Date;SP_CC_DeFi_Top15_Index
27.07.21;1716,9
28.07.21;1793,51
29.07.21;1828,92
30.07.21;1874,5
02.08.21;2042,71
03.08.21;1954,59
04.08.21;2124,29
05.08.21;2236,91
06.08.21;2335,61
09.08.21;2394,31
10.08.21;2441,67
11.08.21;2559,26
12.08.21;2378,31
13.08.21;2528,65
16.08.21;2627,58
17.08.21;2567,69
18.08.21;2410,2
19.08.21;2525,65
20.08.21;2620,11
23.08.21;2719,68
24.08.21;2577,03
25.08.21;2585,92
26.08.21;2454,18
27.08.21;2584,17
30.08.21;2609,64
31.08.21;2640,89
01.09.21;2746,69
02.09.21;2715,13
03.09.21;2706,8
06.09.21;2811,82
07.09.21;2272,72
08.09.21;2285,72
09.09.21;2267,23
10.09.21;2203,93
13.09.21;2158,02
14.09.21;2339,7
15.09.21;2475,97
16.09.21;2481,82
17.09.21;2361,64
20.09.21;2055,28
21.09.21;1931,02
22.09.21;2064,94
23.09.21;2139,02
24.09.21;1959,81
27.09.21;2040,82
28.09.21;2042,64
29.09.21;1991,99
30.09.21;2017,27
01.10.21;2206,62
04.10.21;2226,14
05.10.21;2216,38
06.10.21;2245,54
07.10.21;2248,72
08.10.21;2250,86
11.10.21;2117,19
12.10.21;2065,71
13.10.21;2145,36
14.10.21;2256,89
15.10.21;2259,53
18.10.21;2216,15
19.10.21;2217,38
20.10.21;2336,26
21.10.21;2296,42
22.10.21;2291,77
25.10.21;2363,3
26.10.21;2451,84
27.10.21;2219,12
28.10.21;2256,48
29.10.21;2327,55
01.11.21;2417,32
02.11.21;2487,97
03.11.21;2524,03
04.11.21;2417,02
05.11.21;2426,44
08.11.21;2485,59
09.11.21;2500,93
10.11.21;2410,79
11.11.21;2408,69
12.11.21;2334,97
15.11.21;2341,45
16.11.21;2118,54
17.11.21;2153,21
18.11.21;2028,4
19.11.21;2109,94
22.11.21;2029,93
23.11.21;2113,82
24.11.21;2021,83
25.11.21;2107,31
26.11.21;1973,52
29.11.21;2042,71
30.11.21;2063,16
01.12.21;2016,34
02.12.21;2066,83
03.12.21;1898,23
06.12.21;1587,89
07.12.21;1633,78
08.12.21;1721,02
09.12.21;1557,86
10.12.21;1515,35
13.12.21;1384,1
14.12.21;1453,69
15.12.21;1518,72
16.12.21;1485,01
17.12.21;1459,07
20.12.21;1508,6
21.12.21;1529,82
22.12.21;1638,27
23.12.21;1783,07
24.12.21;1820,47
27.12.21;1952,56
28.12.21;1786,32
29.12.21;1717,26
30.12.21;1748,93
31.12.21;1697,48
03.01.22;1838,69
04.01.22;1880,7
05.01.22;1763,14
06.01.22;1693,86
07.01.22;1604
10.01.22;1491,5
11.01.22;1577,18
12.01.22;1640,48
13.01.22;1597,01
14.01.22;1616,41
17.01.22;1602,51
18.01.22;1541,81
19.01.22;1491,29
20.01.22;1526,47
21.01.22;1318,81
24.01.22;1082,21
25.01.22;1082,16
26.01.22;1089,78
27.01.22;1017,16
28.01.22;1067,28
31.01.22;1146,76
01.02.22;1148,72
02.02.22;1116,1
03.02.22;1048,42
04.02.22;1151,96
07.02.22;1280,79
08.02.22;1229
09.02.22;1279,91
10.02.22;1197,89
11.02.22;1111,05
14.02.22;1072,67
15.02.22;1154,88
16.02.22;1173,61
17.02.22;1081,12
18.02.22;1044,72
21.02.22;957,21
22.02.22;926,8
23.02.22;939,32
24.02.22;902,37
25.02.22;935,41
28.02.22;988,2
01.03.22;1041,08
02.03.22;1024,64
03.03.22;979,1
04.03.22;941,51
07.03.22;861,19
08.03.22;898,65
09.03.22;963,81
10.03.22;931,43
11.03.22;905,36
14.03.22;917,02
15.03.22;950,25
16.03.22;981,51
17.03.22;1044,62
18.03.22;1097,09
21.03.22;1079,67
22.03.22;1097,33
23.03.22;1098,33
24.03.22;1141,83
25.03.22;1153,2
28.03.22;1270,51
29.03.22;1336,07
30.03.22;1374,1
31.03.22;1326,1
01.04.22;1440,81
04.04.22;1394,47
05.04.22;1392,47
06.04.22;1246,82
07.04.22;1241,87
08.04.22;1203,32
11.04.22;1072,65
12.04.22;1068,65
13.04.22;1140,66
14.04.22;1121,38
15.04.22;1140,51
18.04.22;1104,77
19.04.22;1163,38
20.04.22;1165,47
21.04.22;1158,36
22.04.22;1136,01
25.04.22;1119,87
26.04.22;1033,61
27.04.22;1044,94
28.04.22;1058,24
29.04.22;989,13
02.05.22;935,34
03.05.22;921,26
04.05.22;997,8
05.05.22;914,02
06.05.22;913,77
09.05.22;731,22
10.05.22;744,59
11.05.22;576,91
12.05.22;543,51
13.05.22;592,16
16.05.22;600,42
17.05.22;609,94
18.05.22;589,73
19.05.22;581,82
20.05.22;578,06
23.05.22;614,96
24.05.22;604,3
25.05.22;606,29
26.05.22;566,58
27.05.22;540,22
30.05.22;618,81
31.05.22;631,38
01.06.22;590,6
02.06.22;586,65
03.06.22;563,48
06.06.22;591,62
07.06.22;582,57
08.06.22;563,72
09.06.22;559,51
10.06.22;523,55
13.06.22;387,3
14.06.22;385,03
15.06.22;392,5
16.06.22;370,96
17.06.22;372,24
20.06.22;411,97
21.06.22;439,23
22.06.22;439,37
23.06.22;459,4
24.06.22;480,05
27.06.22;457,53
28.06.22;449,15
29.06.22;441
30.06.22;408,77
01.07.22;420,73
04.07.22;445
05.07.22;455,77
06.07.22;460,88
07.07.22;491,22
08.07.22;484,2
11.07.22;472,69
12.07.22;445,68
13.07.22;455,67
14.07.22;521,57
15.07.22;530,89
18.07.22;543,87
19.07.22;583,06
20.07.22;557,57
21.07.22;575,65
22.07.22;545,79
25.07.22;539,58
26.07.22;488,56
27.07.22;574,08
28.07.22;657,47
29.07.22;643,42
01.08.22;610,12
02.08.22;623,06
03.08.22;652,4
04.08.22;629,77
05.08.22;653,77
08.08.22;673,91
09.08.22;634,04
10.08.22;678,92
11.08.22;685,73
12.08.22;693,24
15.08.22;656,15
16.08.22;647,48
17.08.22;625,07
18.08.22;612,17
19.08.22;544,93
22.08.22;527,29
23.08.22;553,23
24.08.22;563,83
25.08.22;563,48
26.08.22;517,28
29.08.22;518,78
30.08.22;512,99
31.08.22;522,56
01.09.22;511,24
02.09.22;518,84
05.09.22;519,17
06.09.22;487,34
07.09.22;499,66
08.09.22;514,54
09.09.22;537,35
12.09.22;543,9
13.09.22;504,41
14.09.22;497,2
15.09.22;485,33
16.09.22;480,31
19.09.22;465,74
20.09.22;462,22
21.09.22;463,92
22.09.22;475,62
23.09.22;473,33
26.09.22;475,71
27.09.22;482,43
28.09.22;492,26
29.09.22;488,02
30.09.22;486,44
03.10.22;486,91
04.10.22;501,1
05.10.22;496,51
06.10.22;500,27
07.10.22;491,59
10.10.22;481,8
11.10.22;462,37
12.10.22;460,57
13.10.22;459,93
14.10.22;460,72
17.10.22;491,93
18.10.22;496,36
19.10.22;497,27
20.10.22;476,85
21.10.22;477,59
24.10.22;482,93
25.10.22;503,09
26.10.22;508,9
27.10.22;515,03
28.10.22;510,76
31.10.22;504,43
01.11.22;510,22
02.11.22;496,42
03.11.22;508,48
04.11.22;547,3
07.11.22;526,51
08.11.22;431,67
09.11.22;374,77
10.11.22;423,72
11.11.22;398,92
14.11.22;384,3
15.11.22;405,23
16.11.22;388,13
17.11.22;384,92
18.11.22;386,54
21.11.22;357,09
22.11.22;368,52
23.11.22;383,23
24.11.22;379,57
25.11.22;379,48
28.11.22;374,22
29.11.22;381,57
30.11.22;397,29
01.12.22;393,34
02.12.22;411,4
05.12.22;403,51
06.12.22;399,07
07.12.22;391,09
08.12.22;401,85
09.12.22;396,12
12.12.22;385,31
13.12.22;392,37
14.12.22;392,53
15.12.22;387,54
16.12.22;365,54
19.12.22;341,34
20.12.22;350,6
21.12.22;345,07
22.12.22;343,67
23.12.22;345,48
26.12.22;345,16
27.12.22;343,16
28.12.22;334,16
29.12.22;330,03
30.12.22;330,82
02.01.23;353,56
03.01.23;348,7
04.01.23;364,32
05.01.23;362,82
06.01.23;368,99
09.01.23;403,69
10.01.23;411,18
11.01.23;401,71
12.01.23;434,19
13.01.23;441,45
16.01.23;477,39
17.01.23;474,2
18.01.23;450,86
19.01.23;456,15
20.01.23;492,12
23.01.23;510,26
24.01.23;504,99
25.01.23;498,88
26.01.23;505,45
27.01.23;514,58
30.01.23;471,45
31.01.23;488,96
01.02.23;507,26
02.02.23;532,66
03.02.23;520,3
06.02.23;513,87
07.02.23;535,49
08.02.23;515,19
09.02.23;500,29
10.02.23;484,06
13.02.23;477,79
14.02.23;499,94
15.02.23;530,09
16.02.23;526,98
17.02.23;536,11
20.02.23;556,39
21.02.23;543,41
22.02.23;528,22
23.02.23;542,12
24.02.23;519,85
27.02.23;520,91
28.02.23;522,06
01.03.23;536,71
02.03.23;523,13
03.03.23;498,85
06.03.23;495,19
07.03.23;488,63
08.03.23;478,45
09.03.23;429,59
10.03.23;434,2
13.03.23;495,14
14.03.23;511,21
15.03.23;460,11
16.03.23;469,34
17.03.23;483,18
20.03.23;477,85
21.03.23;485,64
22.03.23;453,24
23.03.23;474,71
24.03.23;452,72
27.03.23;429,67
28.03.23;454,75
29.03.23;467,71
30.03.23;453,81
31.03.23;470,85
03.04.23;467,02
04.04.23;479,67
05.04.23;486,23
06.04.23;480,75
07.04.23;473,35
10.04.23;475,88
11.04.23;475,31
12.04.23;466,47
13.04.23;486,9
14.04.23;500,08
17.04.23;492,95
18.04.23;498,88
19.04.23;465,94
20.04.23;447,01
21.04.23;426,47
24.04.23;424,04
25.04.23;417,18
26.04.23;414,09
27.04.23;435,48
28.04.23;429,85
01.05.23;409,76
02.05.23;415,66
03.05.23;412,51
04.05.23;411,89
05.05.23;428,19
