Date;SP_CC_DeFi_Index
14.02.20;34,99
17.02.20;30,95
18.02.20;32,85
19.02.20;31,78
20.02.20;29,66
21.02.20;30,02
24.02.20;28,66
25.02.20;27,15
26.02.20;24,07
27.02.20;25,51
28.02.20;24,29
02.03.20;26,96
03.03.20;25,74
04.03.20;26,18
05.03.20;27,4
06.03.20;27,57
09.03.20;22,23
10.03.20;23,12
11.03.20;21,87
12.03.20;15,72
13.03.20;14,17
16.03.20;12,6
17.03.20;13,54
18.03.20;13,33
19.03.20;15,72
20.03.20;14,89
23.03.20;15,27
24.03.20;16,1
25.03.20;15,9
26.03.20;15,99
27.03.20;15,92
30.03.20;15,53
31.03.20;15,87
01.04.20;15,12
02.04.20;16,2
03.04.20;16,23
06.04.20;17,54
07.04.20;17,84
08.04.20;18,05
09.04.20;18,17
10.04.20;16,91
13.04.20;16,63
14.04.20;16,87
15.04.20;16,53
16.04.20;17,19
17.04.20;17,35
20.04.20;16,46
21.04.20;16,9
22.04.20;17,48
23.04.20;18,09
24.04.20;18,92
27.04.20;19,99
28.04.20;20,23
29.04.20;21,55
30.04.20;21,16
01.05.20;21,6
04.05.20;21,15
05.05.20;21,23
06.05.20;21,84
07.05.20;23,99
08.05.20;27,01
11.05.20;25,05
12.05.20;25,5
13.05.20;25,58
14.05.20;25,51
15.05.20;25,82
18.05.20;25,87
19.05.20;25,5
20.05.20;25,31
21.05.20;23,79
22.05.20;25,89
25.05.20;25,24
26.05.20;25,13
27.05.20;25,32
28.05.20;25,96
29.05.20;26,14
01.06.20;29,58
02.06.20;28,8
03.06.20;29,1
04.06.20;28,9
05.06.20;28,65
08.06.20;28,42
09.06.20;29,52
10.06.20;32,27
11.06.20;28,75
12.06.20;30,38
15.06.20;28,97
16.06.20;29,54
17.06.20;28,98
18.06.20;29,78
19.06.20;29,86
22.06.20;30,65
23.06.20;31,03
24.06.20;29,99
25.06.20;29,2
26.06.20;28,69
29.06.20;28,45
30.06.20;28,71
01.07.20;29,3
02.07.20;29,24
03.07.20;31,1
06.07.20;32,85
07.07.20;32,67
08.07.20;33,99
09.07.20;32,74
10.07.20;32,67
13.07.20;33,17
14.07.20;34,17
15.07.20;34,9
16.07.20;34,02
17.07.20;34,97
20.07.20;35,63
21.07.20;36,23
22.07.20;37,12
23.07.20;37,01
24.07.20;36,41
27.07.20;35,09
28.07.20;36,33
29.07.20;37,94
30.07.20;38,32
31.07.20;37,99
03.08.20;39,51
04.08.20;39,73
05.08.20;40,57
06.08.20;42,85
07.08.20;41,33
10.08.20;47,88
11.08.20;44,58
12.08.20;48,55
13.08.20;49,75
14.08.20;50,52
17.08.20;54,89
18.08.20;53,85
19.08.20;50,1
20.08.20;56,21
21.08.20;55,62
24.08.20;59,38
25.08.20;55,56
26.08.20;59,77
27.08.20;55,8
28.08.20;58,87
31.08.20;61,62
01.09.20;63,26
02.09.20;57,21
03.09.20;51,73
04.09.20;51,75
07.09.20;46,25
08.09.20;45,78
09.09.20;50,06
10.09.20;50
11.09.20;53,36
14.09.20;53,26
15.09.20;50,28
16.09.20;49,26
17.09.20;53,25
18.09.20;53,8
21.09.20;45,46
22.09.20;44,73
23.09.20;44,48
24.09.20;47,53
25.09.20;49,78
28.09.20;49,57
29.09.20;47,37
30.09.20;47,4
01.10.20;47,26
02.10.20;45,1
05.10.20;44,74
06.10.20;41,54
07.10.20;42,15
08.10.20;43,02
09.10.20;44,46
12.10.20;46,96
13.10.20;46,31
14.10.20;44,77
15.10.20;44,78
16.10.20;43,32
19.10.20;44,24
20.10.20;41,95
21.10.20;44,53
22.10.20;46,3
23.10.20;45,19
26.10.20;42,82
27.10.20;43,35
28.10.20;40,33
29.10.20;39,13
30.10.20;37,9
02.11.20;37,82
03.11.20;36,22
04.11.20;35,73
05.11.20;37,44
06.11.20;39,66
09.11.20;40,49
10.11.20;42,69
11.11.20;41,81
12.11.20;40,24
13.11.20;42,22
16.11.20;41,82
17.11.20;44,13
18.11.20;41,87
19.11.20;43,28
20.11.20;44,47
23.11.20;49,64
24.11.20;51,94
25.11.20;51,52
26.11.20;44,78
27.11.20;43,68
30.11.20;47,83
01.12.20;46,62
02.12.20;48,1
03.12.20;49,04
04.12.20;47,11
07.12.20;45,79
08.12.20;43,68
09.12.20;43,92
10.12.20;43,35
11.12.20;42,14
14.12.20;45,49
15.12.20;47,09
16.12.20;47,45
17.12.20;47,34
18.12.20;49,13
21.12.20;45,97
22.12.20;47,48
23.12.20;44,6
24.12.20;44,01
25.12.20;45,06
28.12.20;47,28
29.12.20;45,46
30.12.20;45,55
31.12.20;45,11
01.01.21;45,82
04.01.21;52,48
05.01.21;58,18
06.01.21;63,99
07.01.21;70,04
08.01.21;62,44
11.01.21;65,6
12.01.21;74,52
13.01.21;76,74
14.01.21;78,05
15.01.21;74,1
18.01.21;84,29
19.01.21;82,95
20.01.21;80,7
21.01.21;73,53
22.01.21;78,23
25.01.21;80,5
26.01.21;81,25
27.01.21;78,08
28.01.21;84,52
29.01.21;81,52
01.02.21;87,83
02.02.21;90,41
03.02.21;94,22
04.02.21;109,78
05.02.21;123,24
08.02.21;120,95
09.02.21;128,84
10.02.21;129,62
11.02.21;140,51
12.02.21;152,4
15.02.21;147,16
16.02.21;135,83
17.02.21;141,07
18.02.21;145,99
19.02.21;145,31
22.02.21;137,7
23.02.21;114,3
24.02.21;124,37
25.02.21;126,13
26.02.21;114,67
01.03.21;123,22
02.03.21;124,31
03.03.21;132,56
04.03.21;126,89
05.03.21;127,32
08.03.21;132,85
09.03.21;138,09
10.03.21;134,47
11.03.21;135,99
12.03.21;128,39
15.03.21;127,79
16.03.21;128,33
17.03.21;135,21
18.03.21;134,65
19.03.21;139,86
22.03.21;135,95
23.03.21;130,98
24.03.21;123,58
25.03.21;116,92
26.03.21;123,37
29.03.21;131,26
30.03.21;133,4
31.03.21;131,93
01.04.21;139,98
02.04.21;144,47
05.04.21;150,46
06.04.21;151,57
07.04.21;138,6
08.04.21;146,65
09.04.21;149,89
12.04.21;161,57
13.04.21;162,48
14.04.21;157,74
15.04.21;181,41
16.04.21;179,74
19.04.21;171,89
20.04.21;172,03
21.04.21;177,62
22.04.21;176,06
23.04.21;161,32
26.04.21;173,38
27.04.21;184,8
28.04.21;190,39
29.04.21;182,26
30.04.21;191,47
03.05.21;210,15
04.05.21;201,89
05.05.21;207,86
06.05.21;206,22
07.05.21;207,69
10.05.21;191,03
11.05.21;205,39
12.05.21;207,77
13.05.21;181,85
14.05.21;200,07
17.05.21;176,75
18.05.21;185,77
19.05.21;136,39
20.05.21;139,52
21.05.21;115,98
24.05.21;124,17
25.05.21;117,49
26.05.21;128,92
27.05.21;132,78
28.05.21;120,82
31.05.21;124,65
01.06.21;122,13
02.06.21;131,46
03.06.21;131,7
04.06.21;125,13
07.06.21;122,25
08.06.21;108,36
09.06.21;112,04
10.06.21;108,56
11.06.21;102,96
14.06.21;107,98
15.06.21;107,18
16.06.21;103,78
17.06.21;100,65
18.06.21;91,66
21.06.21;79,67
22.06.21;73,9
23.06.21;75,82
24.06.21;82,37
25.06.21;73,75
28.06.21;81,84
29.06.21;87,41
30.06.21;85,14
01.07.21;82,43
02.07.21;82,74
05.07.21;94,28
06.07.21;100,95
07.07.21;102,68
08.07.21;94,14
09.07.21;93,85
12.07.21;90,18
13.07.21;86,13
14.07.21;85,39
15.07.21;82,76
16.07.21;80,04
19.07.21;73,43
20.07.21;69,87
21.07.21;75,24
22.07.21;80,76
23.07.21;78,41
26.07.21;90,85
27.07.21;84,66
28.07.21;88,24
29.07.21;89,74
30.07.21;92,25
02.08.21;101,09
03.08.21;96,89
04.08.21;104,89
05.08.21;110,02
06.08.21;114,62
09.08.21;117,8
10.08.21;119,92
11.08.21;126,35
12.08.21;118,01
13.08.21;125,35
16.08.21;131,08
17.08.21;127,94
18.08.21;120,39
19.08.21;126,49
20.08.21;131,28
23.08.21;136,81
24.08.21;130,05
25.08.21;130,86
26.08.21;123,56
27.08.21;129,92
30.08.21;132,23
31.08.21;132,39
01.09.21;137,68
02.09.21;136,85
03.09.21;137,33
06.09.21;143,08
07.09.21;115,44
08.09.21;116,42
09.09.21;116,26
10.09.21;113,21
13.09.21;110,75
14.09.21;119,03
15.09.21;125,51
16.09.21;125,25
17.09.21;119,86
20.09.21;104,03
21.09.21;97,91
22.09.21;104,33
23.09.21;108,2
24.09.21;99,03
27.09.21;101,93
28.09.21;100,95
29.09.21;98,97
30.09.21;100,86
01.10.21;110,33
04.10.21;111,58
05.10.21;112,24
06.10.21;113,48
07.10.21;113,44
08.10.21;113,93
11.10.21;107,41
12.10.21;105,1
13.10.21;108,81
14.10.21;113,95
15.10.21;114,37
18.10.21;112,22
19.10.21;112,4
20.10.21;118,45
21.10.21;116,22
22.10.21;116,03
25.10.21;119,18
26.10.21;123,22
27.10.21;111,76
28.10.21;114,02
29.10.21;117,79
01.11.21;122,19
02.11.21;125,87
03.11.21;128,2
04.11.21;123,22
05.11.21;123,74
08.11.21;128,75
09.11.21;129,94
10.11.21;124,68
11.11.21;124,8
12.11.21;120,96
15.11.21;121,17
16.11.21;109,6
17.11.21;111,31
18.11.21;104,69
19.11.21;109,02
22.11.21;105,37
23.11.21;109,47
24.11.21;105,33
25.11.21;109,89
26.11.21;102,62
29.11.21;106,17
30.11.21;107,29
01.12.21;105,34
02.12.21;108,17
03.12.21;100,92
06.12.21;85,18
07.12.21;87,42
08.12.21;92,1
09.12.21;83,82
10.12.21;81,97
13.12.21;74,02
14.12.21;77,56
15.12.21;81
16.12.21;79,6
17.12.21;77,38
20.12.21;79,13
21.12.21;80,56
22.12.21;84,84
23.12.21;90,81
24.12.21;92,11
27.12.21;97,79
28.12.21;90,05
29.12.21;87,72
30.12.21;88,8
31.12.21;86,89
03.01.22;92,09
04.01.22;94,53
05.01.22;88,81
06.01.22;85,76
07.01.22;81,79
10.01.22;76,12
11.01.22;79,71
12.01.22;83,47
13.01.22;80,91
14.01.22;81,95
17.01.22;80,28
18.01.22;77,76
19.01.22;75,68
20.01.22;77,38
21.01.22;67,11
24.01.22;56,58
25.01.22;56,39
26.01.22;56,7
27.01.22;53,46
28.01.22;56,72
31.01.22;60,34
01.02.22;60,6
02.02.22;59,45
03.02.22;56,63
04.02.22;61,99
07.02.22;67,75
08.02.22;65,44
09.02.22;68,11
10.02.22;64,95
11.02.22;60,87
14.02.22;58,83
15.02.22;63,16
16.02.22;64,63
17.02.22;59,96
18.02.22;58,5
21.02.22;53,41
22.02.22;51,87
23.02.22;52,39
24.02.22;51,05
25.02.22;53,03
28.02.22;55,31
01.03.22;58,57
02.03.22;57,61
03.03.22;55,84
04.03.22;53,3
07.03.22;49,26
08.03.22;50,95
09.03.22;54,29
10.03.22;52,34
11.03.22;50,89
14.03.22;51,27
15.03.22;53,06
16.03.22;54,71
17.03.22;57,11
18.03.22;59,21
21.03.22;59,46
22.03.22;60,57
23.03.22;60,81
24.03.22;62,93
25.03.22;63,3
28.03.22;70,49
29.03.22;72,7
30.03.22;74,74
31.03.22;72,4
01.04.22;77,56
04.04.22;76,67
05.04.22;76,27
06.04.22;68,75
07.04.22;68,89
08.04.22;67,26
11.04.22;59,99
12.04.22;59,64
13.04.22;63,6
14.04.22;62,35
15.04.22;63,1
18.04.22;62,01
19.04.22;64,89
20.04.22;64,92
21.04.22;64,92
22.04.22;63,07
25.04.22;61,58
26.04.22;57,5
27.04.22;58,09
28.04.22;58,78
29.04.22;55,06
02.05.22;52,02
03.05.22;51,63
04.05.22;55,97
05.05.22;50,93
06.05.22;50,95
09.05.22;40,84
10.05.22;41,51
11.05.22;31,78
12.05.22;29,61
13.05.22;32,28
16.05.22;32,13
17.05.22;32,79
18.05.22;31,68
19.05.22;31,34
20.05.22;31,04
23.05.22;32,83
24.05.22;32,23
25.05.22;32,39
26.05.22;30,2
27.05.22;28,92
30.05.22;32,73
31.05.22;33,16
01.06.22;31,24
02.06.22;31,09
03.06.22;29,97
06.06.22;31,49
07.06.22;30,87
08.06.22;30,22
09.06.22;30,06
10.06.22;28,24
13.06.22;21,47
14.06.22;21,21
15.06.22;21,31
16.06.22;20,27
17.06.22;20,27
20.06.22;21,62
21.06.22;22,78
22.06.22;22,51
23.06.22;23,4
24.06.22;24,61
27.06.22;23,64
28.06.22;23,14
29.06.22;22,73
30.06.22;21,24
01.07.22;21,7
04.07.22;22,74
05.07.22;23,39
06.07.22;23,65
07.07.22;25,14
08.07.22;24,97
11.07.22;24,22
12.07.22;22,84
13.07.22;23,33
14.07.22;25,86
15.07.22;26,68
18.07.22;27,84
19.07.22;29,78
20.07.22;29
21.07.22;29,43
22.07.22;28,33
25.07.22;27,71
26.07.22;25,44
27.07.22;29,13
28.07.22;32,64
29.07.22;32,75
01.08.22;31,25
02.08.22;31,74
03.08.22;33,26
04.08.22;32,1
05.08.22;33,27
08.08.22;34
09.08.22;32
10.08.22;34,04
11.08.22;34,48
12.08.22;34,78
15.08.22;33,06
16.08.22;32,58
17.08.22;31,56
18.08.22;31,03
19.08.22;27,93
22.08.22;27,02
23.08.22;28,45
24.08.22;28,86
25.08.22;28,75
26.08.22;26,6
29.08.22;26,49
30.08.22;26,26
31.08.22;26,81
01.09.22;26,38
02.09.22;26,73
05.09.22;27,05
06.09.22;25,46
07.09.22;25,9
08.09.22;26,62
09.09.22;27,92
12.09.22;28,13
13.09.22;26,27
14.09.22;25,79
15.09.22;25,4
16.09.22;24,97
19.09.22;24,14
20.09.22;23,86
21.09.22;23,8
22.09.22;24,19
23.09.22;23,92
26.09.22;24,06
27.09.22;24,24
28.09.22;24,55
29.09.22;24,4
30.09.22;24,39
03.10.22;24,36
04.10.22;25,04
05.10.22;24,88
06.10.22;25,04
07.10.22;24,65
10.10.22;24,35
11.10.22;23,46
12.10.22;23,45
13.10.22;23,31
14.10.22;23,55
17.10.22;24,92
18.10.22;24,96
19.10.22;24,94
20.10.22;24,13
21.10.22;24,16
24.10.22;24,38
25.10.22;25,47
26.10.22;25,79
27.10.22;26,02
28.10.22;25,9
31.10.22;25,57
01.11.22;25,63
02.11.22;25,02
03.11.22;25,71
04.11.22;27,43
07.11.22;26,44
08.11.22;21,85
09.11.22;18,91
10.11.22;21,14
11.11.22;19,88
14.11.22;20,16
15.11.22;20,83
16.11.22;20,16
17.11.22;20,08
18.11.22;20,15
21.11.22;18,81
22.11.22;19,32
23.11.22;20,05
24.11.22;19,98
25.11.22;19,97
28.11.22;19,6
29.11.22;20,01
30.11.22;20,74
01.12.22;20,65
02.12.22;21,41
05.12.22;21,05
06.12.22;20,94
07.12.22;20,53
08.12.22;21,14
09.12.22;20,91
12.12.22;20,36
13.12.22;20,64
14.12.22;20,55
15.12.22;20,22
16.12.22;19,13
19.12.22;17,78
20.12.22;18,18
21.12.22;17,85
22.12.22;17,75
23.12.22;17,83
26.12.22;17,76
27.12.22;17,57
28.12.22;17,14
29.12.22;16,96
30.12.22;16,95
02.01.23;17,93
03.01.23;17,71
04.01.23;18,33
05.01.23;18,28
06.01.23;18,5
09.01.23;20,02
10.01.23;20,36
11.01.23;19,99
12.01.23;21,41
13.01.23;21,85
16.01.23;23,91
17.01.23;23,9
18.01.23;22,61
19.01.23;23,02
20.01.23;24,68
23.01.23;25,59
24.01.23;25,44
25.01.23;25,14
26.01.23;25,53
27.01.23;26,08
30.01.23;24,45
31.01.23;25,52
01.02.23;26,48
02.02.23;27,87
03.02.23;27,49
06.02.23;27,21
07.02.23;28,36
08.02.23;27,21
09.02.23;26,32
10.02.23;25,52
13.02.23;25,1
14.02.23;26,36
15.02.23;28,01
16.02.23;27,97
17.02.23;28,36
20.02.23;29,42
21.02.23;28,75
22.02.23;28,03
23.02.23;28,82
24.02.23;27,55
27.02.23;27,73
28.02.23;27,76
01.03.23;28,45
02.03.23;27,63
03.03.23;26,22
06.03.23;26,02
07.03.23;25,62
08.03.23;24,98
09.03.23;22,51
10.03.23;22,54
13.03.23;25,78
14.03.23;26,72
15.03.23;24,39
16.03.23;24,95
17.03.23;25,98
20.03.23;25,46
21.03.23;25,8
22.03.23;24,12
23.03.23;25,28
24.03.23;24,27
27.03.23;23,06
28.03.23;24,25
29.03.23;25,1
30.03.23;24,4
31.03.23;25,15
03.04.23;24,93
04.04.23;25,5
05.04.23;25,83
06.04.23;25,58
07.04.23;25,13
10.04.23;25,41
11.04.23;25,48
12.04.23;25,08
13.04.23;26,01
14.04.23;26,86
17.04.23;26,59
18.04.23;26,85
19.04.23;25,13
20.04.23;24,04
21.04.23;22,98
24.04.23;22,91
25.04.23;22,59
26.04.23;22,47
