Date;SP_CC_BDM_Index
01.08.17;334,22
02.08.17;325,19
03.08.17;335,28
04.08.17;336,76
07.08.17;396,41
08.08.17;414,38
09.08.17;407
10.08.17;417,06
11.08.17;422,81
14.08.17;466,71
15.08.17;445,99
16.08.17;472,06
17.08.17;472,43
18.08.17;456,39
21.08.17;467,2
22.08.17;472,06
23.08.17;475,95
24.08.17;487,15
25.08.17;494,11
28.08.17;509,43
29.08.17;538,08
30.08.17;542,06
31.08.17;560,73
01.09.17;580,74
04.09.17;512,23
05.09.17;511,58
06.09.17;533,95
07.09.17;531,19
08.09.17;478,62
11.09.17;478,06
12.09.17;475
13.09.17;435,93
14.09.17;377,69
15.09.17;418,05
18.09.17;456,57
19.09.17;443,7
20.09.17;448,18
21.09.17;408,48
22.09.17;406,33
25.09.17;448,41
26.09.17;445,69
27.09.17;476,28
28.09.17;469,13
29.09.17;466,01
02.10.17;483,32
03.10.17;469,5
04.10.17;465,19
05.10.17;479,89
06.10.17;481,09
09.10.17;505,59
10.10.17;516,28
11.10.17;516,52
12.10.17;548,77
13.10.17;577,14
16.10.17;593,8
17.10.17;580,24
18.10.17;552,37
19.10.17;571,49
20.10.17;600,36
23.10.17;577,93
24.10.17;574,24
25.10.17;566,62
26.10.17;581,93
27.10.17;572,09
30.10.17;599,89
31.10.17;617,94
01.11.17;630,71
02.11.17;652,73
03.11.17;680,62
06.11.17;668,07
07.11.17;661,63
08.11.17;692,3
09.11.17;692,68
10.11.17;624,29
13.11.17;634,96
14.11.17;662,15
15.11.17;699,71
16.11.17;738,64
17.11.17;735,21
20.11.17;791,88
21.11.17;793,32
22.11.17;794,39
23.11.17;813,44
24.11.17;829,86
27.11.17;947,14
28.11.17;968,17
29.11.17;916,27
30.11.17;924,09
01.12.17;1038,17
04.12.17;1089,7
05.12.17;1113,49
06.12.17;1204,26
07.12.17;1357,41
08.12.17;1333,98
11.12.17;1521,94
12.12.17;1590
13.12.17;1580,85
14.12.17;1620,36
15.12.17;1724,49
18.12.17;1887,83
19.12.17;1912,02
20.12.17;1862,2
21.12.17;1732,11
22.12.17;1622,23
25.12.17;1613,06
26.12.17;1767,29
27.12.17;1691,21
28.12.17;1606,25
29.12.17;1705,03
01.01.18;1653,4
02.01.18;1855,82
03.01.18;1935,2
04.01.18;1931,22
05.01.18;2040,07
08.01.18;2002,29
09.01.18;2007,11
10.01.18;1998,17
11.01.18;1869,58
12.01.18;1946,63
15.01.18;1936,43
16.01.18;1489,09
17.01.18;1461,13
18.01.18;1641,23
19.01.18;1565,33
22.01.18;1418,56
23.01.18;1512,08
24.01.18;1523,29
25.01.18;1551,51
26.01.18;1503,73
29.01.18;1577,22
30.01.18;1410,59
31.01.18;1433,22
01.02.18;1301,26
02.02.18;1176,53
05.02.18;963,47
06.02.18;1030,28
07.02.18;1104,32
08.02.18;1122,48
09.02.18;1183,1
12.02.18;1212,33
13.02.18;1191,96
14.02.18;1280,99
15.02.18;1349,89
16.02.18;1356
19.02.18;1443,05
20.02.18;1460,19
21.02.18;1290,94
22.02.18;1251,78
23.02.18;1262,12
26.02.18;1295,96
27.02.18;1332,76
28.02.18;1319,42
01.03.18;1352,01
02.03.18;1335,4
05.03.18;1367,79
06.03.18;1267,72
07.03.18;1159,64
08.03.18;1117,29
09.03.18;1080,87
12.03.18;1067,76
13.03.18;1078,67
14.03.18;980,04
15.03.18;962,01
16.03.18;1002,24
19.03.18;949,76
20.03.18;1022,52
21.03.18;1011,2
22.03.18;973,76
23.03.18;969,27
26.03.18;883,78
27.03.18;875,45
28.03.18;870,32
29.03.18;799,16
30.03.18;744,45
02.04.18;758,5
03.04.18;816,37
04.04.18;749,73
05.04.18;740,29
06.04.18;722,68
09.04.18;736,95
10.04.18;761,13
11.04.18;778,24
12.04.18;865,28
13.04.18;932,02
16.04.18;923,16
17.04.18;922,2
18.04.18;963,23
19.04.18;1003,66
20.04.18;1068,33
23.04.18;1117,42
24.04.18;1222,89
25.04.18;1124,97
26.04.18;1119,56
27.04.18;1159,56
30.04.18;1203,72
01.05.18;1161,16
02.05.18;1197,19
03.05.18;1272,23
04.05.18;1277,2
07.05.18;1247,52
08.05.18;1225,31
09.05.18;1229,14
10.05.18;1195,17
11.05.18;1108,12
14.05.18;1147,03
15.05.18;1106,34
16.05.18;1065,35
17.05.18;1050,51
18.05.18;1058,74
21.05.18;1071,87
22.05.18;1036,99
23.05.18;940,42
24.05.18;951,08
25.05.18;926,08
28.05.18;877,28
29.05.18;922,43
30.05.18;897,69
31.05.18;936,83
01.06.18;925,76
04.06.18;947,79
05.06.18;969,42
06.06.18;953,26
07.06.18;973,11
08.06.18;961,81
11.06.18;829,72
12.06.18;790,99
13.06.18;757,99
14.06.18;819,02
15.06.18;797,78
18.06.18;813,4
19.06.18;825,72
20.06.18;821,87
21.06.18;812,45
22.06.18;739,66
25.06.18;729,55
26.06.18;708,54
27.06.18;704,79
28.06.18;698,14
29.06.18;666,15
02.07.18;772,21
03.07.18;765,6
04.07.18;776,52
05.07.18;750,65
06.07.18;755,49
09.07.18;767,55
10.07.18;719,9
11.07.18;715,89
12.07.18;697,26
13.07.18;699,31
16.07.18;770,03
17.07.18;830,15
18.07.18;829,31
19.07.18;821,19
20.07.18;792,37
23.07.18;820,6
24.07.18;868,24
25.07.18;863,03
26.07.18;871,21
27.07.18;861,1
30.07.18;840,88
31.07.18;802,22
01.08.18;783,05
02.08.18;770,42
03.08.18;761,85
06.08.18;727,33
07.08.18;724,07
08.08.18;648,08
09.08.18;659,35
10.08.18;648,72
13.08.18;595,56
14.08.18;564,43
15.08.18;599,76
16.08.18;607,26
17.08.18;627,56
20.08.18;613,65
21.08.18;605,64
22.08.18;600,11
23.08.18;601,15
24.08.18;619,87
27.08.18;631,75
28.08.18;671,18
29.08.18;658,97
30.08.18;635,86
31.08.18;660,17
03.09.18;688,67
04.09.18;687,51
05.09.18;622,22
06.09.18;584,98
07.09.18;578,76
10.09.18;556,05
11.09.18;543,58
12.09.18;545,07
13.09.18;568,18
14.09.18;579,37
17.09.18;548,81
18.09.18;560,34
19.09.18;570,35
20.09.18;576,6
21.09.18;635,28
24.09.18;614,27
25.09.18;578,19
26.09.18;601,61
27.09.18;626,68
28.09.18;619,37
01.10.18;613,37
02.10.18;611,38
03.10.18;596,41
04.10.18;611,28
05.10.18;607,4
08.10.18;618,63
09.10.18;611,47
10.10.18;606,76
11.10.18;560,23
12.10.18;561
15.10.18;578,81
16.10.18;585,49
17.10.18;586,01
18.10.18;578,93
19.10.18;578,3
22.10.18;579,68
23.10.18;580,64
24.10.18;582,05
25.10.18;579,98
26.10.18;578,91
29.10.18;559,58
30.10.18;560,02
31.10.18;566,27
01.11.18;567,61
02.11.18;575,88
05.11.18;589,77
06.11.18;602,16
07.11.18;608,47
08.11.18;597,19
09.11.18;586,92
12.11.18;586,8
13.11.18;581,3
14.11.18;499,59
15.11.18;500,41
16.11.18;499,46
19.11.18;443,46
20.11.18;389,38
21.11.18;399,68
22.11.18;397,22
23.11.18;374,9
26.11.18;326,06
27.11.18;329,47
28.11.18;381,9
29.11.18;367,03
30.11.18;348,57
03.12.18;335,22
04.12.18;337,32
05.12.18;324,16
06.12.18;310,56
07.12.18;284,87
10.12.18;290,27
11.12.18;284,5
12.12.18;293,49
13.12.18;275,97
14.12.18;268,73
17.12.18;307,1
18.12.18;304,33
19.12.18;326,95
20.12.18;343,92
21.12.18;335,58
24.12.18;368,36
25.12.18;345,77
26.12.18;342,59
27.12.18;320,68
28.12.18;356,74
31.12.18;335,42
01.01.19;344
02.01.19;361,43
03.01.19;351,42
04.01.19;352,93
07.01.19;368,34
08.01.19;368,36
09.01.19;368,94
10.01.19;328,67
11.01.19;329,59
14.01.19;331,58
15.01.19;319,2
16.01.19;323,73
17.01.19;327,17
18.01.19;323,98
21.01.19;317,93
22.01.19;323,81
23.01.19;318,55
24.01.19;321,82
25.01.19;319,29
28.01.19;300,41
29.01.19;299,35
30.01.19;306,79
31.01.19;303,99
01.02.19;306,21
04.02.19;303,9
05.02.19;303,74
06.02.19;297,16
07.02.19;297,78
08.02.19;325,48
11.02.19;324,24
12.02.19;326,82
13.02.19;321,56
14.02.19;321,08
15.02.19;321,72
18.02.19;355,66
19.02.19;362,96
20.02.19;364,44
21.02.19;357,42
22.02.19;363,1
25.02.19;350,23
26.02.19;347,03
27.02.19;337,98
28.02.19;347,95
01.03.19;352,26
04.03.19;336,15
05.03.19;352,94
06.03.19;354,17
07.03.19;358
08.03.19;359,56
11.03.19;353,46
12.03.19;356,8
13.03.19;356,82
14.03.19;357,27
15.03.19;364,83
18.03.19;368,86
19.03.19;371,95
20.03.19;373,16
21.03.19;367,36
22.03.19;370,82
25.03.19;362,48
26.03.19;363,81
27.03.19;376,54
28.03.19;376,57
29.03.19;383,37
01.04.19;388,01
02.04.19;444,85
03.04.19;489,91
04.04.19;449,02
05.04.19;473,15
08.04.19;488,05
09.04.19;487,53
10.04.19;503,28
11.04.19;464,39
12.04.19;463,93
15.04.19;457,9
16.04.19;475,48
17.04.19;478,35
18.04.19;487,24
19.04.19;486,99
22.04.19;488,62
23.04.19;497,94
24.04.19;476,37
25.04.19;482,5
26.04.19;452,5
29.04.19;454,38
30.04.19;465,75
01.05.19;470,25
02.05.19;476,32
03.05.19;500,16
06.05.19;501,38
07.05.19;504,02
08.05.19;503,35
09.05.19;507,74
10.05.19;530
13.05.19;639,23
14.05.19;641,64
15.05.19;695,22
16.05.19;680,24
17.05.19;614,72
20.05.19;670,15
21.05.19;690,28
22.05.19;680,81
23.05.19;661,4
24.05.19;689,7
27.05.19;754,46
28.05.19;749,37
29.05.19;754,35
30.05.19;741,93
31.05.19;727,26
03.06.19;736,07
04.06.19;651,9
05.06.19;672,57
06.06.19;654,68
07.06.19;687,35
10.06.19;689,34
11.06.19;685,75
12.06.19;707,85
13.06.19;714,27
14.06.19;716,23
17.06.19;784,03
18.06.19;761,9
19.06.19;771,5
20.06.19;791,72
21.06.19;825,19
24.06.19;890,87
25.06.19;917,07
26.06.19;1069,88
27.06.19;857,03
28.06.19;956,43
01.07.19;820,42
02.07.19;852,62
03.07.19;884,35
04.07.19;916,85
05.07.19;871,7
08.07.19;944,21
09.07.19;952,11
10.07.19;910
11.07.19;871,7
12.07.19;877,86
15.07.19;804,23
16.07.19;717,02
17.07.19;727,44
18.07.19;786,15
19.07.19;775,29
22.07.19;754,78
23.07.19;759,91
24.07.19;729,13
25.07.19;739,82
26.07.19;746,91
29.07.19;713,13
30.07.19;725,19
31.07.19;749,73
01.08.19;766,73
02.08.19;772,03
05.08.19;852,68
06.08.19;841,88
07.08.19;846,13
08.08.19;827,98
09.08.19;834,75
12.08.19;818,35
13.08.19;787,01
14.08.19;725,39
15.08.19;723,83
16.08.19;748,13
19.08.19;765,63
20.08.19;764,87
21.08.19;723,93
22.08.19;732,79
23.08.19;748,61
26.08.19;736,92
27.08.19;727,62
28.08.19;686,97
29.08.19;676,27
30.08.19;681,66
02.09.19;720,02
03.09.19;747,28
04.09.19;748,66
05.09.19;733,52
06.09.19;722,28
09.09.19;728,82
10.09.19;708,57
11.09.19;710,58
12.09.19;725,52
13.09.19;718,81
16.09.19;720,26
17.09.19;742,14
18.09.19;742,67
19.09.19;747,29
20.09.19;737,98
23.09.19;710,16
24.09.19;611,8
25.09.19;599,56
26.09.19;583,42
27.09.19;577,13
30.09.19;599,99
01.10.19;600,41
02.10.19;599,47
03.10.19;589,9
04.10.19;596,89
07.10.19;603,63
08.10.19;599,25
09.10.19;631,56
10.10.19;627,55
11.10.19;607,96
14.10.19;614,15
15.10.19;599,7
16.10.19;583,05
17.10.19;593,1
18.10.19;585,12
21.10.19;599,75
22.10.19;597,3
23.10.19;549,12
24.10.19;552,42
25.10.19;629,37
28.10.19;679,35
29.10.19;671,99
30.10.19;668,34
31.10.19;669,49
01.11.19;665,05
04.11.19;687,31
05.11.19;683,4
06.11.19;680,16
07.11.19;670,46
08.11.19;645,61
11.11.19;643,24
12.11.19;647,85
13.11.19;646,06
14.11.19;638,39
15.11.19;623,54
18.11.19;604,13
19.11.19;595,91
20.11.19;593,92
21.11.19;555,7
22.11.19;536,19
25.11.19;521,07
26.11.19;520,6
27.11.19;549,74
28.11.19;551,47
29.11.19;562,4
02.12.19;530,48
03.12.19;531,45
04.12.19;524,93
05.12.19;535,28
06.12.19;538,4
09.12.19;528,6
10.12.19;521,49
11.12.19;518,85
12.12.19;525,36
13.12.19;525,3
16.12.19;492,82
17.12.19;467,51
18.12.19;506,06
19.12.19;505,36
20.12.19;510,86
23.12.19;521,53
24.12.19;510,31
25.12.19;509,96
26.12.19;512,06
27.12.19;510,36
30.12.19;515,88
31.12.19;507,17
01.01.20;513,82
02.01.20;492,94
03.01.20;520,66
06.01.20;543,35
07.01.20;578,79
08.01.20;565,39
09.01.20;550,39
10.01.20;573,42
13.01.20;580,77
14.01.20;627,6
15.01.20;640,9
16.01.20;636,03
17.01.20;649,09
20.01.20;632,43
21.01.20;637,77
22.01.20;632,86
23.01.20;607,89
24.01.20;616,77
27.01.20;655,2
28.01.20;660,83
29.01.20;682,97
30.01.20;700,76
31.01.20;680,91
03.02.20;689,54
04.02.20;681,58
05.02.20;722,76
06.02.20;734,48
07.02.20;733,78
10.02.20;746,42
11.02.20;781,1
12.02.20;806,42
13.02.20;791,97
14.02.20;812,63
17.02.20;740,03
18.02.20;787,8
19.02.20;778,47
20.02.20;730,85
21.02.20;742,78
24.02.20;732,04
25.02.20;707,23
26.02.20;660,67
27.02.20;671
28.02.20;648,53
02.03.20;672,68
03.03.20;656,78
04.03.20;655,28
05.03.20;687,54
06.03.20;691,02
09.03.20;584,02
10.03.20;593,9
11.03.20;581,37
12.03.20;441,12
13.03.20;398,15
16.03.20;367,26
17.03.20;392,35
18.03.20;390,7
19.03.20;456,23
20.03.20;447,15
23.03.20;454,86
24.03.20;484,56
25.03.20;476,47
26.03.20;480,85
27.03.20;482,59
30.03.20;463,16
31.03.20;470,22
01.04.20;451,55
02.04.20;492,02
03.04.20;492,79
06.04.20;535,01
07.04.20;536,91
08.04.20;541,75
09.04.20;536,57
10.04.20;508,2
13.04.20;501,31
14.04.20;510,5
15.04.20;496,31
16.04.20;518,14
17.04.20;523,95
20.04.20;502,41
21.04.20;511,46
22.04.20;528,95
23.04.20;559,38
24.04.20;559,52
27.04.20;571,69
28.04.20;575,49
29.04.20;645,7
30.04.20;644,65
01.05.20;639,9
04.05.20;643,98
05.05.20;647,8
06.05.20;665,51
07.05.20;703,99
08.05.20;710,92
11.05.20;623,87
12.05.20;632,52
13.05.20;655,23
14.05.20;684,51
15.05.20;661,16
18.05.20;692,66
19.05.20;688,42
20.05.20;681,07
21.05.20;646,79
22.05.20;660,94
25.05.20;647,84
26.05.20;637,52
27.05.20;660,77
28.05.20;681,09
29.05.20;679,51
01.06.20;701,78
02.06.20;696,01
03.06.20;704,36
04.06.20;718,59
05.06.20;714,23
08.06.20;712,38
09.06.20;715,28
10.06.20;725,76
11.06.20;678,07
12.06.20;692,15
15.06.20;688,74
16.06.20;693,66
17.06.20;682,75
18.06.20;686,13
19.06.20;679,71
22.06.20;702,88
23.06.20;708,11
24.06.20;682,05
25.06.20;681,35
26.06.20;673,23
29.06.20;669,13
30.06.20;666,66
01.07.20;677,08
02.07.20;662,38
03.07.20;667,36
06.07.20;688,63
07.07.20;688,35
08.07.20;711,62
09.07.20;692,63
10.07.20;694,49
13.07.20;694,93
14.07.20;701,97
15.07.20;693,92
16.07.20;687,7
17.07.20;691,55
20.07.20;690
21.07.20;706,96
22.07.20;709,76
23.07.20;732,57
24.07.20;734,82
27.07.20;817,97
28.07.20;832,99
29.07.20;846,58
30.07.20;846,63
31.07.20;863,49
03.08.20;892,36
04.08.20;879,62
05.08.20;907,64
06.08.20;924,41
07.08.20;889,32
10.08.20;928,04
11.08.20;889,46
12.08.20;906,94
13.08.20;912,46
14.08.20;948,72
17.08.20;991,5
18.08.20;960,17
19.08.20;921,87
20.08.20;944,85
21.08.20;925,21
24.08.20;935,8
25.08.20;892,54
26.08.20;910,56
27.08.20;885,48
28.08.20;912,36
31.08.20;947,81
01.09.20;977,79
02.09.20;918,58
03.09.20;860,28
04.09.20;845,72
07.09.20;795,59
08.09.20;784,06
09.09.20;812,61
10.09.20;815,91
11.09.20;822,7
14.09.20;843,63
15.09.20;841,31
16.09.20;851,08
17.09.20;858,21
18.09.20;849,65
21.09.20;803,3
22.09.20;803,56
23.09.20;783,64
24.09.20;815,48
25.09.20;828,91
28.09.20;842,44
29.09.20;831,17
30.09.20;828
01.10.20;820,38
02.10.20;808,04
05.10.20;827,32
06.10.20;809,64
07.10.20;815,09
08.10.20;834,46
09.10.20;850,28
12.10.20;892,16
13.10.20;878,31
14.10.20;871,56
15.10.20;884,03
16.10.20;862,97
19.10.20;890,1
20.10.20;890,57
21.10.20;947,89
22.10.20;982,14
23.10.20;967,11
26.10.20;963
27.10.20;1004,74
28.10.20;965,33
29.10.20;982,85
30.10.20;979,86
02.11.20;985,18
03.11.20;984,36
04.11.20;1006,71
05.11.20;1071,1
06.11.20;1109,17
09.11.20;1104,35
10.11.20;1104,1
11.11.20;1131,88
12.11.20;1149,49
13.11.20;1162,31
16.11.20;1192,66
17.11.20;1252,02
18.11.20;1239,77
19.11.20;1266,51
20.11.20;1315,16
23.11.20;1370,15
24.11.20;1440,46
25.11.20;1409,41
26.11.20;1271,74
27.11.20;1260,68
30.11.20;1442,1
01.12.20;1411,34
02.12.20;1418,08
03.12.20;1439,92
04.12.20;1400,08
07.12.20;1403,95
08.12.20;1365,47
09.12.20;1351,9
10.12.20;1350,79
11.12.20;1318,86
14.12.20;1400,45
15.12.20;1419,66
16.12.20;1510,07
17.12.20;1631,36
18.12.20;1632,97
21.12.20;1607,41
22.12.20;1638,86
23.12.20;1596,53
24.12.20;1597,92
25.12.20;1666,36
28.12.20;1835,38
29.12.20;1830,36
30.12.20;1929,21
31.12.20;1950,81
01.01.21;1956,72
04.01.21;2173,9
05.01.21;2351,77
06.01.21;2523,97
07.01.21;2709,8
08.01.21;2636,86
11.01.21;2298,65
12.01.21;2372,37
13.01.21;2506,64
14.01.21;2707,13
15.01.21;2484,05
18.01.21;2577,25
19.01.21;2645,62
20.01.21;2555,63
21.01.21;2321,85
22.01.21;2442,03
25.01.21;2468,56
26.01.21;2384,72
27.01.21;2336,86
28.01.21;2417,15
29.01.21;2523,01
01.02.21;2508,53
02.02.21;2680,95
03.02.21;2805,01
04.02.21;2843,46
05.02.21;2901,67
08.02.21;3268,32
09.02.21;3479,34
10.02.21;3358,61
11.02.21;3550,6
12.02.21;3653,74
15.02.21;3722,42
16.02.21;3670,41
17.02.21;3919,11
18.02.21;3973,3
19.02.21;4224,79
22.02.21;4055,39
23.02.21;3567,94
24.02.21;3690,05
25.02.21;3688,69
26.02.21;3476,29
01.03.21;3655,07
02.03.21;3574,17
03.03.21;3800,26
04.03.21;3638,04
05.03.21;3706,02
08.03.21;3931,04
09.03.21;4135,73
10.03.21;4198,94
11.03.21;4297
12.03.21;4190,64
15.03.21;4215,75
16.03.21;4187,3
17.03.21;4348,41
18.03.21;4273,88
19.03.21;4425,75
22.03.21;4189,82
23.03.21;4145,59
24.03.21;4080,38
25.03.21;3923,28
26.03.21;4069,72
29.03.21;4365,98
30.03.21;4476,49
31.03.21;4455,38
01.04.21;4536,89
02.04.21;4581,27
05.04.21;4680,17
06.04.21;4661,73
07.04.21;4425,32
08.04.21;4608,35
09.04.21;4670,01
12.04.21;4861,66
13.04.21;5102,32
14.04.21;5034,26
15.04.21;5241,09
16.04.21;5150,68
19.04.21;4651,26
20.04.21;4781,32
21.04.21;4751,31
22.04.21;4582,5
23.04.21;4349,01
26.04.21;4616,64
27.04.21;4749,07
28.04.21;4830,69
29.04.21;4672,44
30.04.21;4984,95
03.05.21;5237,87
04.05.21;5061,42
05.05.21;5328,64
06.05.21;5325,38
07.05.21;5415,67
10.05.21;5393,29
11.05.21;5547,49
12.05.21;5395,92
13.05.21;4828,86
14.05.21;5148,73
17.05.21;4530,05
18.05.21;4508,39
19.05.21;3743,39
20.05.21;3876,76
21.05.21;3354,1
24.05.21;3672,13
25.05.21;3470,03
26.05.21;3710,43
27.05.21;3739,11
28.05.21;3419,77
31.05.21;3538,16
01.06.21;3469,09
02.06.21;3707,85
03.06.21;3772,09
04.06.21;3591,84
07.06.21;3529,33
08.06.21;3234,78
09.06.21;3462,06
10.06.21;3425,4
11.06.21;3412,19
14.06.21;3622,73
15.06.21;3636,46
16.06.21;3512,04
17.06.21;3423,99
18.06.21;3187,76
21.06.21;2893,63
22.06.21;2800,28
23.06.21;2852,91
24.06.21;3046,93
25.06.21;2812,64
28.06.21;3045,71
29.06.21;3220,95
30.06.21;3127,37
01.07.21;2968,62
02.07.21;2986,72
05.07.21;3103,27
06.07.21;3141,7
07.07.21;3214,7
08.07.21;3017,79
09.07.21;3028,96
12.07.21;2937,35
13.07.21;2864,13
14.07.21;2903,64
15.07.21;2809,47
16.07.21;2811,65
19.07.21;2676,51
20.07.21;2591,17
21.07.21;2766,49
22.07.21;2867,86
23.07.21;2843,83
26.07.21;3424,3
27.07.21;3241,68
28.07.21;3417,52
29.07.21;3389,48
30.07.21;3418,81
02.08.21;3501,12
03.08.21;3396,25
04.08.21;3584,17
05.08.21;3673,86
06.08.21;3853,35
09.08.21;4104,77
10.08.21;4105,53
11.08.21;4274,49
12.08.21;4057,52
13.08.21;4272,77
16.08.21;4319,6
17.08.21;4247,9
18.08.21;4175,52
19.08.21;4373,06
20.08.21;4552,32
23.08.21;4668,35
24.08.21;4545,22
25.08.21;4567,69
26.08.21;4384,78
27.08.21;4565,09
30.08.21;4648,25
31.08.21;4595,45
01.09.21;4775,4
02.09.21;4889,33
03.09.21;5037,98
06.09.21;5152,47
07.09.21;4525,37
08.09.21;4592,91
09.09.21;4601,21
10.09.21;4486,09
13.09.21;4417,6
14.09.21;4542,88
15.09.21;4739,13
16.09.21;4687,72
17.09.21;4610,03
20.09.21;4207,68
21.09.21;4022,83
22.09.21;4214,62
23.09.21;4370,58
24.09.21;4119,17
27.09.21;4135,64
28.09.21;3962,04
29.09.21;3942,4
30.09.21;4148,43
01.10.21;4576,37
04.10.21;4687,96
05.10.21;4793,14
06.10.21;4995,85
07.10.21;4967,16
08.10.21;5020,21
11.10.21;5049,98
12.10.21;4922,14
13.10.21;5076,35
14.10.21;5197,11
15.10.21;5395,95
18.10.21;5301,71
19.10.21;5488,36
20.10.21;5741,76
21.10.21;5542,94
22.10.21;5448,98
25.10.21;5625,03
26.10.21;5627,89
27.10.21;5297,42
28.10.21;5528,42
29.10.21;5659,2
01.11.21;5630,62
02.11.21;5828,84
03.11.21;5860,93
04.11.21;5717,66
05.11.21;5740,54
08.11.21;6111,93
09.11.21;6215,99
10.11.21;6031,64
11.11.21;6057,05
12.11.21;5988,32
15.11.21;5937,28
16.11.21;5500,51
17.11.21;5574,43
18.11.21;5324,24
19.11.21;5445,32
22.11.21;5265,55
23.11.21;5518,31
24.11.21;5415,19
25.11.21;5616,55
26.11.21;5195,9
29.11.21;5491,34
30.11.21;5538,29
01.12.21;5493,38
02.12.21;5518,99
03.12.21;5172,05
06.12.21;4759,93
07.12.21;4901,14
08.12.21;4986,11
09.12.21;4668,24
10.12.21;4671,23
13.12.21;4404,16
14.12.21;4523,6
15.12.21;4740,85
16.12.21;4666,64
17.12.21;4477,46
20.12.21;4600
21.12.21;4737,4
22.12.21;4810,25
23.12.21;5007,34
24.12.21;5005,46
27.12.21;5087,61
28.12.21;4724,41
29.12.21;4667,16
30.12.21;4648,2
31.12.21;4510,88
03.01.22;4579,95
04.01.22;4646,6
05.01.22;4368,55
06.01.22;4284,18
07.01.22;4100,53
10.01.22;3990,12
11.01.22;4145,92
12.01.22;4308,33
13.01.22;4200,09
14.01.22;4239,82
17.01.22;4133,55
18.01.22;4053,58
19.01.22;4024,72
20.01.22;4127,75
21.01.22;3625,83
24.01.22;3378,34
25.01.22;3346,3
26.01.22;3380,22
27.01.22;3207,38
28.01.22;3391,6
31.01.22;3497,17
01.02.22;3539,35
02.02.22;3472,4
03.02.22;3338,22
04.02.22;3722,57
07.02.22;4064,29
08.02.22;4030,04
09.02.22;4126,44
10.02.22;4010,39
11.02.22;3805,53
14.02.22;3759,36
15.02.22;3978,38
16.02.22;3993,03
17.02.22;3696,64
18.02.22;3600,35
21.02.22;3413,94
22.02.22;3356,58
23.02.22;3374,53
24.02.22;3390,6
25.02.22;3475,15
28.02.22;3690,07
01.03.22;3869,39
02.03.22;3829,73
03.03.22;3674,1
04.03.22;3461,24
07.03.22;3280,11
08.03.22;3364,12
09.03.22;3607,82
10.03.22;3472,78
11.03.22;3354,36
14.03.22;3362,08
15.03.22;3460,47
16.03.22;3565,13
17.03.22;3603,88
18.03.22;3716,14
21.03.22;3681,93
22.03.22;3770,36
23.03.22;3783,2
24.03.22;3952,65
25.03.22;3956,07
28.03.22;4317,12
29.03.22;4306,41
30.03.22;4290,66
31.03.22;4157,11
01.04.22;4295,47
04.04.22;4266,68
05.04.22;4259,1
06.04.22;3994,05
07.04.22;3971,47
08.04.22;3925,7
11.04.22;3628,84
12.04.22;3584,44
13.04.22;3740,82
14.04.22;3628,04
15.04.22;3678,87
18.04.22;3681,94
19.04.22;3777,98
20.04.22;3746,88
21.04.22;3730,35
22.04.22;3611,53
25.04.22;3641,63
26.04.22;3448,91
27.04.22;3487,14
28.04.22;3579,85
29.04.22;3418,4
02.05.22;3403,13
