Date;SP_CC_LargeCap_Index
09.07.18;420,47
10.07.18;394,6
11.07.18;392,85
12.07.18;382,54
13.07.18;383,37
16.07.18;421,91
17.07.18;455,12
18.07.18;453,36
19.07.18;449,58
20.07.18;435,96
23.07.18;452,29
24.07.18;479,56
25.07.18;475,74
26.07.18;479,86
27.07.18;474,72
30.07.18;464,76
31.07.18;443,57
01.08.18;433,27
02.08.18;427,31
03.08.18;422,6
06.08.18;402,66
07.08.18;400,72
08.08.18;359,76
09.08.18;365,61
10.08.18;359,47
13.08.18;331,49
14.08.18;315,51
15.08.18;334,66
16.08.18;338,44
17.08.18;348,78
20.08.18;341,84
21.08.18;337,91
22.08.18;335,21
23.08.18;335,57
24.08.18;345,64
27.08.18;351,37
28.08.18;372,51
29.08.18;366,26
30.08.18;354,21
31.08.18;367,11
03.09.18;382,85
04.09.18;381,95
05.09.18;346,5
06.09.18;325,3
07.09.18;321,51
10.09.18;309,1
11.09.18;302,52
12.09.18;303,71
13.09.18;316,34
14.09.18;322,51
17.09.18;305,45
18.09.18;311,71
19.09.18;317,38
20.09.18;320,81
21.09.18;352,9
24.09.18;341,12
25.09.18;321,33
26.09.18;334,4
27.09.18;348,2
28.09.18;344,2
01.10.18;340,86
02.10.18;339,54
03.10.18;331,32
04.10.18;339,34
05.10.18;336,98
08.10.18;342,83
09.10.18;339,09
10.10.18;336,36
11.10.18;311,3
12.10.18;311,73
15.10.18;321,54
16.10.18;325,31
17.10.18;325,5
18.10.18;321,77
19.10.18;321,32
22.10.18;321,67
23.10.18;322,08
24.10.18;322,77
25.10.18;321,91
26.10.18;321,28
29.10.18;311,08
30.10.18;311,25
31.10.18;314,69
01.11.18;315,34
02.11.18;319,81
05.11.18;327,76
06.11.18;334,71
07.11.18;338,33
08.11.18;332,05
09.11.18;326,51
12.11.18;326,45
13.11.18;323,62
14.11.18;278,58
15.11.18;279,02
16.11.18;278,44
19.11.18;248,09
20.11.18;218,03
21.11.18;223,59
22.11.18;222,06
23.11.18;209,9
26.11.18;182,51
27.11.18;184,22
28.11.18;213,23
29.11.18;204,84
30.11.18;194,64
03.12.18;187,05
04.12.18;187,95
05.12.18;180,56
06.12.18;173,46
07.12.18;159,11
10.12.18;161,99
11.12.18;158,72
12.12.18;163,7
13.12.18;153,87
14.12.18;149,91
17.12.18;171,24
18.12.18;169,6
19.12.18;181,93
20.12.18;191,45
21.12.18;186,47
24.12.18;204,66
25.12.18;192,54
26.12.18;190,63
27.12.18;178,64
28.12.18;198,51
31.12.18;187,06
01.01.19;191,91
02.01.19;201,68
03.01.19;196,11
04.01.19;196,69
07.01.19;205,33
08.01.19;204,77
09.01.19;204,58
10.01.19;182,53
11.01.19;182,89
14.01.19;184,2
15.01.19;177,35
16.01.19;179,35
17.01.19;181,05
18.01.19;179,33
21.01.19;175,56
22.01.19;178,56
23.01.19;175,73
24.01.19;177,42
25.01.19;175,91
28.01.19;165,78
29.01.19;165,11
30.01.19;169,48
31.01.19;168,46
01.02.19;169,43
04.02.19;168,08
05.02.19;168
06.02.19;164,44
07.02.19;164,62
08.02.19;180,17
11.02.19;179,33
12.02.19;180,8
13.02.19;177,87
14.02.19;177,82
15.02.19;177,96
18.02.19;197,11
19.02.19;200,91
20.02.19;201,84
21.02.19;198,22
22.02.19;201,05
25.02.19;193,93
26.02.19;191,76
27.02.19;186,89
28.02.19;192,27
01.03.19;194,32
04.03.19;185,57
05.03.19;194,49
06.03.19;195,12
07.03.19;196,82
08.03.19;197,61
11.03.19;193,96
12.03.19;195,15
13.03.19;195,13
14.03.19;195,05
15.03.19;199,31
18.03.19;201,88
19.03.19;203,57
20.03.19;203,93
21.03.19;200,85
22.03.19;202,55
25.03.19;198,17
26.03.19;198,94
27.03.19;205,67
28.03.19;205,38
29.03.19;208,9
01.04.19;210,91
02.04.19;242,76
03.04.19;267,68
04.04.19;245,53
05.04.19;258,09
08.04.19;266,95
09.04.19;266,92
10.04.19;276,05
11.04.19;255,24
12.04.19;254,77
15.04.19;251,98
16.04.19;261,73
17.04.19;263,21
18.04.19;267,97
19.04.19;267,82
22.04.19;269,08
23.04.19;275,05
24.04.19;263,75
25.04.19;266,93
26.04.19;250,99
29.04.19;251,86
30.04.19;258,1
01.05.19;260,51
02.05.19;264,13
03.05.19;277,9
06.05.19;279,05
07.05.19;281,08
08.05.19;280,8
09.05.19;284,42
10.05.19;296,92
13.05.19;360,01
14.05.19;360,84
15.05.19;389,68
16.05.19;380,72
17.05.19;343,98
20.05.19;375,38
21.05.19;386,23
22.05.19;380,78
23.05.19;370,49
24.05.19;386,59
27.05.19;423,83
28.05.19;420,34
29.05.19;422,24
30.05.19;415,5
31.05.19;407,34
03.06.19;412,14
04.06.19;365,39
05.06.19;376,72
06.06.19;366,89
07.06.19;384,69
10.06.19;385,53
11.06.19;383,65
12.06.19;396,15
13.06.19;399,43
14.06.19;401,82
17.06.19;440,51
18.06.19;428,27
19.06.19;433,51
20.06.19;446,31
21.06.19;466,06
24.06.19;503,61
25.06.19;518,26
26.06.19;609,29
27.06.19;486,17
28.06.19;543,45
01.07.19;463,69
02.07.19;482,18
03.07.19;500,99
04.07.19;520,22
05.07.19;493,68
08.07.19;536,65
09.07.19;542,11
10.07.19;518,43
11.07.19;497,31
12.07.19;500,03
15.07.19;459,73
16.07.19;410,14
17.07.19;415,62
18.07.19;449,59
19.07.19;443,1
22.07.19;430,87
23.07.19;433,93
24.07.19;415,83
25.07.19;421,8
26.07.19;425,83
29.07.19;406,99
30.07.19;413,96
31.07.19;428,44
01.08.19;439,07
02.08.19;442,21
05.08.19;490,18
06.08.19;484,5
07.08.19;487,5
08.08.19;477,2
09.08.19;482,02
12.08.19;471,65
13.08.19;453,13
14.08.19;417,68
15.08.19;416,65
16.08.19;431,06
19.08.19;440,96
20.08.19;440,79
21.08.19;416,83
22.08.19;421,19
23.08.19;430,51
26.08.19;423,68
27.08.19;418,4
28.08.19;395,51
29.08.19;389,53
30.08.19;392,47
02.09.19;415,17
03.09.19;431,47
04.09.19;432,47
05.09.19;423,82
06.09.19;417,46
09.09.19;420,77
10.09.19;408,92
11.09.19;410,5
12.09.19;419,37
13.09.19;415,46
16.09.19;416,18
17.09.19;428,47
18.09.19;427,96
19.09.19;430,63
20.09.19;425,45
23.09.19;409,6
24.09.19;353,35
25.09.19;345,85
26.09.19;336,39
27.09.19;332,66
30.09.19;345,87
01.10.19;346,11
02.10.19;345,35
03.10.19;339,77
04.10.19;343,54
07.10.19;347,03
08.10.19;344,23
09.10.19;362,9
10.10.19;360,8
11.10.19;349,4
14.10.19;353,03
15.10.19;344,61
16.10.19;335,33
17.10.19;340,79
18.10.19;336,35
21.10.19;344,92
22.10.19;343,33
23.10.19;315,44
24.10.19;317,1
25.10.19;362,2
28.10.19;390,71
29.10.19;386,63
30.10.19;384,54
31.10.19;385,14
01.11.19;382,41
04.11.19;395,05
05.11.19;392,44
06.11.19;390,44
07.11.19;384,58
08.11.19;370,18
11.11.19;368,39
12.11.19;370,75
13.11.19;369,46
14.11.19;364,92
15.11.19;356,46
18.11.19;345,3
19.11.19;340,9
20.11.19;339,94
21.11.19;318,08
22.11.19;307,22
25.11.19;298,41
26.11.19;297,92
27.11.19;314,96
28.11.19;315,68
29.11.19;321,86
02.12.19;303,68
03.12.19;304,22
04.12.19;300,65
05.12.19;306,75
06.12.19;308,42
09.12.19;302,72
10.12.19;298,96
11.12.19;297,27
12.12.19;300,92
13.12.19;300,87
16.12.19;282,31
17.12.19;268,32
18.12.19;290,3
19.12.19;289,99
20.12.19;292,86
23.12.19;299,33
24.12.19;292,76
25.12.19;292,72
26.12.19;293,73
27.12.19;292,75
30.12.19;296,01
31.12.19;291,1
01.01.20;294,68
02.01.20;282,83
03.01.20;298,83
06.01.20;311,64
07.01.20;332,87
08.01.20;325,12
09.01.20;316,25
10.01.20;329,68
13.01.20;333,58
14.01.20;360,37
15.01.20;366,34
16.01.20;363,1
17.01.20;370,28
20.01.20;360,88
21.01.20;363,97
22.01.20;361,04
23.01.20;347,19
24.01.20;352,15
27.01.20;373,95
28.01.20;377,14
29.01.20;389,7
30.01.20;400,15
31.01.20;388,68
03.02.20;392,59
04.02.20;387,51
05.02.20;411,42
06.02.20;417,77
07.02.20;417,24
10.02.20;424,01
11.02.20;443,24
12.02.20;457,34
13.02.20;449,21
14.02.20;460,41
17.02.20;420,73
18.02.20;447,8
19.02.20;442,82
20.02.20;416,03
21.02.20;422,49
24.02.20;417,1
25.02.20;403,66
26.02.20;377,59
27.02.20;382,75
28.02.20;370,22
02.03.20;383,18
03.03.20;373,93
04.03.20;372,86
05.03.20;391,28
06.03.20;393,36
09.03.20;333,35
10.03.20;338,53
11.03.20;331,97
12.03.20;252,39
13.03.20;227,81
16.03.20;210,5
17.03.20;224,8
18.03.20;223,56
19.03.20;261,04
20.03.20;256,04
23.03.20;260,72
24.03.20;277,99
25.03.20;273,27
26.03.20;275,59
27.03.20;276,41
30.03.20;265,1
31.03.20;269,06
01.04.20;258,42
02.04.20;282,09
03.04.20;282,42
06.04.20;306,55
07.04.20;307,36
08.04.20;309,92
09.04.20;306,33
10.04.20;290,46
13.04.20;286,31
14.04.20;291,58
15.04.20;283,45
16.04.20;296,05
17.04.20;299,41
20.04.20;287,09
21.04.20;292,1
22.04.20;301,94
23.04.20;319,49
24.04.20;319,19
27.04.20;326,19
28.04.20;328,05
29.04.20;368,71
30.04.20;368,87
01.05.20;365,58
04.05.20;368,12
05.05.20;370,08
06.05.20;380,73
07.05.20;403,76
08.05.20;407,15
11.05.20;356,79
12.05.20;361,09
13.05.20;374,46
14.05.20;392,11
15.05.20;378,13
18.05.20;396,58
19.05.20;393,95
20.05.20;389,39
21.05.20;369,44
22.05.20;376,51
25.05.20;368,36
26.05.20;362,23
27.05.20;376,11
28.05.20;388,26
29.05.20;387,24
01.06.20;399,08
02.06.20;395,57
03.06.20;399,91
04.06.20;408,31
05.06.20;405,69
08.06.20;404,26
09.06.20;405,48
10.06.20;411,44
11.06.20;384,76
12.06.20;392,47
15.06.20;390,97
16.06.20;393,45
17.06.20;387,12
18.06.20;388,98
19.06.20;385,24
22.06.20;398,23
23.06.20;401,05
24.06.20;386,57
25.06.20;386,37
26.06.20;382,03
29.06.20;379,66
30.06.20;378,21
01.07.20;384,11
02.07.20;375,55
03.07.20;377,99
06.07.20;388,97
07.07.20;388,29
08.07.20;400,56
09.07.20;389,59
10.07.20;390,59
13.07.20;390,31
14.07.20;394,18
15.07.20;389,25
16.07.20;385,73
17.07.20;387,28
20.07.20;386,7
21.07.20;396,45
22.07.20;397,33
23.07.20;411,18
24.07.20;412,94
27.07.20;463,97
28.07.20;472,44
29.07.20;480,23
30.07.20;479,98
31.07.20;490,13
03.08.20;506,27
04.08.20;498,63
05.08.20;515,05
06.08.20;523,9
07.08.20;503,95
10.08.20;523,05
11.08.20;501,77
12.08.20;510,67
13.08.20;512,8
14.08.20;533,82
17.08.20;556,9
18.08.20;538,85
19.08.20;518,57
20.08.20;529,25
21.08.20;517,28
24.08.20;521,37
25.08.20;498,11
26.08.20;507,3
27.08.20;494,92
28.08.20;509,05
31.08.20;528,21
01.09.20;546,03
02.09.20;513,87
03.09.20;482,7
04.09.20;475,1
07.09.20;447,94
08.09.20;441,21
09.09.20;456,26
10.09.20;457,77
11.09.20;460,95
14.09.20;473,47
15.09.20;473,48
16.09.20;479,92
17.09.20;483,54
18.09.20;478,65
21.09.20;453,74
22.09.20;453,81
23.09.20;442,93
24.09.20;460,78
25.09.20;467,58
28.09.20;474,91
29.09.20;468,73
30.09.20;466,72
01.10.20;462,26
02.10.20;456,04
05.10.20;467,26
06.10.20;458,11
07.10.20;461,29
08.10.20;472,36
09.10.20;480,89
12.10.20;504,68
13.10.20;496,98
14.10.20;493,58
15.10.20;500,93
16.10.20;489,27
19.10.20;504,67
20.10.20;506,49
21.10.20;539,22
22.10.20;558,86
23.10.20;550,55
26.10.20;548,92
27.10.20;573,52
28.10.20;551,42
29.10.20;562,19
30.10.20;560,7
02.11.20;564,28
03.11.20;564,38
04.11.20;577,53
05.11.20;614,9
06.11.20;635,94
09.11.20;632,88
10.11.20;631,74
11.11.20;648,42
12.11.20;659,46
13.11.20;666,28
16.11.20;684,34
17.11.20;718,58
18.11.20;712,22
19.11.20;727,46
20.11.20;755,66
23.11.20;785,16
24.11.20;824,99
25.11.20;806,68
26.11.20;728,98
27.11.20;722,47
30.11.20;827,53
01.12.20;809,85
02.12.20;812,86
03.12.20;825,36
04.12.20;802,82
07.12.20;804,87
08.12.20;783,6
09.12.20;775,45
10.12.20;775,39
11.12.20;757,19
14.12.20;803,87
15.12.20;814,72
16.12.20;867,59
17.12.20;939,8
18.12.20;939,98
21.12.20;926,57
22.12.20;944,26
23.12.20;921,21
24.12.20;922,28
25.12.20;962
28.12.20;1059,47
29.12.20;1057,63
30.12.20;1116,23
31.12.20;1129,05
01.01.21;1131,74
04.01.21;1258,46
05.01.21;1360,73
06.01.21;1460,79
07.01.21;1569,72
08.01.21;1529,41
11.01.21;1329,61
12.01.21;1370,02
13.01.21;1447,18
14.01.21;1564,75
15.01.21;1433,95
18.01.21;1483,38
19.01.21;1524,41
20.01.21;1470,79
21.01.21;1335,83
22.01.21;1404,86
25.01.21;1419,49
26.01.21;1369,71
27.01.21;1343,31
28.01.21;1388,2
29.01.21;1451,08
01.02.21;1439,95
02.02.21;1540,34
03.02.21;1611,42
04.02.21;1630,81
05.02.21;1659,34
08.02.21;1874,63
09.02.21;1992,84
10.02.21;1921,03
11.02.21;2025,98
12.02.21;2077,8
15.02.21;2114,15
16.02.21;2088,93
17.02.21;2230,98
18.02.21;2257,12
19.02.21;2403,11
22.02.21;2307,88
23.02.21;2035,39
24.02.21;2098,92
25.02.21;2096,81
26.02.21;1978,75
01.03.21;2079,55
02.03.21;2031,14
03.03.21;2156,73
04.03.21;2062,33
05.03.21;2099,61
08.03.21;2225,86
09.03.21;2337,21
10.03.21;2376,89
11.03.21;2426,44
12.03.21;2364,16
15.03.21;2366,56
16.03.21;2350,7
17.03.21;2440,73
18.03.21;2396,28
19.03.21;2479,98
22.03.21;2343,95
23.03.21;2319,25
24.03.21;2281,96
25.03.21;2196,47
26.03.21;2275,42
29.03.21;2434,12
30.03.21;2493,34
31.03.21;2483,8
01.04.21;2528,94
02.04.21;2550,88
05.04.21;2599,49
06.04.21;2592,09
07.04.21;2462,85
08.04.21;2557,58
09.04.21;2587,54
12.04.21;2704,2
13.04.21;2843,19
14.04.21;2806,16
15.04.21;2911,65
16.04.21;2855,2
19.04.21;2579,63
20.04.21;2654,83
21.04.21;2635,23
22.04.21;2545,29
23.04.21;2422,49
26.04.21;2565,72
27.04.21;2633,38
28.04.21;2677,58
29.04.21;2589,5
30.04.21;2762,67
03.05.21;2898,77
04.05.21;2802,1
05.05.21;2943,24
06.05.21;2930,2
07.05.21;2982,76
10.05.21;2988,01
11.05.21;3066,77
12.05.21;2982,57
13.05.21;2671,04
14.05.21;2840,38
17.05.21;2494,22
18.05.21;2470,55
19.05.21;2066,38
20.05.21;2139,64
21.05.21;1856,44
24.05.21;2036,02
25.05.21;1921,4
26.05.21;2046,19
27.05.21;2063,72
28.05.21;1888,83
31.05.21;1956,46
01.06.21;1917,31
02.06.21;2049,27
03.06.21;2086,1
04.06.21;1988,57
07.06.21;1952,98
08.06.21;1791,4
09.06.21;1919
10.06.21;1900,41
11.06.21;1895,6
14.06.21;2014,98
15.06.21;2021,02
16.06.21;1950,11
17.06.21;1900,83
18.06.21;1772,44
21.06.21;1611,84
22.06.21;1565,03
23.06.21;1593,36
24.06.21;1700,75
25.06.21;1570,01
28.06.21;1700,38
29.06.21;1797,26
30.06.21;1744,39
01.07.21;1654,05
02.07.21;1664,07
05.07.21;1729,01
06.07.21;1748,71
07.07.21;1786,48
08.07.21;1677,94
09.07.21;1684,94
12.07.21;1632,97
13.07.21;1591,36
14.07.21;1613,95
15.07.21;1561,1
16.07.21;1563,94
19.07.21;1491,22
20.07.21;1444,75
21.07.21;1543,5
22.07.21;1598,82
23.07.21;1584,94
26.07.21;1912,94
27.07.21;1810,33
28.07.21;1910,71
29.07.21;1893,2
30.07.21;1908,79
02.08.21;1953,65
03.08.21;1893,93
04.08.21;1999,74
05.08.21;2050,35
06.08.21;2150,71
09.08.21;2292,63
10.08.21;2290,49
11.08.21;2380,46
12.08.21;2258,79
13.08.21;2378,7
16.08.21;2401,66
17.08.21;2361,57
18.08.21;2323,88
19.08.21;2434,11
20.08.21;2533,61
23.08.21;2595,1
24.08.21;2528,53
25.08.21;2540,33
26.08.21;2440,77
27.08.21;2540,66
30.08.21;2582,74
31.08.21;2555,37
01.09.21;2655,09
02.09.21;2720,02
03.09.21;2801,54
06.09.21;2859,39
07.09.21;2515,49
08.09.21;2549,14
09.09.21;2549,79
10.09.21;2487,83
13.09.21;2449,69
14.09.21;2519,74
15.09.21;2627,04
16.09.21;2599,57
17.09.21;2557,9
20.09.21;2323,34
21.09.21;2213,19
22.09.21;2324,69
23.09.21;2404,56
24.09.21;2259,11
27.09.21;2280,71
28.09.21;2186,24
29.09.21;2174,16
30.09.21;2297,05
01.10.21;2534,54
04.10.21;2603,19
05.10.21;2668,95
06.10.21;2797,97
07.10.21;2775,68
08.10.21;2797,46
11.10.21;2821,98
12.10.21;2752,53
13.10.21;2841,74
14.10.21;2918,34
15.10.21;3046,52
18.10.21;3009,26
19.10.21;3100,95
20.10.21;3257,8
21.10.21;3141,08
22.10.21;3084,68
25.10.21;3180,71
26.10.21;3180,07
27.10.21;2998,84
28.10.21;3136,04
29.10.21;3218,89
01.11.21;3193,58
02.11.21;3306,01
03.11.21;3323,53
04.11.21;3246,06
05.11.21;3258,08
08.11.21;3481,16
09.11.21;3531,78
10.11.21;3427,74
11.11.21;3419,21
12.11.21;3375,12
15.11.21;3353,81
16.11.21;3108,74
17.11.21;3152,53
18.11.21;3007,71
19.11.21;3074,36
22.11.21;2973,19
23.11.21;3118,4
24.11.21;3053,45
25.11.21;3162,47
26.11.21;2921,45
29.11.21;3099,58
30.11.21;3132,58
01.12.21;3103,18
02.12.21;3120,16
03.12.21;2922,3
06.12.21;2705,96
07.12.21;2787,91
08.12.21;2836,26
09.12.21;2654,07
10.12.21;2656,14
13.12.21;2501,99
14.12.21;2561,51
15.12.21;2680,44
16.12.21;2629,83
17.12.21;2529,3
20.12.21;2601,42
21.12.21;2678,94
22.12.21;2717,27
23.12.21;2828,34
24.12.21;2825,24
27.12.21;2868,04
28.12.21;2663,94
29.12.21;2631,76
30.12.21;2619,89
31.12.21;2541,53
03.01.22;2576,27
04.01.22;2612,77
05.01.22;2455,44
06.01.22;2409,03
07.01.22;2306,54
10.01.22;2248,63
11.01.22;2336,08
12.01.22;2425,76
13.01.22;2365,19
14.01.22;2387,81
17.01.22;2328,55
18.01.22;2284,03
19.01.22;2268,39
20.01.22;2326,37
21.01.22;2044,15
24.01.22;1910,54
25.01.22;1892
26.01.22;1910,37
27.01.22;1811,63
28.01.22;1916,38
31.01.22;1974,69
01.02.22;1998,56
02.02.22;1959,06
03.02.22;1882,83
04.02.22;2101,05
07.02.22;2294,98
08.02.22;2274,56
09.02.22;2328,43
10.02.22;2264,19
11.02.22;2149,15
14.02.22;2125,55
15.02.22;2249,04
16.02.22;2256,9
17.02.22;2088,91
18.02.22;2034,15
21.02.22;1929,67
22.02.22;1898,77
23.02.22;1908,31
24.02.22;1921,11
25.02.22;1967,48
28.02.22;2091,02
01.03.22;2193,06
02.03.22;2171,21
03.03.22;2082,6
04.03.22;1961,15
07.03.22;1856,71
08.03.22;1906,23
09.03.22;2046,35
10.03.22;1967,91
11.03.22;1900,18
14.03.22;1905,36
15.03.22;1962,18
16.03.22;2022,1
17.03.22;2043,31
18.03.22;2107,54
21.03.22;2086,2
22.03.22;2136,44
23.03.22;2141,75
24.03.22;2239,8
25.03.22;2242,97
28.03.22;2443,89
29.03.22;2436,63
30.03.22;2424,07
31.03.22;2347,25
01.04.22;2424,09
04.04.22;2411,2
05.04.22;2407,94
06.04.22;2259,93
07.04.22;2246,62
08.04.22;2221,46
11.04.22;2056,04
12.04.22;2030,6
13.04.22;2118,76
14.04.22;2053,6
15.04.22;2082,51
18.04.22;2085,8
19.04.22;2139,48
20.04.22;2121,71
21.04.22;2111,44
22.04.22;2043,8
25.04.22;2064,82
26.04.22;1955,66
27.04.22;1977,73
28.04.22;2031,67
29.04.22;1940,9
02.05.22;1936,61
03.05.22;1897,83
04.05.22;2024,12
05.05.22;1850,87
06.05.22;1836,15
09.05.22;1536,86
10.05.22;1565,5
11.05.22;1385,39
12.05.22;1324,2
13.05.22;1410,9
16.05.22;1391,9
17.05.22;1414,15
