Date;SP_ETH_DRRC_40_Index
14.03.17;165,28
15.03.17;168,52
16.03.17;177,38
17.03.17;185,13
20.03.17;182,55
21.03.17;182,18
22.03.17;177,78
23.03.17;179,68
24.03.17;186,02
27.03.17;189,2
28.03.17;189,11
29.03.17;191,25
30.03.17;191,92
31.03.17;188,44
03.04.17;185,12
04.04.17;183,61
05.04.17;185,24
06.04.17;184,04
07.04.17;181,56
10.04.17;181,84
11.04.17;182,61
12.04.17;182,55
13.04.17;188,35
18.04.17;191,57
19.04.17;189,28
20.04.17;187,51
21.04.17;188,3
24.04.17;189,58
25.04.17;193,57
26.04.17;192,54
27.04.17;199,52
28.04.17;207,12
02.05.17;220,61
03.05.17;221,96
04.05.17;232,48
05.05.17;240,45
08.05.17;233,05
09.05.17;227,4
10.05.17;232,53
11.05.17;231,82
12.05.17;232,02
15.05.17;233,79
16.05.17;230,77
17.05.17;229,34
18.05.17;233,21
19.05.17;258,8
22.05.17;321,44
23.05.17;313,53
24.05.17;345,36
26.05.17;332,22
30.05.17;344,98
31.05.17;385,29
01.06.17;371,56
02.06.17;376,66
06.06.17;422,35
07.06.17;419,64
08.06.17;410,28
09.06.17;424,82
12.06.17;570,77
13.06.17;546,56
14.06.17;545,46
15.06.17;526,37
16.06.17;540,1
19.06.17;540,76
20.06.17;542,88
21.06.17;532,19
22.06.17;533,46
23.06.17;534,11
26.06.17;515,72
27.06.17;507,6
28.06.17;526,38
29.06.17;526,91
30.06.17;525,95
03.07.17;522,54
05.07.17;516,47
06.07.17;518,99
07.07.17;514,34
10.07.17;506,82
11.07.17;502,62
12.07.17;504,05
13.07.17;505,01
14.07.17;501,01
17.07.17;496,55
18.07.17;505,5
19.07.17;509,36
20.07.17;509,6
21.07.17;509,29
24.07.17;509,87
25.07.17;504,78
26.07.17;503,05
27.07.17;503,16
28.07.17;502,12
31.07.17;501,24
02.08.17;507,36
03.08.17;508,87
04.08.17;508,6
07.08.17;520,64
08.08.17;523,78
09.08.17;522,04
10.08.17;528,48
11.08.17;526,7
14.08.17;526,75
15.08.17;521,43
16.08.17;527,37
17.08.17;528,51
18.08.17;526,93
21.08.17;534,65
22.08.17;528,82
23.08.17;531,86
24.08.17;532,9
25.08.17;535,24
28.08.17;537,77
29.08.17;542,6
30.08.17;546,17
31.08.17;548,52
01.09.17;549,94
05.09.17;520
06.09.17;528,07
07.09.17;528,18
08.09.17;517,36
11.09.17;514,18
12.09.17;516,52
13.09.17;500,44
14.09.17;494,36
15.09.17;498,39
18.09.17;511,54
19.09.17;510,01
20.09.17;511,41
21.09.17;506,19
22.09.17;498,92
25.09.17;512,79
26.09.17;511,06
27.09.17;513,42
28.09.17;514,78
29.09.17;512,08
02.10.17;514,16
03.10.17;510,79
04.10.17;511,73
05.10.17;511,95
06.10.17;515,23
09.10.17;514,55
10.10.17;516,27
11.10.17;514,31
12.10.17;517,33
13.10.17;530,86
16.10.17;530,93
17.10.17;522,72
18.10.17;512,32
19.10.17;519,3
20.10.17;517,5
23.10.17;505,54
24.10.17;517,5
25.10.17;512,02
26.10.17;513
27.10.17;512,01
30.10.17;516,72
31.10.17;516,28
01.11.17;514,4
02.11.17;510,39
03.11.17;513,48
06.11.17;515,87
07.11.17;510,53
08.11.17;516,57
09.11.17;534,89
10.11.17;519,08
13.11.17;524,38
14.11.17;534,74
15.11.17;534
16.11.17;536,91
17.11.17;538,33
20.11.17;558,09
21.11.17;562,85
22.11.17;559,57
24.11.17;619,08
27.11.17;631,63
28.11.17;626,28
29.11.17;637,88
30.11.17;581,84
01.12.17;614,39
04.12.17;621,1
05.12.17;619,58
06.12.17;594,61
07.12.17;583,69
08.12.17;606,58
11.12.17;625,83
12.12.17;713,19
13.12.17;789,86
14.12.17;778,88
15.12.17;781,73
18.12.17;792,62
19.12.17;817,2
20.12.17;809,15
21.12.17;802,76
22.12.17;759,21
27.12.17;794,89
28.12.17;785,63
29.12.17;797,74
03.01.18;835,55
04.01.18;864,95
05.01.18;863,23
08.01.18;887,58
09.01.18;926,26
10.01.18;966,8
11.01.18;932,15
12.01.18;936,14
16.01.18;905,09
17.01.18;810,85
18.01.18;891,1
19.01.18;881,67
22.01.18;857,23
23.01.18;866,71
24.01.18;874,33
25.01.18;878,8
26.01.18;884,47
29.01.18;927,34
30.01.18;902,11
31.01.18;898,7
01.02.18;891,7
02.02.18;861,19
05.02.18;792,76
06.02.18;796,8
07.02.18;818,76
08.02.18;813,9
09.02.18;825,31
12.02.18;828,71
13.02.18;823,56
14.02.18;844,96
15.02.18;852,09
16.02.18;849,92
20.02.18;852,04
21.02.18;824,79
22.02.18;816,62
23.02.18;831,72
26.02.18;833,14
27.02.18;832,87
28.02.18;831,79
01.03.18;830,76
02.03.18;828,59
05.03.18;829,58
06.03.18;821,29
07.03.18;808,71
08.03.18;798,52
09.03.18;783,29
12.03.18;784,07
13.03.18;780,32
14.03.18;772,31
15.03.18;760
16.03.18;759,69
19.03.18;740,32
20.03.18;737,07
21.03.18;748,53
22.03.18;731,96
23.03.18;734,67
26.03.18;722,74
27.03.18;716,35
28.03.18;712,1
29.03.18;699,32
03.04.18;699,16
04.04.18;691,02
05.04.18;692,72
06.04.18;688,67
09.04.18;696,57
10.04.18;698,39
11.04.18;704,78
12.04.18;717,83
13.04.18;730,81
16.04.18;727,72
17.04.18;731,14
18.04.18;729,24
19.04.18;740,09
20.04.18;752,13
23.04.18;768,06
24.04.18;783,54
25.04.18;758,73
26.04.18;763,49
27.04.18;778,4
30.04.18;778,11
02.05.18;776,99
03.05.18;797,51
04.05.18;810,89
07.05.18;788,53
08.05.18;792,98
09.05.18;797,39
11.05.18;779,93
14.05.18;792,21
15.05.18;786,99
16.05.18;781,13
17.05.18;785,06
18.05.18;775,62
22.05.18;777,88
23.05.18;759,82
24.05.18;745,88
25.05.18;749,89
29.05.18;733,04
30.05.18;731,7
31.05.18;740,92
01.06.18;740,81
04.06.18;745,7
05.06.18;745,97
06.06.18;755,69
07.06.18;754,82
08.06.18;750,5
11.06.18;716,95
12.06.18;718,3
13.06.18;693,5
14.06.18;695,81
15.06.18;706,75
18.06.18;705,99
19.06.18;722,85
20.06.18;724,16
21.06.18;720,74
22.06.18;695,93
25.06.18;692,56
26.06.18;683,2
27.06.18;673,38
28.06.18;679,35
29.06.18;668,94
02.07.18;694,52
03.07.18;692,52
05.07.18;692,79
06.07.18;692,9
09.07.18;698,99
10.07.18;680,18
11.07.18;681,06
12.07.18;675,5
13.07.18;678,65
16.07.18;695,72
17.07.18;692,94
18.07.18;704,19
19.07.18;695,36
20.07.18;690,61
23.07.18;689,67
24.07.18;695,03
25.07.18;693,67
26.07.18;697,03
27.07.18;687,4
30.07.18;689,88
31.07.18;675,72
02.08.18;662,59
03.08.18;662,78
06.08.18;657,47
07.08.18;659,23
08.08.18;627,38
09.08.18;627,45
10.08.18;623,07
13.08.18;591,27
14.08.18;546,11
15.08.18;571,32
16.08.18;571,27
17.08.18;575,49
20.08.18;570,29
21.08.18;564,17
22.08.18;568,34
23.08.18;561,53
24.08.18;560,16
27.08.18;563,21
28.08.18;571,24
29.08.18;574,19
30.08.18;564,33
31.08.18;563,76
04.09.18;571,37
05.09.18;552,13
06.09.18;532,37
07.09.18;524,65
10.09.18;510,06
11.09.18;502,57
12.09.18;494,8
13.09.18;514,55
14.09.18;516,07
17.09.18;522,1
18.09.18;520,19
19.09.18;519,33
20.09.18;520,13
21.09.18;532,78
24.09.18;535,21
25.09.18;519,38
26.09.18;524,58
27.09.18;525,17
28.09.18;529,89
01.10.18;530,99
02.10.18;530,47
03.10.18;527,53
04.10.18;528,57
05.10.18;528,77
08.10.18;531,96
09.10.18;531,06
10.10.18;529,8
11.10.18;514,05
12.10.18;508,91
15.10.18;528,91
16.10.18;526,79
17.10.18;527,11
18.10.18;523
19.10.18;517,62
22.10.18;518,43
23.10.18;516,06
24.10.18;519,34
25.10.18;516,23
26.10.18;516,34
29.10.18;509,22
30.10.18;508,69
31.10.18;504,77
01.11.18;509,41
02.11.18;513,89
05.11.18;524,08
06.11.18;530,68
07.11.18;531,62
08.11.18;528,13
09.11.18;523,71
12.11.18;525,96
13.11.18;524,63
14.11.18;496,94
15.11.18;482,59
16.11.18;479,54
19.11.18;450,84
20.11.18;439,99
21.11.18;424,7
23.11.18;405,96
26.11.18;387,95
27.11.18;381,16
28.11.18;404,43
29.11.18;399,19
30.11.18;393,63
03.12.18;384,08
04.12.18;391,73
06.12.18;370,18
07.12.18;350,54
10.12.18;358,19
11.12.18;353,8
12.12.18;360,12
13.12.18;359,69
14.12.18;352,53
17.12.18;359,71
18.12.18;365,03
19.12.18;377,37
20.12.18;385,89
21.12.18;389,11
27.12.18;404,63
28.12.18;412,93
03.01.19;441,02
04.01.19;439,27
07.01.19;441,92
08.01.19;441,07
09.01.19;438,59
10.01.19;414,27
11.01.19;405,65
14.01.19;411
15.01.19;407,35
16.01.19;401,04
17.01.19;400,11
18.01.19;400,65
22.01.19;395,89
23.01.19;393,56
24.01.19;393,38
25.01.19;392,24
28.01.19;372,88
29.01.19;375,57
30.01.19;383,82
31.01.19;380,24
01.02.19;380,44
04.02.19;380,36
05.02.19;379,53
06.02.19;375,88
07.02.19;376,98
08.02.19;390,63
11.02.19;403,07
12.02.19;401,8
13.02.19;403,08
14.02.19;405,48
15.02.19;404,12
19.02.19;446,31
20.02.19;443,26
21.02.19;441,4
22.02.19;446,57
25.02.19;430,31
26.02.19;429,03
27.02.19;430,96
28.02.19;429,83
01.03.19;428,26
04.03.19;411,76
05.03.19;424,82
06.03.19;431,14
07.03.19;429,32
08.03.19;429,51
11.03.19;420,99
12.03.19;423,72
13.03.19;420,86
14.03.19;420,8
15.03.19;426,36
18.03.19;429,32
19.03.19;430,85
20.03.19;431,45
21.03.19;422,69
22.03.19;427,92
25.03.19;424,56
26.03.19;421,32
27.03.19;429,33
28.03.19;430,2
29.03.19;433,69
01.04.19;435,3
02.04.19;459,04
03.04.19;477,04
04.04.19;465,14
05.04.19;467,42
08.04.19;493,77
09.04.19;490,73
10.04.19;496,25
11.04.19;468,69
12.04.19;471,66
15.04.19;472,2
16.04.19;465,4
17.04.19;473,44
18.04.19;482,39
23.04.19;487,5
24.04.19;470,39
25.04.19;468,84
26.04.19;459,83
29.04.19;459,42
30.04.19;471,45
02.05.19;475,13
03.05.19;488,31
06.05.19;488
07.05.19;496,64
08.05.19;486,93
09.05.19;482,05
10.05.19;483,68
13.05.19;516,95
14.05.19;537,37
15.05.19;576,32
16.05.19;625,95
17.05.19;586,3
20.05.19;596,41
21.05.19;602,1
22.05.19;603,16
23.05.19;591,75
24.05.19;603,78
28.05.19;621,43
29.05.19;623,94
31.05.19;610,26
03.06.19;607,9
04.06.19;598,51
05.06.19;590,29
06.06.19;592,74
07.06.19;598,12
11.06.19;589,06
12.06.19;599,08
13.06.19;611,08
14.06.19;607,22
17.06.19;625,96
18.06.19;616,71
19.06.19;616,15
20.06.19;620,44
21.06.19;639,37
24.06.19;669,03
25.06.19;669,27
26.06.19;710,39
27.06.19;671,21
28.06.19;662,29
01.07.19;633,54
02.07.19;640,47
03.07.19;650,56
05.07.19;646,87
08.07.19;667,22
09.07.19;667,34
10.07.19;647,01
11.07.19;623,29
12.07.19;624,07
15.07.19;571,39
16.07.19;555,79
17.07.19;551,3
18.07.19;563,27
19.07.19;555,91
22.07.19;553,92
23.07.19;549,92
24.07.19;552,34
25.07.19;559,45
26.07.19;554,31
29.07.19;547,07
30.07.19;548,14
31.07.19;554,49
02.08.19;558,84
05.08.19;572,03
06.08.19;569,22
07.08.19;569,16
08.08.19;561,34
09.08.19;546,68
12.08.19;547,25
13.08.19;540,6
14.08.19;539,02
15.08.19;512,86
16.08.19;511,6
19.08.19;534,81
20.08.19;527,72
21.08.19;512,96
22.08.19;519,89
23.08.19;527,06
26.08.19;518,55
27.08.19;517,44
28.08.19;517,19
29.08.19;489,22
30.08.19;494,73
03.09.19;509,52
04.09.19;502,31
05.09.19;497,22
06.09.19;503,64
09.09.19;510,66
10.09.19;507,54
11.09.19;503,9
12.09.19;507,18
13.09.19;506,2
16.09.19;519,72
17.09.19;535,39
18.09.19;549,32
19.09.19;542,86
20.09.19;552,92
23.09.19;543,86
24.09.19;520,44
25.09.19;491,71
26.09.19;489,02
27.09.19;488,62
30.09.19;504,24
01.10.19;505,86
02.10.19;503,07
03.10.19;497,95
04.10.19;502,03
07.10.19;503,66
08.10.19;506,53
09.10.19;522,06
10.10.19;522,18
11.10.19;512,57
14.10.19;510,3
15.10.19;509,44
16.10.19;498,88
17.10.19;503,32
18.10.19;496,44
21.10.19;502,68
22.10.19;497,64
23.10.19;480,69
24.10.19;486,08
25.10.19;490,75
28.10.19;509,73
29.10.19;515,6
30.10.19;510,08
31.10.19;511,13
01.11.19;508,39
04.11.19;515,17
05.11.19;520,05
06.11.19;520,47
07.11.19;513,75
08.11.19;510,52
11.11.19;513,52
12.11.19;511,87
13.11.19;515,31
14.11.19;511,09
15.11.19;504,05
18.11.19;505,69
19.11.19;496,14
20.11.19;497,49
21.11.19;473,1
22.11.19;452,08
25.11.19;454,89
26.11.19;448,2
27.11.19;456,67
29.11.19;466,66
02.12.19;452,54
03.12.19;452,16
04.12.19;453,83
05.12.19;450,33
06.12.19;450,5
09.12.19;451,76
10.12.19;446,89
11.12.19;442,95
12.12.19;444,56
13.12.19;445,81
16.12.19;439,57
17.12.19;417,29
18.12.19;417,74
19.12.19;417,43
20.12.19;417,56
23.12.19;427,43
27.12.19;415,1
30.12.19;422,02
03.01.20;425,85
06.01.20;438,36
07.01.20;437,43
08.01.20;439,96
09.01.20;434,88
10.01.20;442,21
13.01.20;442,45
14.01.20;464,26
15.01.20;474,69
16.01.20;474,66
17.01.20;484,16
21.01.20;483,74
22.01.20;482,25
23.01.20;475,18
24.01.20;474,64
27.01.20;486,4
28.01.20;490,51
29.01.20;495,15
30.01.20;499,22
31.01.20;503,46
03.02.20;518,37
04.02.20;520,1
05.02.20;540,96
06.02.20;567,73
07.02.20;585,12
10.02.20;589,88
11.02.20;601,74
12.02.20;651,34
13.02.20;682,19
14.02.20;685,62
18.02.20;688,03
19.02.20;695,79
20.02.20;658,68
21.02.20;674,22
24.02.20;677,52
25.02.20;653,08
26.02.20;615,06
27.02.20;622,71
28.02.20;616,61
02.03.20;618,64
03.03.20;612,87
04.03.20;608,89
05.03.20;623,48
06.03.20;628,7
09.03.20;572,65
10.03.20;581,08
11.03.20;569,59
12.03.20;505,33
13.03.20;490,33
16.03.20;473,63
17.03.20;477,83
18.03.20;477,2
19.03.20;488,72
20.03.20;506,02
23.03.20;491,89
24.03.20;500,01
25.03.20;497,99
26.03.20;496,52
27.03.20;497,49
30.03.20;494,14
31.03.20;495
01.04.20;493,63
02.04.20;501,19
03.04.20;503,92
06.04.20;518,36
07.04.20;530,32
08.04.20;530,43
09.04.20;533,17
14.04.20;521,21
15.04.20;518,87
16.04.20;532,66
17.04.20;531,68
20.04.20;541,82
21.04.20;531,99
22.04.20;544,42
23.04.20;552,56
24.04.20;549,94
27.04.20;555,26
28.04.20;557,96
29.04.20;574,79
30.04.20;576,6
04.05.20;568,35
05.05.20;568,4
06.05.20;572,9
07.05.20;571,26
08.05.20;576,95
11.05.20;550,68
12.05.20;554,44
13.05.20;560,49
14.05.20;566,2
15.05.20;563,61
18.05.20;577,73
19.05.20;577,75
20.05.20;578,97
22.05.20;566,85
26.05.20;565,08
27.05.20;570,17
28.05.20;577,44
29.05.20;585,65
02.06.20;601,45
03.06.20;607,21
04.06.20;611,78
05.06.20;609,73
08.06.20;609,07
09.06.20;611,31
10.06.20;611,58
11.06.20;608,34
12.06.20;603,14
15.06.20;589,08
16.06.20;598,55
17.06.20;597,89
18.06.20;598,67
19.06.20;596,2
22.06.20;605
23.06.20;611,09
24.06.20;601,95
25.06.20;600,53
26.06.20;594,24
29.06.20;586,79
30.06.20;593,08
01.07.20;596,52
02.07.20;596,56
06.07.20;607,51
07.07.20;609,34
08.07.20;622,34
09.07.20;617,15
10.07.20;612,53
13.07.20;618,05
14.07.20;612,42
15.07.20;613,19
16.07.20;602,3
17.07.20;603,16
20.07.20;609,77
21.07.20;620,58
22.07.20;622
23.07.20;657,69
24.07.20;675,35
27.07.20;752,3
28.07.20;753,15
29.07.20;754,68
30.07.20;750,07
31.07.20;787,68
03.08.20;845,8
04.08.20;839,94
05.08.20;846,35
06.08.20;848,56
07.08.20;834,11
10.08.20;846,2
11.08.20;835,01
12.08.20;835,03
13.08.20;843,69
14.08.20;886,77
17.08.20;892,08
18.08.20;880,56
19.08.20;863,7
20.08.20;871,12
21.08.20;859,32
24.08.20;855,43
25.08.20;832,88
26.08.20;835,95
27.08.20;831,84
28.08.20;842,32
31.08.20;896,59
01.09.20;943,48
02.09.20;892,03
03.09.20;868,52
04.09.20;831,83
08.09.20;780,06
09.09.20;791,76
10.09.20;807,8
11.09.20;806,76
14.09.20;813,62
15.09.20;804,39
16.09.20;806,53
17.09.20;820,68
18.09.20;824,78
21.09.20;779,3
22.09.20;780,2
23.09.20;780,19
24.09.20;778,66
25.09.20;785,97
28.09.20;802,73
29.09.20;797,37
30.09.20;795,9
01.10.20;806,03
02.10.20;785,33
05.10.20;795,48
06.10.20;785,57
07.10.20;781,29
08.10.20;791,48
09.10.20;805,2
12.10.20;831,57
13.10.20;827,52
14.10.20;829,37
15.10.20;823,52
16.10.20;813,05
19.10.20;827,55
20.10.20;815,29
21.10.20;838,95
22.10.20;869,47
23.10.20;868,65
26.10.20;856,6
27.10.20;856,62
28.10.20;835,34
29.10.20;840,82
30.10.20;825,45
02.11.20;834,68
03.11.20;830,22
04.11.20;833,01
05.11.20;869,93
06.11.20;897,77
09.11.20;900,1
10.11.20;908,59
11.11.20;933,65
12.11.20;933,21
13.11.20;943,34
16.11.20;929,71
17.11.20;950,39
18.11.20;949,42
19.11.20;951,36
20.11.20;990,33
23.11.20;1103,94
24.11.20;1126,77
25.11.20;1114,14
27.11.20;1024,14
30.11.20;1116,23
01.12.20;1122,29
02.12.20;1111,33
03.12.20;1133,06
04.12.20;1109,74
07.12.20;1114,92
08.12.20;1100,07
09.12.20;1095,3
10.12.20;1087,81
11.12.20;1085,5
14.12.20;1107,22
15.12.20;1108,8
16.12.20;1134,39
17.12.20;1167,29
18.12.20;1146,89
21.12.20;1129,88
22.12.20;1138,23
23.12.20;1123,09
28.12.20;1212,77
29.12.20;1205,2
30.12.20;1216,83
04.01.21;1441,2
05.01.21;1450,96
06.01.21;1480,97
07.01.21;1515,06
08.01.21;1504,42
11.01.21;1424,76
12.01.21;1450,66
13.01.21;1455,98
14.01.21;1502,08
15.01.21;1478,21
19.01.21;1568,19
20.01.21;1522,02
21.01.21;1493,67
22.01.21;1509,04
25.01.21;1574,26
26.01.21;1524,5
27.01.21;1525,02
28.01.21;1547,52
29.01.21;1562,73
01.02.21;1531,15
02.02.21;1572,55
03.02.21;1627,83
04.02.21;1622,38
05.02.21;1674,89
08.02.21;1672,96
09.02.21;1677,4
10.02.21;1664,55
11.02.21;1692,49
12.02.21;1690,5
16.02.21;1684,51
17.02.21;1696,24
18.02.21;1727,37
19.02.21;1735,55
22.02.21;1671,17
23.02.21;1619,35
24.02.21;1647,74
25.02.21;1637
26.02.21;1606,18
01.03.21;1613,1
02.03.21;1613,26
03.03.21;1628,39
04.03.21;1620,01
05.03.21;1589,34
08.03.21;1674,13
09.03.21;1703,42
10.03.21;1703,31
11.03.21;1691,29
12.03.21;1684,8
15.03.21;1685,15
16.03.21;1691,19
17.03.21;1682,45
18.03.21;1689,6
19.03.21;1698,43
22.03.21;1686,07
23.03.21;1662,98
24.03.21;1667,69
25.03.21;1628,52
26.03.21;1643,2
29.03.21;1687,08
30.03.21;1704,56
31.03.21;1703,87
01.04.21;1734,85
06.04.21;1782,19
07.04.21;1755,5
08.04.21;1770,44
09.04.21;1778,37
12.04.21;1797,78
13.04.21;1840,57
14.04.21;1861,96
15.04.21;1905,74
16.04.21;1888,62
19.04.21;1803,89
20.04.21;1813,25
21.04.21;1898,28
22.04.21;1949,05
23.04.21;1852,76
26.04.21;1913,2
27.04.21;1961,16
28.04.21;1983,86
29.04.21;2002,45
30.04.21;1993,51
03.05.21;2129,29
04.05.21;2196,41
05.05.21;2187,19
06.05.21;2240,72
07.05.21;2239,51
10.05.21;2411,87
11.05.21;2391,23
12.05.21;2500,75
14.05.21;2426,48
17.05.21;2201,33
18.05.21;2177,56
19.05.21;1961,86
20.05.21;2045,09
21.05.21;1924,92
25.05.21;1946,02
26.05.21;1998,46
27.05.21;2027,73
28.05.21;1933,21
01.06.21;1945,91
02.06.21;2002,23
03.06.21;2010,41
04.06.21;1963,41
07.06.21;2005,5
08.06.21;1878,99
09.06.21;1902,05
10.06.21;1924,13
11.06.21;1899,86
14.06.21;1934,38
15.06.21;1931,54
16.06.21;1892,62
17.06.21;1884,63
18.06.21;1836,14
21.06.21;1758,07
22.06.21;1698,65
23.06.21;1756,37
24.06.21;1745,78
25.06.21;1700,25
28.06.21;1771,8
29.06.21;1828,57
30.06.21;1796,83
01.07.21;1786,66
02.07.21;1794,47
06.07.21;1854,34
07.07.21;1870,18
08.07.21;1807,07
09.07.21;1814,94
12.07.21;1787,58
13.07.21;1748,63
14.07.21;1760,47
15.07.21;1730,85
16.07.21;1727,36
19.07.21;1699,23
20.07.21;1682,31
21.07.21;1735,86
22.07.21;1756,52
23.07.21;1777,09
26.07.21;1863,45
27.07.21;1846,46
28.07.21;1848,97
29.07.21;1859,44
30.07.21;1866,09
02.08.21;1957,01
03.08.21;1920,89
04.08.21;1961,23
05.08.21;2013,61
06.08.21;2005,86
09.08.21;2112,66
10.08.21;2119,55
11.08.21;2159,15
12.08.21;2088,16
13.08.21;2145,56
16.08.21;2142,05
17.08.21;2138,76
18.08.21;2100,74
19.08.21;2090,76
20.08.21;2166,57
23.08.21;2176,64
24.08.21;2152,64
25.08.21;2136,76
26.08.21;2114,14
27.08.21;2149,87
30.08.21;2131,22
31.08.21;2197,47
01.09.21;2246,58
02.09.21;2321,75
03.09.21;2390,07
07.09.21;2206,32
08.09.21;2196,77
09.09.21;2243,97
10.09.21;2157,53
13.09.21;2134,92
14.09.21;2186,92
15.09.21;2216,18
16.09.21;2261,22
17.09.21;2228,68
20.09.21;2095,28
21.09.21;2073,17
22.09.21;2055,77
23.09.21;2120,02
24.09.21;2044,4
27.09.21;2093,1
28.09.21;2032,7
29.09.21;2052,46
30.09.21;2069,01
01.10.21;2144,32
04.10.21;2178,54
05.10.21;2214,58
06.10.21;2268,14
07.10.21;2256,99
08.10.21;2284,04
11.10.21;2267,59
12.10.21;2236,46
13.10.21;2236,72
14.10.21;2322,68
15.10.21;2326,56
18.10.21;2319,76
19.10.21;2324,49
20.10.21;2393,31
21.10.21;2410,96
22.10.21;2386,75
25.10.21;2422,35
26.10.21;2421,78
27.10.21;2384,15
28.10.21;2433,11
29.10.21;2475,79
01.11.21;2472,24
02.11.21;2511,63
03.11.21;2523,36
04.11.21;2529,16
05.11.21;2515,91
08.11.21;2593,07
09.11.21;2600,28
10.11.21;2616,2
11.11.21;2579,29
12.11.21;2535,44
15.11.21;2558,39
16.11.21;2452,31
17.11.21;2418,92
18.11.21;2388,7
19.11.21;2432,71
22.11.21;2437,55
23.11.21;2447,16
24.11.21;2442,42
26.11.21;2387,26
29.11.21;2467,09
30.11.21;2548,38
01.12.21;2581,34
02.12.21;2527,92
03.12.21;2505,03
06.12.21;2405,98
07.12.21;2482,58
08.12.21;2486,99
09.12.21;2427,52
10.12.21;2375,02
13.12.21;2312,54
14.12.21;2305,19
15.12.21;2268,02
16.12.21;2392,44
17.12.21;2319,51
20.12.21;2309,52
21.12.21;2361,43
22.12.21;2370,35
23.12.21;2353,14
27.12.21;2395,44
28.12.21;2337,84
29.12.21;2308,02
30.12.21;2282,45
03.01.22;2304,16
04.01.22;2323,47
05.01.22;2315,63
06.01.22;2190,97
07.01.22;2113,82
10.01.22;2076,87
11.01.22;2114,12
12.01.22;2181,06
13.01.22;2163,61
14.01.22;2156,8
18.01.22;2109,11
19.01.22;2111,45
20.01.22;2151,97
21.01.22;2025,51
24.01.22;1862,97
25.01.22;1915,27
26.01.22;1963,12
27.01.22;1930,69
28.01.22;1921,22
31.01.22;1967,32
01.02.22;2005,54
02.02.22;1978,24
03.02.22;1972,29
04.02.22;2032,14
07.02.22;2097,88
08.02.22;2085,82
09.02.22;2112
10.02.22;2120,16
11.02.22;2092,44
14.02.22;2048,98
15.02.22;2097,49
16.02.22;2082,83
17.02.22;2062,89
18.02.22;2013,45
22.02.22;1968,13
23.02.22;1984,86
24.02.22;1924,74
25.02.22;2018,48
28.02.22;2046,3
01.03.22;2091,1
02.03.22;2091,88
03.03.22;2049,63
04.03.22;1996,81
07.03.22;1978,8
08.03.22;1959,18
09.03.22;2026,52
10.03.22;1972,44
11.03.22;1966,68
14.03.22;1963,96
15.03.22;1963,77
16.03.22;2008,42
17.03.22;2041,46
18.03.22;2073,59
21.03.22;2093,47
22.03.22;2109,13
