Date;SP_CC_BDM_Index_MegaCap
07.08.17;1170,93
08.08.17;1219,27
09.08.17;1209,1
10.08.17;1223,25
11.08.17;1192,21
14.08.17;1086,97
15.08.17;1059,39
16.08.17;1108,71
17.08.17;1094,7
18.08.17;1083,81
21.08.17;1174,91
22.08.17;1283,45
23.08.17;1318,28
24.08.17;1342,86
25.08.17;1328,68
28.08.17;1475,17
29.08.17;1482,84
30.08.17;1503,32
31.08.17;1632,09
01.09.17;1804,41
04.09.17;1487
05.09.17;1509,74
06.09.17;1611,4
07.09.17;1599,95
08.09.17;1430,42
11.09.17;1414,49
12.09.17;1403,93
13.09.17;1281,72
14.09.17;1077,99
15.09.17;1173,87
18.09.17;1255,68
19.09.17;1215,83
20.09.17;1221,68
21.09.17;1105,5
22.09.17;1105,88
25.09.17;1204,7
26.09.17;1215,8
27.09.17;1314,84
28.09.17;1272,07
29.09.17;1243,9
02.10.17;1231,3
03.10.17;1181,53
04.10.17;1190,6
05.10.17;1224,86
06.10.17;1228,74
09.10.17;1162,92
10.10.17;1221,11
11.10.17;1247,61
12.10.17;1237,02
13.10.17;1248,77
16.10.17;1316,7
17.10.17;1276,74
18.10.17;1201,32
19.10.17;1213,4
20.10.17;1210,52
23.10.17;1121,14
24.10.17;1213,46
25.10.17;1170,36
26.10.17;1161,72
27.10.17;1154,07
30.10.17;1165,05
31.10.17;1152,44
01.11.17;1123,4
02.11.17;1097,78
03.11.17;1145,68
06.11.17;1163,12
07.11.17;1190,66
08.11.17;1284,98
09.11.17;1348,07
10.11.17;1209,54
13.11.17;1317,95
14.11.17;1377,97
15.11.17;1395,87
16.11.17;1462,65
17.11.17;1448,41
20.11.17;1579,57
21.11.17;1579,52
22.11.17;1623,82
23.11.17;1682,53
24.11.17;1663,58
27.11.17;1898,83
28.11.17;2033,52
29.11.17;1815,73
30.11.17;1895,19
01.12.17;2139,87
04.12.17;2266,67
05.12.17;2306,38
06.12.17;2230
07.12.17;2127,43
08.12.17;2463,72
11.12.17;2860,84
12.12.17;3666,63
13.12.17;3842,59
14.12.17;4363,06
15.12.17;4486,2
18.12.17;5447,05
19.12.17;6252,11
20.12.17;6641,02
21.12.17;6391,44
22.12.17;5877,86
25.12.17;5948,78
26.12.17;6047,68
27.12.17;5979,07
28.12.17;5744,79
29.12.17;6471,04
01.01.18;6446,46
02.01.18;7165,87
03.01.18;7952,18
04.01.18;7846,47
05.01.18;7782,66
08.01.18;7859,76
09.01.18;7665,41
10.01.18;7520,19
11.01.18;7201,9
12.01.18;7523,62
15.01.18;7321,71
16.01.18;5286,95
17.01.18;5187,06
18.01.18;6152,31
19.01.18;5792,43
22.01.18;5090,35
23.01.18;5502,21
24.01.18;5494,09
25.01.18;5578,41
26.01.18;5336,9
29.01.18;5547,13
30.01.18;4881,74
31.01.18;4919,41
01.02.18;4332,81
02.02.18;3893,75
05.02.18;3138,73
06.02.18;3357,23
07.02.18;3603,33
08.02.18;3805,36
09.02.18;4067,01
12.02.18;4185,83
13.02.18;4123,42
14.02.18;4519,44
15.02.18;4650,14
16.02.18;4759,97
19.02.18;4866,53
20.02.18;4764,33
21.02.18;4182,3
22.02.18;3970,31
23.02.18;4049,15
26.02.18;4168,1
27.02.18;4241,24
28.02.18;4132,1
01.03.18;4205,66
02.03.18;4087,57
05.03.18;4078,57
06.03.18;3763,5
07.03.18;3424,41
08.03.18;3335,91
09.03.18;3253,61
12.03.18;3197,26
13.03.18;3241,4
14.03.18;2934,08
15.03.18;2814,89
16.03.18;2970,39
19.03.18;2819,6
20.03.18;3145,94
21.03.18;3071,06
22.03.18;2952,29
23.03.18;2925,27
26.03.18;2640,87
27.03.18;2636,01
28.03.18;2605,89
29.03.18;2373,8
30.03.18;2232,65
02.04.18;2241,87
03.04.18;2432,71
04.04.18;2220,12
05.04.18;2207,56
06.04.18;2130,78
09.04.18;2167,25
10.04.18;2250,58
11.04.18;2343,97
12.04.18;2630,26
13.04.18;2898,21
16.04.18;2905,81
17.04.18;2952,41
18.04.18;3192,37
19.04.18;3377,69
20.04.18;3746,98
23.04.18;3907,74
24.04.18;4366,23
25.04.18;3894,87
26.04.18;3932,85
27.04.18;4111,79
30.04.18;4361,86
01.05.18;4188
02.05.18;4421,37
03.05.18;4586,05
04.05.18;4533,42
07.05.18;4478,18
08.05.18;4398,96
09.05.18;4395
10.05.18;4208,87
11.05.18;3769,37
14.05.18;3931,6
15.05.18;3707,81
16.05.18;3527,29
17.05.18;3464,74
18.05.18;3490,15
21.05.18;3520,57
22.05.18;3384,45
23.05.18;3015,01
24.05.18;3127,12
25.05.18;3005,3
28.05.18;2801,31
29.05.18;2991,47
30.05.18;2891,04
31.05.18;3059,84
01.06.18;3017,04
04.06.18;3143,25
05.06.18;3235,85
06.06.18;3152,13
07.06.18;3233,95
08.06.18;3180,3
11.06.18;2630,41
12.06.18;2491,07
13.06.18;2352,93
14.06.18;2580,1
15.06.18;2506,24
18.06.18;2513,25
19.06.18;2535,68
20.06.18;2504,89
21.06.18;2469,44
22.06.18;2205,42
25.06.18;2121,76
26.06.18;2030,33
27.06.18;2034,83
28.06.18;1993,39
29.06.18;1879,37
02.07.18;2282,39
03.07.18;2260,15
04.07.18;2297,08
05.07.18;2178,68
06.07.18;2172,92
09.07.18;2186,03
10.07.18;2036,11
11.07.18;2018,11
12.07.18;1957,36
13.07.18;1976,21
16.07.18;2229,69
17.07.18;2386,23
18.07.18;2394,18
19.07.18;2327,03
20.07.18;2177,45
23.07.18;2204,02
24.07.18;2308,71
25.07.18;2316,96
26.07.18;2332,87
27.07.18;2285,34
30.07.18;2187,83
31.07.18;2081,42
01.08.18;2044,4
02.08.18;1968,86
03.08.18;1959,86
06.08.18;1899,14
07.08.18;1874,83
08.08.18;1606,83
09.08.18;1643,38
10.08.18;1595,91
13.08.18;1387,94
14.08.18;1267,22
15.08.18;1365,4
16.08.18;1395,57
17.08.18;1511,98
20.08.18;1457,16
21.08.18;1412,98
22.08.18;1377,26
23.08.18;1391,14
24.08.18;1439,71
27.08.18;1491,78
28.08.18;1627,53
29.08.18;1584,9
30.08.18;1503,09
31.08.18;1582,41
03.09.18;1678,77
04.09.18;1678,03
05.09.18;1417,86
06.09.18;1366,47
07.09.18;1348,36
10.09.18;1273,13
11.09.18;1214,38
12.09.18;1211,32
13.09.18;1279,82
14.09.18;1301,14
17.09.18;1214,47
18.09.18;1269,05
19.09.18;1297,15
20.09.18;1350,82
21.09.18;1618,92
24.09.18;1531,48
25.09.18;1399,88
26.09.18;1534,43
27.09.18;1634,81
28.09.18;1590,72
01.10.18;1573,89
02.10.18;1575,5
03.10.18;1513,31
04.10.18;1559,54
05.10.18;1537,84
08.10.18;1572,86
09.10.18;1538,77
10.10.18;1524,5
11.10.18;1346,09
12.10.18;1356,11
15.10.18;1398,67
16.10.18;1416,74
17.10.18;1433,96
18.10.18;1400,36
19.10.18;1406,74
22.10.18;1411,69
23.10.18;1412,67
24.10.18;1419,61
25.10.18;1412,08
26.10.18;1405,14
29.10.18;1326,87
30.10.18;1329,64
31.10.18;1354,96
01.11.18;1358,19
02.11.18;1407,09
05.11.18;1497,67
06.11.18;1578,78
07.11.18;1586,01
08.11.18;1538,33
09.11.18;1494,29
12.11.18;1492,84
13.11.18;1469,52
14.11.18;1247,27
15.11.18;1233,98
16.11.18;1221,19
19.11.18;1095,61
20.11.18;976,23
21.11.18;990,76
22.11.18;975,6
23.11.18;899,15
26.11.18;784,54
27.11.18;782,85
28.11.18;905,21
29.11.18;854,52
30.11.18;816,77
03.12.18;777,78
04.12.18;770,45
05.12.18;734,98
06.12.18;683,9
07.12.18;616,81
10.12.18;633,85
11.12.18;617,57
12.12.18;642,27
13.12.18;605,28
14.12.18;577,84
17.12.18;692,69
18.12.18;694,08
19.12.18;763,95
20.12.18;808,91
21.12.18;799,59
24.12.18;881,83
25.12.18;820,75
26.12.18;809,03
27.12.18;746,51
28.12.18;841,42
31.12.18;776,47
01.01.19;803,87
02.01.19;841,88
03.01.19;808,08
04.01.19;815,09
07.01.19;849,55
08.01.19;857,5
09.01.19;868,08
10.01.19;759,94
11.01.19;760,72
14.01.19;761,4
15.01.19;730,87
16.01.19;750,14
17.01.19;762,37
18.01.19;750,45
21.01.19;741,52
22.01.19;761,45
23.01.19;748,15
24.01.19;757,69
25.01.19;749,37
28.01.19;685,84
29.01.19;683,47
30.01.19;717,33
31.01.19;700,04
01.02.19;707,25
04.02.19;702,74
05.02.19;699,34
06.02.19;679,44
07.02.19;685,28
08.02.19;758
11.02.19;752,99
12.02.19;765,14
13.02.19;745,65
14.02.19;740,92
15.02.19;745,91
18.02.19;831
19.02.19;858,98
20.02.19;866,47
21.02.19;835,75
22.02.19;854,63
25.02.19;822,78
26.02.19;814,38
27.02.19;790,67
28.02.19;819,32
01.03.19;840,5
04.03.19;788,94
05.03.19;845,79
06.03.19;852,29
07.03.19;867,71
08.03.19;868,41
11.03.19;860,73
12.03.19;881,27
13.03.19;884,35
14.03.19;889,5
15.03.19;914,32
18.03.19;921,77
19.03.19;930
20.03.19;933,11
21.03.19;913,04
22.03.19;928,56
25.03.19;912,74
26.03.19;912,58
27.03.19;968,1
28.03.19;968,43
29.03.19;983,49
01.04.19;1001,96
02.04.19;1142,31
03.04.19;1313,82
04.04.19;1159,84
05.04.19;1254,8
08.04.19;1258,73
09.04.19;1248,98
10.04.19;1279,62
11.04.19;1153,63
12.04.19;1161,03
15.04.19;1144,37
16.04.19;1189,39
17.04.19;1192,84
18.04.19;1219,32
19.04.19;1216,85
22.04.19;1187,92
23.04.19;1172,01
24.04.19;1086,11
25.04.19;1112,22
26.04.19;1059,48
29.04.19;1037,91
30.04.19;1083,47
01.05.19;1088,89
02.05.19;1092,72
03.05.19;1144,63
06.05.19;1101,9
07.05.19;1083,73
08.05.19;1073,4
09.05.19;1038,85
10.05.19;1067,06
13.05.19;1237,27
14.05.19;1288,87
15.05.19;1443,1
16.05.19;1424,14
17.05.19;1286,4
20.05.19;1390,46
21.05.19;1442,55
22.05.19;1413,86
23.05.19;1355,51
24.05.19;1436,14
27.05.19;1577,71
28.05.19;1593,74
29.05.19;1636,88
30.05.19;1589,24
31.05.19;1555,7
03.06.19;1570,65
04.06.19;1372,23
05.06.19;1432,48
06.06.19;1395,95
07.06.19;1488,52
10.06.19;1486,79
11.06.19;1495,69
12.06.19;1533,95
13.06.19;1543,35
14.06.19;1490,14
17.06.19;1597,98
18.06.19;1556,21
19.06.19;1589,02
20.06.19;1565,65
21.06.19;1606,51
24.06.19;1667,36
25.06.19;1678,21
26.06.19;1728,53
27.06.19;1459,53
28.06.19;1547,34
01.07.19;1447,68
02.07.19;1467,17
03.07.19;1483,28
04.07.19;1499,5
05.07.19;1457,29
08.07.19;1501,1
09.07.19;1473,45
10.07.19;1367,36
11.07.19;1263,74
12.07.19;1313,63
15.07.19;1159,62
16.07.19;1041,51
17.07.19;1091,14
18.07.19;1161,47
19.07.19;1147,53
22.07.19;1145,3
23.07.19;1147,99
24.07.19;1131,44
25.07.19;1138,11
26.07.19;1170,75
29.07.19;1102,13
30.07.19;1123,6
31.07.19;1143,39
01.08.19;1140,36
02.08.19;1119,27
05.08.19;1165,68
06.08.19;1115,85
07.08.19;1110,73
08.08.19;1093,11
09.08.19;1048,24
12.08.19;1084,22
13.08.19;1071,83
14.08.19;971,91
15.08.19;974,43
16.08.19;976,43
19.08.19;1007,89
20.08.19;989,84
21.08.19;957,64
22.08.19;989,81
23.08.19;999,58
26.08.19;978,87
27.08.19;969,93
28.08.19;896,49
29.08.19;878,12
30.08.19;883,19
02.09.19;905,35
03.09.19;917,79
04.09.19;906,91
05.09.19;882,7
06.09.19;872,26
09.09.19;921,4
10.09.19;907,02
11.09.19;888,25
12.09.19;893,58
13.09.19;888,85
16.09.19;907,92
17.09.19;975,95
18.09.19;1018,4
19.09.19;1006,56
20.09.19;972,39
23.09.19;931,43
24.09.19;768,42
25.09.19;759,14
26.09.19;739,81
27.09.19;739,21
30.09.19;773,92
01.10.19;765,13
02.10.19;773,17
03.10.19;759,16
04.10.19;783,57
07.10.19;819,11
08.10.19;816,1
09.10.19;849,77
10.10.19;830,55
11.10.19;808,2
14.10.19;839,38
15.10.19;817,18
16.10.19;791,14
17.10.19;821,86
18.10.19;807,77
21.10.19;820,74
22.10.19;823,83
23.10.19;754,9
24.10.19;778,84
25.10.19;856,29
28.10.19;906,7
29.10.19;913,51
30.10.19;902,14
31.10.19;899,32
01.11.19;894,8
04.11.19;931,8
05.11.19;951,22
06.11.19;951,3
07.11.19;930,07
08.11.19;899,46
11.11.19;916,84
12.11.19;922,93
13.11.19;924,12
14.11.19;908,18
15.11.19;882,63
18.11.19;850,98
19.11.19;828,29
20.11.19;822,07
21.11.19;769,23
22.11.19;733,61
25.11.19;711,4
26.11.19;718,47
27.11.19;746,21
28.11.19;747,37
29.11.19;765,71
02.12.19;720,92
03.12.19;722,82
04.12.19;710,81
05.12.19;720,92
06.12.19;724,32
09.12.19;711,96
10.12.19;697,6
11.12.19;698,45
12.12.19;706,01
13.12.19;708,98
16.12.19;652,71
17.12.19;592,95
18.12.19;647,49
19.12.19;637,58
20.12.19;651,75
23.12.19;655,55
24.12.19;646,7
25.12.19;639,93
26.12.19;649,98
27.12.19;652,64
30.12.19;664,06
31.12.19;650,79
01.01.20;664,09
02.01.20;631,96
03.01.20;670,96
06.01.20;728,45
07.01.20;735,38
08.01.20;709,12
09.01.20;701,17
10.01.20;740,35
13.01.20;760,88
14.01.20;857,08
15.01.20;900,62
16.01.20;897,01
17.01.20;935,49
20.01.20;900,85
21.01.20;910,44
22.01.20;907,12
23.01.20;854,76
24.01.20;868,05
27.01.20;937,9
28.01.20;945,69
29.01.20;972,7
30.01.20;1010,49
31.01.20;975,41
03.02.20;1018,33
04.02.20;1020,56
05.02.20;1089,42
06.02.20;1117,98
07.02.20;1117,12
10.02.20;1155,97
11.02.20;1210,81
12.02.20;1263,16
13.02.20;1254,59
14.02.20;1305,06
17.02.20;1106,91
18.02.20;1182,64
19.02.20;1145,18
20.02.20;1052,56
21.02.20;1081,08
24.02.20;1053,78
25.02.20;1004,4
26.02.20;908,77
27.02.20;943,23
28.02.20;900,13
02.03.20;954,49
03.03.20;932,33
04.03.20;925,93
05.03.20;975,9
06.03.20;981,93
09.03.20;786,11
10.03.20;811,13
11.03.20;779,65
12.03.20;573,56
13.03.20;530,65
16.03.20;492,09
17.03.20;525,75
18.03.20;524,14
19.03.20;610,66
20.03.20;589,78
23.03.20;593,68
24.03.20;620,88
25.03.20;608,4
26.03.20;618,75
27.03.20;637,41
30.03.20;618,13
31.03.20;627,04
01.04.20;603,95
02.04.20;644,18
03.04.20;650,21
06.04.20;712,58
07.04.20;720,02
08.04.20;734,25
09.04.20;731,42
10.04.20;682,35
13.04.20;674,44
14.04.20;684,91
15.04.20;669,72
16.04.20;695,45
17.04.20;701,25
20.04.20;664,24
21.04.20;682,17
22.04.20;705,94
23.04.20;738,43
24.04.20;744,2
27.04.20;751,77
28.04.20;773,14
29.04.20;840,41
30.04.20;809,08
01.05.20;814,63
04.05.20;809,63
05.05.20;812,17
06.05.20;814,86
07.05.20;828,8
08.05.20;845,69
11.05.20;747,86
12.05.20;771,87
13.05.20;788,12
14.05.20;798,49
15.05.20;781,94
18.05.20;811,44
19.05.20;812,18
20.05.20;806,5
21.05.20;773,75
22.05.20;810,29
25.05.20;803,66
26.05.20;794,09
27.05.20;809,68
28.05.20;823,54
29.05.20;826,2
01.06.20;875,99
02.06.20;870,48
03.06.20;890,43
04.06.20;899,55
05.06.20;902,51
08.06.20;899,44
09.06.20;903,87
10.06.20;913,03
11.06.20;843,33
12.06.20;866,79
15.06.20;850,91
16.06.20;858,42
17.06.20;853,5
18.06.20;856,09
19.06.20;848,36
22.06.20;875,62
23.06.20;886,17
24.06.20;851,92
25.06.20;849,04
26.06.20;840,06
29.06.20;826,64
30.06.20;823,3
01.07.20;840,52
02.07.20;827,29
03.07.20;846,43
06.07.20;893,37
07.07.20;914,6
08.07.20;978,76
09.07.20;949,64
10.07.20;954,43
13.07.20;969,5
14.07.20;991,8
15.07.20;981,91
16.07.20;966,56
17.07.20;976,95
20.07.20;963,88
21.07.20;982,32
22.07.20;997,56
23.07.20;1017,54
24.07.20;1009,51
27.07.20;1054,44
28.07.20;1095,49
29.07.20;1106,48
30.07.20;1116,15
31.07.20;1131,91
03.08.20;1203,15
04.08.20;1188,3
05.08.20;1211,61
06.08.20;1247,46
07.08.20;1190,33
10.08.20;1290,96
11.08.20;1228,93
12.08.20;1263,81
13.08.20;1305,1
14.08.20;1351,92
17.08.20;1465,9
18.08.20;1404,42
19.08.20;1311,04
20.08.20;1370,39
21.08.20;1339,01
24.08.20;1378,81
25.08.20;1291,29
26.08.20;1334,23
27.08.20;1256,6
28.08.20;1314,19
31.08.20;1391,55
01.09.20;1423,97
02.09.20;1321,6
03.09.20;1235,3
04.09.20;1183,39
07.09.20;1098,18
08.09.20;1091,97
09.09.20;1147,04
10.09.20;1153,25
11.09.20;1171,11
14.09.20;1184,71
15.09.20;1147,22
16.09.20;1130,97
17.09.20;1151,19
18.09.20;1137,12
21.09.20;1024,19
22.09.20;1026,87
23.09.20;993,27
24.09.20;1044,09
25.09.20;1095,77
28.09.20;1121,21
29.09.20;1099,02
30.09.20;1099,3
01.10.20;1088,2
02.10.20;1052,74
05.10.20;1087,07
06.10.20;1053,7
07.10.20;1059,31
08.10.20;1080,84
09.10.20;1106
12.10.20;1163,74
13.10.20;1145,62
14.10.20;1121,7
15.10.20;1131,02
16.10.20;1093,78
19.10.20;1110,26
20.10.20;1058,26
21.10.20;1114,87
22.10.20;1154,94
23.10.20;1136,49
26.10.20;1108,1
27.10.20;1127,65
28.10.20;1082,25
29.10.20;1070,04
30.10.20;1043,91
02.11.20;1031,97
03.11.20;1003,74
04.11.20;1003,97
05.11.20;1045,44
06.11.20;1102,27
09.11.20;1101,06
10.11.20;1117,5
11.11.20;1122,59
12.11.20;1102,18
13.11.20;1138,52
16.11.20;1152,96
17.11.20;1202,14
18.11.20;1157,65
19.11.20;1199,91
20.11.20;1246,87
23.11.20;1540,47
24.11.20;1763,13
25.11.20;1667,2
26.11.20;1439,64
27.11.20;1446,23
30.11.20;1649,71
01.12.20;1594,26
02.12.20;1608
03.12.20;1626,73
04.12.20;1549,72
07.12.20;1559,41
08.12.20;1469,1
09.12.20;1484,56
10.12.20;1469,78
11.12.20;1434,96
14.12.20;1469,89
15.12.20;1479,26
16.12.20;1554,13
17.12.20;1634,51
18.12.20;1632,07
21.12.20;1535,68
22.12.20;1514,49
23.12.20;1284,27
24.12.20;1285,01
25.12.20;1384,81
28.12.20;1450,73
29.12.20;1385,02
30.12.20;1385,97
31.12.20;1404,71
01.01.21;1428,48
04.01.21;1568,69
05.01.21;1672,82
06.01.21;1859,45
07.01.21;1965,18
08.01.21;1802,46
11.01.21;1656,57
12.01.21;1771,61
13.01.21;1895,32
14.01.21;1979,19
15.01.21;1924,44
18.01.21;2152,99
19.01.21;2183,97
20.01.21;2147,7
21.01.21;1977,66
22.01.21;2071,13
25.01.21;2085,77
26.01.21;2039,03
27.01.21;1942,21
28.01.21;2046,08
29.01.21;2074,74
01.02.21;2232,62
02.02.21;2310,65
03.02.21;2454,65
04.02.21;2518,79
05.02.21;2724,63
08.02.21;2978,83
09.02.21;3216,29
10.02.21;3333,12
11.02.21;3629,8
12.02.21;3957,36
15.02.21;4113,84
16.02.21;3907,73
17.02.21;4209,13
18.02.21;4369,47
19.02.21;4861,53
22.02.21;4680,3
23.02.21;3935,93
24.02.21;4204,55
25.02.21;4273,04
26.02.21;4056,95
01.03.21;4317,13
02.03.21;4256,95
03.03.21;4500,33
04.03.21;4318,41
05.03.21;4366,14
08.03.21;4497,33
09.03.21;4861,35
10.03.21;4739,58
11.03.21;4863,76
12.03.21;4624,43
15.03.21;4736,17
16.03.21;4841,57
17.03.21;5015,57
18.03.21;4984,62
19.03.21;5193,66
22.03.21;5039,06
23.03.21;4963,36
24.03.21;4845,04
25.03.21;4611,32
26.03.21;4906,41
29.03.21;5237,66
30.03.21;5430,57
31.03.21;5403,07
01.04.21;5604,41
02.04.21;5735,92
05.04.21;6176,86
06.04.21;6273,75
07.04.21;5816,23
08.04.21;6242,8
09.04.21;6375,68
12.04.21;6898,98
13.04.21;7131,83
14.04.21;6986,56
15.04.21;7498,91
16.04.21;7537,73
19.04.21;6803,41
20.04.21;7103,47
21.04.21;7087,82
22.04.21;6691,76
23.04.21;6190,73
26.04.21;6609,91
27.04.21;6937,04
28.04.21;7018,55
29.04.21;6887,19
30.04.21;7370,81
03.05.21;7795,02
04.05.21;7452,48
05.05.21;8130,04
06.05.21;8414,2
07.05.21;8458,27
10.05.21;8049,89
11.05.21;8513,32
12.05.21;8271,09
13.05.21;7493,36
14.05.21;8171,79
17.05.21;7479,7
18.05.21;7594,39
19.05.21;5638,3
20.05.21;5876,9
21.05.21;4807,37
24.05.21;5079,15
25.05.21;4819,03
26.05.21;5475,58
27.05.21;5532,06
28.05.21;5018,88
31.05.21;5162,99
01.06.21;5177,61
02.06.21;5635,85
03.06.21;5742,87
04.06.21;5401,28
07.06.21;5301,8
08.06.21;4792,88
09.06.21;5002,55
10.06.21;4851,7
11.06.21;4712,92
14.06.21;4967,36
15.06.21;4988,91
16.06.21;4844,4
17.06.21;4753,65
18.06.21;4395,83
21.06.21;3870,11
22.06.21;3474,25
23.06.21;3609,16
24.06.21;3986,38
25.06.21;3672,54
28.06.21;3910,63
29.06.21;4166,95
30.06.21;4064,49
01.07.21;3881,18
02.07.21;3909,07
05.07.21;4100,38
06.07.21;4202,29
07.07.21;4377,53
08.07.21;4082,48
09.07.21;4063,84
12.07.21;3937,44
13.07.21;3820,84
14.07.21;3827,83
15.07.21;3737,28
16.07.21;3653,85
19.07.21;3371,08
20.07.21;3219,58
21.07.21;3435,57
22.07.21;3634,86
23.07.21;3547,31
26.07.21;4110,24
27.07.21;3885,16
28.07.21;4014,4
29.07.21;4056,69
30.07.21;4101,52
02.08.21;4327,93
03.08.21;4282,02
04.08.21;4471,5
05.08.21;4530,2
06.08.21;4697,06
09.08.21;4884,54
10.08.21;5028,14
11.08.21;5529,91
12.08.21;5226,39
13.08.21;5558,08
16.08.21;6011,19
17.08.21;5886,68
18.08.21;5776,73
19.08.21;6192,05
20.08.21;6471,02
23.08.21;6863,74
24.08.21;6607,87
25.08.21;6625,2
26.08.21;6237,57
27.08.21;6670,16
30.08.21;6862,41
31.08.21;6813,73
01.09.21;7070,99
02.09.21;7259,57
03.09.21;7489,08
06.09.21;7802,49
07.09.21;6585,82
08.09.21;6846,89
09.09.21;6961,37
10.09.21;6836
13.09.21;6796,07
14.09.21;6855,43
15.09.21;7194,57
16.09.21;7039,89
17.09.21;6827,62
20.09.21;6192,33
21.09.21;5969,58
22.09.21;6386,26
23.09.21;6660,7
24.09.21;6325,81
27.09.21;6135,91
28.09.21;5836,54
29.09.21;5875,05
30.09.21;6090,11
01.10.21;6709,56
04.10.21;6782,78
05.10.21;6778,04
06.10.21;6748,25
07.10.21;6835,03
08.10.21;6902
11.10.21;6567,84
12.10.21;6515,09
13.10.21;6738,71
14.10.21;6806,79
15.10.21;6889,36
18.10.21;6575,64
19.10.21;6754,05
20.10.21;7082,81
21.10.21;6959,71
22.10.21;7053,86
25.10.21;7252,56
26.10.21;7379,98
27.10.21;6722,2
28.10.21;6978,74
29.10.21;7126,12
01.11.21;7280,91
02.11.21;7558,11
03.11.21;7731,59
04.11.21;7595,34
05.11.21;7710,6
08.11.21;8031,99
09.11.21;8221,33
10.11.21;7866,8
11.11.21;8085,96
12.11.21;7991,92
15.11.21;7952,88
16.11.21;7281,4
17.11.21;7401
18.11.21;7017,15
19.11.21;7343,43
22.11.21;7206,35
23.11.21;7531,75
24.11.21;7285,12
25.11.21;7597,35
26.11.21;7086,54
29.11.21;7310,81
30.11.21;7346,71
01.12.21;7396,62
02.12.21;7500,47
03.12.21;7085,89
06.12.21;6134,91
07.12.21;6344,76
08.12.21;6517,96
09.12.21;6072,86
10.12.21;6025,14
13.12.21;5540,44
14.12.21;5752,2
15.12.21;6174,45
16.12.21;6161,92
17.12.21;5882,68
20.12.21;6143,51
21.12.21;6339,87
22.12.21;6581,86
23.12.21;6912,41
24.12.21;6929,14
27.12.21;7229,82
28.12.21;6643,3
29.12.21;6581,83
30.12.21;6556,41
31.12.21;6315,09
03.01.22;6534,63
04.01.22;6617,48
05.01.22;6132,45
06.01.22;6106,08
07.01.22;5813,23
10.01.22;5537,26
11.01.22;5808,08
12.01.22;6139,81
13.01.22;5996,91
14.01.22;6072,48
17.01.22;5925,92
18.01.22;5742,67
19.01.22;5669,31
20.01.22;5801,19
21.01.22;5020,92
24.01.22;4465,18
25.01.22;4461,12
26.01.22;4480,86
27.01.22;4234,26
28.01.22;4406,78
31.01.22;4515,99
01.02.22;4587,3
02.02.22;4525,21
03.02.22;4356,82
04.02.22;4756,06
07.02.22;5313,53
08.02.22;5183,02
09.02.22;5329,65
10.02.22;5138,81
11.02.22;4829,44
14.02.22;4687,84
15.02.22;4995,43
16.02.22;5026,69
17.02.22;4660,88
18.02.22;4544,23
21.02.22;4244,87
22.02.22;4120,79
23.02.22;4215,68
24.02.22;4116,94
25.02.22;4267,81
28.02.22;4517,93
01.03.22;4705,3
