Date;SP_CC_Top10_EW_Index_Singapore
01.02.19;332,03
04.02.19;330,26
05.02.19;331,11
06.02.19;323,97
07.02.19;324,97
08.02.19;331,4
11.02.19;353,29
12.02.19;352,03
13.02.19;352,69
14.02.19;349,05
15.02.19;352,29
18.02.19;375,56
19.02.19;393,08
20.02.19;398,36
21.02.19;389,51
22.02.19;394,99
25.02.19;376,97
26.02.19;376,86
27.02.19;379,81
28.02.19;379,47
01.03.19;378,96
04.03.19;362,51
05.03.19;369,18
06.03.19;384,49
07.03.19;385,95
08.03.19;385,4
11.03.19;380,09
12.03.19;385,34
13.03.19;384,42
14.03.19;382,04
15.03.19;387,88
18.03.19;396,67
19.03.19;396,91
20.03.19;400,25
21.03.19;401,37
22.03.19;397,43
25.03.19;395,01
26.03.19;386,97
27.03.19;402,4
28.03.19;402,25
29.03.19;409,75
01.04.19;414,39
02.04.19;475,18
03.04.19;506,48
04.04.19;503,11
05.04.19;508,14
08.04.19;522,16
09.04.19;522,99
10.04.19;532,68
11.04.19;499,4
12.04.19;504,8
15.04.19;510,33
16.04.19;499,25
17.04.19;512,2
18.04.19;521,15
19.04.19;520,46
22.04.19;521,23
23.04.19;540,62
24.04.19;520,69
25.04.19;521,66
26.04.19;499,06
29.04.19;491,11
30.04.19;505,09
01.05.19;510,99
02.05.19;518,13
03.05.19;549,02
06.05.19;534,88
07.05.19;561,48
08.05.19;549,76
09.05.19;555,71
10.05.19;574,98
13.05.19;666,03
14.05.19;739,47
15.05.19;740
16.05.19;731,72
17.05.19;675,59
20.05.19;725,45
21.05.19;744,04
22.05.19;734,93
23.05.19;714,18
24.05.19;758,42
27.05.19;827,2
28.05.19;822,89
29.05.19;822,26
30.05.19;835,66
31.05.19;787,13
03.06.19;807,15
04.06.19;751,37
05.06.19;735,42
06.06.19;735,61
07.06.19;752,37
10.06.19;756,35
11.06.19;739,17
12.06.19;763,7
13.06.19;774,85
14.06.19;787,51
17.06.19;863,86
18.06.19;850,68
19.06.19;844,23
20.06.19;857,43
21.06.19;907,76
24.06.19;986,38
25.06.19;1005
26.06.19;1132,76
27.06.19;1019,86
28.06.19;1011,11
01.07.19;936,75
02.07.19;891,65
03.07.19;991,36
04.07.19;1018,78
05.07.19;974,73
08.07.19;1029,21
09.07.19;1062,84
10.07.19;1102,26
11.07.19;971,55
12.07.19;983,56
15.07.19;842,14
16.07.19;869,32
17.07.19;790,28
18.07.19;791,76
19.07.19;873,78
22.07.19;880,55
23.07.19;834,58
24.07.19;816,24
25.07.19;855,16
26.07.19;826,75
29.07.19;802,4
30.07.19;805,24
31.07.19;830,24
01.08.19;841,07
02.08.19;877,79
05.08.19;966,08
06.08.19;951,05
07.08.19;957,71
08.08.19;959,6
09.08.19;942,8
12.08.19;922,82
13.08.19;910,13
14.08.19;867,15
15.08.19;808,73
16.08.19;823,72
19.08.19;867,76
20.08.19;859,24
21.08.19;804,06
22.08.19;816,02
23.08.19;829,55
26.08.19;837,02
27.08.19;817,55
28.08.19;820,5
29.08.19;759,83
30.08.19;769,73
02.09.19;788,16
03.09.19;840,93
04.09.19;832,27
05.09.19;834,51
06.09.19;856,63
09.09.19;830,56
10.09.19;822,88
11.09.19;808,74
12.09.19;817,23
13.09.19;824,74
16.09.19;817,65
17.09.19;830,25
18.09.19;840,27
19.09.19;813,69
20.09.19;841,13
23.09.19;812,13
24.09.19;786,73
25.09.19;670,51
26.09.19;683,34
27.09.19;650,83
30.09.19;657,71
01.10.19;682,08
02.10.19;673,06
03.10.19;674,12
04.10.19;666,91
07.10.19;671,25
08.10.19;680,99
09.10.19;678,01
10.10.19;700,15
11.10.19;688,06
14.10.19;684,28
15.10.19;689,92
16.10.19;660,39
17.10.19;667,86
18.10.19;656,37
21.10.19;680,37
22.10.19;680,32
23.10.19;623,25
24.10.19;619,07
25.10.19;634,53
28.10.19;761,07
29.10.19;770,07
30.10.19;748,16
31.10.19;761,46
01.11.19;752,17
04.11.19;757,58
05.11.19;764,8
06.11.19;770,7
07.11.19;753,56
08.11.19;739,3
11.11.19;721,03
12.11.19;721,44
13.11.19;724,62
14.11.19;712,21
15.11.19;716,42
18.11.19;695,6
19.11.19;662,2
20.11.19;666,23
21.11.19;649,27
22.11.19;588,31
25.11.19;585,81
26.11.19;583,78
27.11.19;592,24
28.11.19;608,78
29.11.19;621,79
02.12.19;598,22
03.12.19;595
04.12.19;589,18
05.12.19;605,04
06.12.19;600,33
09.12.19;611,02
10.12.19;597,88
11.12.19;591,04
12.12.19;585,31
13.12.19;587,98
16.12.19;577,21
17.12.19;553,93
18.12.19;523,58
19.12.19;571,2
20.12.19;572,89
23.12.19;600,71
24.12.19;583,69
25.12.19;572,76
26.12.19;571,65
27.12.19;572,45
30.12.19;584,35
31.12.19;578,73
01.01.20;577,6
02.01.20;571,18
03.01.20;585,16
06.01.20;610,68
07.01.20;630,13
08.01.20;658,31
09.01.20;629,11
10.01.20;630,87
13.01.20;648,32
14.01.20;681,95
15.01.20;714,14
16.01.20;706,75
17.01.20;718,12
20.01.20;698,01
21.01.20;708,79
22.01.20;708,74
23.01.20;686,83
24.01.20;686,63
27.01.20;715,9
28.01.20;738,29
29.01.20;757,6
30.01.20;765,03
31.01.20;758,42
03.02.20;771,24
04.02.20;753,86
05.02.20;787,61
06.02.20;824,14
07.02.20;819,76
10.02.20;827,75
11.02.20;833,09
12.02.20;885,84
13.02.20;883,8
14.02.20;890,5
17.02.20;820,1
18.02.20;830,92
19.02.20;870,3
20.02.20;811,38
21.02.20;834,71
24.02.20;840,15
25.02.20;821,13
26.02.20;781,15
27.02.20;739,93
28.02.20;715,7
02.03.20;736,79
03.03.20;742,93
04.03.20;735,41
05.03.20;765,45
06.03.20;772,31
09.03.20;661,88
10.03.20;680,28
11.03.20;654,27
12.03.20;496,47
13.03.20;466,18
16.03.20;394,17
17.03.20;429,87
18.03.20;421,67
19.03.20;482,54
20.03.20;543,02
23.03.20;516,7
24.03.20;542,13
25.03.20;534,39
26.03.20;536,69
27.03.20;539,89
30.03.20;515,83
31.03.20;525,2
01.04.20;509,25
02.04.20;542,01
03.04.20;563,84
06.04.20;585,15
07.04.20;608,28
08.04.20;603,63
09.04.20;607,54
10.04.20;572,73
13.04.20;554,11
14.04.20;566,79
15.04.20;555,71
16.04.20;588,16
17.04.20;590,14
20.04.20;589,45
21.04.20;568,3
22.04.20;581,33
23.04.20;600,56
24.04.20;624,65
27.04.20;641,9
28.04.20;648,78
29.04.20;692,34
30.04.20;716,52
01.05.20;730,78
04.05.20;712,81
05.05.20;721,62
06.05.20;751,48
07.05.20;757,14
08.05.20;787,63
11.05.20;714,38
12.05.20;706,66
13.05.20;731,24
14.05.20;762,39
15.05.20;757,41
18.05.20;773,34
19.05.20;771,41
20.05.20;783,37
21.05.20;751,39
22.05.20;738,42
25.05.20;711,8
26.05.20;711,11
27.05.20;737,9
28.05.20;759,27
29.05.20;759,76
01.06.20;782,71
02.06.20;827,29
03.06.20;786,92
04.06.20;791,74
05.06.20;792,5
08.06.20;795,22
09.06.20;797,63
10.06.20;798,44
11.06.20;794,67
12.06.20;772,79
15.06.20;739,07
16.06.20;778,3
17.06.20;774,5
18.06.20;768,3
19.06.20;763,61
22.06.20;776,17
23.06.20;785,48
24.06.20;767,34
25.06.20;750,58
26.06.20;753
29.06.20;739,72
30.06.20;741,14
01.07.20;746,85
02.07.20;754,22
03.07.20;744,81
06.07.20;762,19
07.07.20;764,73
08.07.20;773,09
09.07.20;785,28
10.07.20;762,68
13.07.20;779,72
14.07.20;767,59
15.07.20;771,09
16.07.20;753,35
17.07.20;761,8
20.07.20;762,82
21.07.20;779,88
22.07.20;775,65
23.07.20;796,65
24.07.20;802,37
27.07.20;879,46
28.07.20;920,68
29.07.20;932,8
30.07.20;919,66
31.07.20;953,95
03.08.20;978,07
04.08.20;973,47
05.08.20;1009
06.08.20;1017,6
07.08.20;1019,92
10.08.20;1030,48
11.08.20;1009,89
12.08.20;998,07
13.08.20;997,87
14.08.20;1035,85
17.08.20;1057,02
18.08.20;1078,15
19.08.20;1042,54
20.08.20;1032,68
21.08.20;1026,81
24.08.20;1028,65
25.08.20;999,11
26.08.20;981,23
27.08.20;984,59
28.08.20;993,51
31.08.20;1034,83
01.09.20;1063,38
02.09.20;1017,06
03.09.20;959,76
04.09.20;927,47
07.09.20;856,86
08.09.20;865,75
09.09.20;885,69
10.09.20;909,86
11.09.20;899,97
14.09.20;920,15
15.09.20;947,72
16.09.20;939,92
17.09.20;936,14
18.09.20;953,14
21.09.20;898,7
22.09.20;894,97
23.09.20;893,8
24.09.20;881,05
25.09.20;905,16
28.09.20;937,46
29.09.20;924,8
30.09.20;920,16
01.10.20;938,11
02.10.20;893,98
05.10.20;920,43
06.10.20;913,32
07.10.20;907,03
08.10.20;906,49
09.10.20;946,7
12.10.20;967,29
13.10.20;984,46
14.10.20;982,78
15.10.20;976,63
16.10.20;972,94
19.10.20;985,01
20.10.20;1003,53
21.10.20;1042,38
22.10.20;1089,55
23.10.20;1100,25
26.10.20;1102,85
27.10.20;1120,84
28.10.20;1108,71
29.10.20;1091,43
30.10.20;1099,62
02.11.20;1096,55
03.11.20;1106,97
04.11.20;1126,54
05.11.20;1204,76
06.11.20;1264,14
09.11.20;1276,27
10.11.20;1258,5
11.11.20;1282,82
12.11.20;1298,57
13.11.20;1324,65
16.11.20;1326,79
17.11.20;1389,65
18.11.20;1443,54
19.11.20;1431,79
20.11.20;1481,5
23.11.20;1572,66
24.11.20;1631,9
25.11.20;1650,6
26.11.20;1463,83
27.11.20;1431,09
30.11.20;1597,64
01.12.20;1550,78
02.12.20;1603,22
03.12.20;1639,89
04.12.20;1605,6
07.12.20;1622,85
08.12.20;1574,19
09.12.20;1528,36
10.12.20;1524,73
11.12.20;1493,34
14.12.20;1586,88
15.12.20;1604,27
16.12.20;1633,73
17.12.20;1897,47
18.12.20;1880,69
21.12.20;1809,97
22.12.20;1867,29
23.12.20;1884,39
24.12.20;1813,99
25.12.20;1928,47
28.12.20;2137,12
29.12.20;2109,59
30.12.20;2166,91
31.12.20;2214,07
01.01.21;2267,23
04.01.21;2498,55
05.01.21;2545,37
06.01.21;2820,92
07.01.21;3054,7
08.01.21;3258,76
11.01.21;2708,33
12.01.21;2797,38
13.01.21;2728,66
14.01.21;3029,91
15.01.21;3020,45
18.01.21;2999
19.01.21;3053,16
20.01.21;2858,73
21.01.21;2694,78
22.01.21;2617,66
25.01.21;2886,31
26.01.21;2636,64
27.01.21;2581,19
28.01.21;2660,52
29.01.21;3109,88
01.02.21;2867,95
02.02.21;2947,13
03.02.21;3081,31
04.02.21;3201,08
05.02.21;3263,55
08.02.21;3661,99
09.02.21;3776,38
10.02.21;3863,63
11.02.21;3961,97
12.02.21;4059,28
15.02.21;4099,92
16.02.21;4195,63
17.02.21;4294,84
18.02.21;4364,21
19.02.21;4512,82
22.02.21;4519,19
23.02.21;4014,04
24.02.21;4281,62
25.02.21;4312,53
26.02.21;3924,66
01.03.21;4053,6
02.03.21;4104,75
03.03.21;4374,49
04.03.21;4125,96
05.03.21;3985,86
08.03.21;4236,25
09.03.21;4509,79
10.03.21;4615,03
11.03.21;4672,67
12.03.21;4635,3
15.03.21;4644,19
16.03.21;4567,65
17.03.21;4589,92
18.03.21;4818,78
19.03.21;4836,81
22.03.21;4735,14
23.03.21;4558,01
24.03.21;4689,72
25.03.21;4209,4
26.03.21;4389,02
29.03.21;4773,45
30.03.21;4886,88
31.03.21;4813,42
01.04.21;4903,79
02.04.21;5008,88
05.04.21;4966,48
06.04.21;5068,89
07.04.21;4834,26
08.04.21;4943,18
09.04.21;5050,85
12.04.21;5298,38
13.04.21;5504,79
14.04.21;5620,99
15.04.21;5581,31
16.04.21;5399,8
19.04.21;5065,7
20.04.21;4982,59
21.04.21;5072,39
22.04.21;5105,8
23.04.21;4529,43
26.04.21;4936,39
27.04.21;5092,39
28.04.21;5168,28
29.04.21;5178,21
30.04.21;5195,83
03.05.21;5625,25
04.05.21;5595,05
05.05.21;5570,99
06.05.21;5799,18
07.05.21;5808,66
10.05.21;6078,79
11.05.21;5837,34
12.05.21;6055,09
13.05.21;5429,35
14.05.21;5535,7
17.05.21;4963,71
18.05.21;4857,98
19.05.21;3535
20.05.21;4363,26
21.05.21;4130,15
24.05.21;3807,24
25.05.21;3751,74
26.05.21;4191,98
27.05.21;4095,63
28.05.21;3791,41
31.05.21;3801,51
01.06.21;3774,81
02.06.21;3948,51
03.06.21;4144,2
04.06.21;3879,25
07.06.21;3947,96
08.06.21;3508,19
09.06.21;3660,89
10.06.21;3857,42
11.06.21;3776,24
14.06.21;3926,36
15.06.21;4047,04
16.06.21;3877,35
17.06.21;3840,22
18.06.21;3696,75
21.06.21;3169
22.06.21;2880,08
23.06.21;3311,42
24.06.21;3305,27
25.06.21;3174,64
28.06.21;3320,32
29.06.21;3499,76
30.06.21;3400,61
01.07.21;3324,25
02.07.21;3258,71
05.07.21;3351,5
06.07.21;3482,27
07.07.21;3546,23
08.07.21;3287,45
09.07.21;3288,74
12.07.21;3328,26
13.07.21;3175,06
14.07.21;3154
15.07.21;3096,09
16.07.21;3086,09
19.07.21;2964,85
20.07.21;2858,77
21.07.21;3049,48
22.07.21;3150,12
23.07.21;3190,2
26.07.21;3733,26
27.07.21;3690,34
28.07.21;3757,69
29.07.21;3763,86
30.07.21;3712,85
02.08.21;3883,48
03.08.21;3787,11
04.08.21;3863,2
05.08.21;3817,21
06.08.21;4064,61
09.08.21;4536,4
10.08.21;4599
11.08.21;4652,31
12.08.21;4509,06
13.08.21;4734,88
16.08.21;4849,77
17.08.21;4778,49
18.08.21;4548,06
19.08.21;4521,58
20.08.21;4855,02
23.08.21;5160,34
24.08.21;5085,76
25.08.21;4892,72
26.08.21;4795,04
27.08.21;4862,21
30.08.21;4871,51
31.08.21;5014,31
01.09.21;5066,54
02.09.21;5339,7
03.09.21;5442,67
06.09.21;5473,49
07.09.21;5344,55
08.09.21;4828,27
09.09.21;4912,65
10.09.21;4808,55
13.09.21;4659,56
14.09.21;4846,16
15.09.21;4942,52
16.09.21;5076,18
17.09.21;4937,94
20.09.21;4452,39
21.09.21;4438,31
22.09.21;4317,21
23.09.21;4500,52
24.09.21;4216,61
27.09.21;4495,98
28.09.21;4293,61
29.09.21;4328,02
30.09.21;4452,18
01.10.21;4818,26
04.10.21;4924,89
05.10.21;5114,69
06.10.21;5249,13
07.10.21;5406,86
08.10.21;5456,17
11.10.21;5515,32
12.10.21;5426,04
13.10.21;5397,35
14.10.21;5693,09
15.10.21;5791,01
18.10.21;5860,61
19.10.21;5991,88
20.10.21;6186,05
21.10.21;6378,38
22.10.21;6293,2
25.10.21;6209,18
26.10.21;6231,31
27.10.21;5897,79
28.10.21;6105,18
29.10.21;6154,33
01.11.21;6249,38
02.11.21;6386,98
03.11.21;6410,02
04.11.21;6408,37
05.11.21;6391,69
08.11.21;6769,15
09.11.21;6916,42
10.11.21;6800,1
11.11.21;6699,97
12.11.21;6542,93
15.11.21;6748,83
16.11.21;6106,7
17.11.21;6142,66
18.11.21;6004,51
19.11.21;5852,47
22.11.21;5894,63
23.11.21;5813,05
24.11.21;5871,04
25.11.21;6106,27
26.11.21;5606,73
29.11.21;5900,27
30.11.21;6092,88
01.12.21;6096,1
02.12.21;6028,11
03.12.21;6071,25
06.12.21;5198,3
07.12.21;5521,08
08.12.21;5376,87
09.12.21;5401,34
10.12.21;5308,36
13.12.21;5155,85
14.12.21;4997,7
15.12.21;4991,22
16.12.21;5196,2
17.12.21;4986,01
20.12.21;4886,03
21.12.21;5201,47
22.12.21;5193,69
23.12.21;5190,03
24.12.21;5435,37
27.12.21;5465,99
28.12.21;5251,93
29.12.21;4983,63
30.12.21;5035,48
31.12.21;5083,08
03.01.22;5067,52
04.01.22;5021,91
05.01.22;4970,98
06.01.22;4538,69
07.01.22;4441,79
10.01.22;4233,17
11.01.22;4344,09
12.01.22;4551,94
13.01.22;4623,14
14.01.22;4429,79
17.01.22;4508,86
18.01.22;4403,72
19.01.22;4393,82
20.01.22;4392,71
21.01.22;3942,97
24.01.22;3278,66
25.01.22;3628,63
26.01.22;3757,01
27.01.22;3638,56
28.01.22;3561,75
31.01.22;3673,06
01.02.22;3897,28
02.02.22;3922,45
03.02.22;3681,82
04.02.22;3867,82
07.02.22;4307,25
08.02.22;4342,11
09.02.22;4436,83
10.02.22;4501,87
11.02.22;4349,8
14.02.22;4175,3
15.02.22;4380,66
16.02.22;4379,45
17.02.22;4300,35
18.02.22;4045,2
21.02.22;3714,73
22.02.22;3708,28
23.02.22;3883,93
24.02.22;3436,18
25.02.22;3877,9
28.02.22;3796,86
01.03.22;4364,97
02.03.22;4342,17
03.03.22;4276,96
04.03.22;4059,59
07.03.22;3786,43
08.03.22;3804,7
09.03.22;4086,83
10.03.22;3850,61
11.03.22;3922,1
14.03.22;3804,71
15.03.22;3794,58
16.03.22;3938,99
17.03.22;4058,21
18.03.22;4001,4
21.03.22;4129,49
22.03.22;4280,51
23.03.22;4233,87
24.03.22;4301,24
25.03.22;4499,35
28.03.22;4728,31
29.03.22;4835,39
30.03.22;4773,8
31.03.22;4818,09
01.04.22;4609,98
04.04.22;4749,57
05.04.22;4826,98
06.04.22;4577,28
07.04.22;4461,09
08.04.22;4425,12
11.04.22;4177,14
12.04.22;4180,21
13.04.22;4074,64
14.04.22;4209,12
15.04.22;4110,27
18.04.22;4020,83
19.04.22;4186,38
20.04.22;4313,92
21.04.22;4345,91
22.04.22;4126,15
25.04.22;3943,72
26.04.22;4090,12
27.04.22;3945,13
28.04.22;4011,6
29.04.22;3935,17
02.05.22;3842,97
03.05.22;3863,25
04.05.22;3909,08
05.05.22;3989,67
06.05.22;3630,03
09.05.22;3261,66
10.05.22;3219,53
11.05.22;2808,84
12.05.22;2652,69
13.05.22;2911,2
16.05.22;2820,55
17.05.22;2899,08
18.05.22;2780,79
19.05.22;2754,27
20.05.22;2839,98
23.05.22;2874,15
24.05.22;2753,8
25.05.22;2769,62
26.05.22;2656,24
27.05.22;2673,13
30.05.22;2794,99
31.05.22;2896,85
01.06.22;2896,25
02.06.22;2735,6
03.06.22;2660,1
06.06.22;2853,57
07.06.22;2655,16
08.06.22;2718,78
09.06.22;2720,21
10.06.22;2659,05
13.06.22;2045,64
14.06.22;1963,32
15.06.22;1866,93
16.06.22;1874,71
17.06.22;1827,64
20.06.22;1852,08
21.06.22;1899,87
22.06.22;1823,61
23.06.22;1857,06
24.06.22;1945,85
27.06.22;1949,63
28.06.22;1931,09
29.06.22;1809,12
30.06.22;1727,54
01.07.22;1741,89
04.07.22;1797,86
05.07.22;1767,43
06.07.22;1841
07.07.22;1878,39
08.07.22;1943,89
11.07.22;1870,96
12.07.22;1789,37
13.07.22;1722,99
14.07.22;1790,44
15.07.22;1927,88
18.07.22;2122,53
19.07.22;2153,57
20.07.22;2267,59
21.07.22;2158,62
22.07.22;2259,28
25.07.22;2113,82
26.07.22;1988,61
27.07.22;2052,88
28.07.22;2222,4
29.07.22;2274,49
01.08.22;2251,53
02.08.22;2187,84
03.08.22;2259,1
04.08.22;2226,37
05.08.22;2267,54
08.08.22;2402,38
09.08.22;2299,73
10.08.22;2397,46
11.08.22;2492,01
12.08.22;2399,51
15.08.22;2410,18
16.08.22;2415,43
17.08.22;2387,66
18.08.22;2380,24
19.08.22;2162,31
22.08.22;2091,47
23.08.22;2123,26
24.08.22;2150,05
25.08.22;2183,69
26.08.22;2169,46
29.08.22;1967,29
30.08.22;2039,12
31.08.22;2044,27
01.09.22;2008,29
02.09.22;2051,82
05.09.22;2000,06
06.09.22;2047,01
07.09.22;1913,33
08.09.22;1979,95
09.09.22;2151,93
12.09.22;2239,95
13.09.22;2123,09
14.09.22;2047,02
15.09.22;2027,62
16.09.22;1947,1
19.09.22;1836,15
20.09.22;1867,22
21.09.22;1878,87
22.09.22;1860,7
23.09.22;1840,51
26.09.22;1859,13
27.09.22;1964,62
28.09.22;1850,34
29.09.22;1868,52
30.09.22;1879,68
03.10.22;1866,51
04.10.22;1933,85
05.10.22;1926,77
06.10.22;1951,97
07.10.22;1895,55
10.10.22;1876,84
11.10.22;1840,89
12.10.22;1837,8
13.10.22;1756,47
14.10.22;1899,63
17.10.22;1872,44
18.10.22;1883,51
19.10.22;1840,01
20.10.22;1833,5
21.10.22;1803,14
24.10.22;1869,65
25.10.22;1868,58
26.10.22;2017,7
27.10.22;2049,11
28.10.22;1992,8
31.10.22;2091,94
01.11.22;2069,69
02.11.22;2036,22
03.11.22;2014,26
04.11.22;2102,3
07.11.22;2080,48
08.11.22;1969,65
09.11.22;1727,45
10.11.22;1810,61
11.11.22;1728,35
14.11.22;1669,85
15.11.22;1669,54
16.11.22;1638,31
17.11.22;1622,62
18.11.22;1642,52
21.11.22;1556,42
22.11.22;1526,69
23.11.22;1614,61
24.11.22;1630,58
25.11.22;1629,21
28.11.22;1596,49
29.11.22;1637,5
30.11.22;1667,73
01.12.22;1700,22
02.12.22;1693,27
05.12.22;1710,35
06.12.22;1677,73
07.12.22;1649,12
08.12.22;1657,58
09.12.22;1703,85
12.12.22;1660,82
13.12.22;1698,96
14.12.22;1748,09
15.12.22;1713,49
16.12.22;1639,47
19.12.22;1604,85
20.12.22;1618,13
21.12.22;1617,69
22.12.22;1615,71
23.12.22;1623,31
26.12.22;1619,71
27.12.22;1615,4
28.12.22;1594,12
29.12.22;1593,44
30.12.22;1582,25
02.01.23;1611,99
03.01.23;1610,84
04.01.23;1637,58
05.01.23;1640,02
06.01.23;1628,76
09.01.23;1712,81
10.01.23;1708,79
11.01.23;1724,33
12.01.23;1803,36
13.01.23;1843,08
16.01.23;2021,65
17.01.23;2063,89
18.01.23;2068,6
19.01.23;2000,91
20.01.23;2039,31
23.01.23;2191,95
24.01.23;2196,24
25.01.23;2146,56
26.01.23;2196,12
27.01.23;2168,3
30.01.23;2179,75
31.01.23;2168,8
01.02.23;2180,62
02.02.23;2277,1
03.02.23;2253,94
06.02.23;2207,13
07.02.23;2220,36
08.02.23;2239,22
09.02.23;2192,28
10.02.23;2080,44
13.02.23;2055,12
14.02.23;2078,15
15.02.23;2169,19
16.02.23;2322,75
17.02.23;2266,45
20.02.23;2346,48
21.02.23;2319,72
22.02.23;2273,03
23.02.23;2263,7
24.02.23;2259,93
27.02.23;2220,95
28.02.23;2222,22
01.03.23;2243,75
02.03.23;2210
03.03.23;2116,46
06.03.23;2114,5
07.03.23;2115,13
08.03.23;2086
09.03.23;2052,22
10.03.23;1888,7
13.03.23;2108,3
14.03.23;2407,84
15.03.23;2315,19
16.03.23;2291,34
17.03.23;2448,1
20.03.23;2564,59
21.03.23;2567,78
22.03.23;2562,3
23.03.23;2502,31
24.03.23;2533,25
27.03.23;2512,85
28.03.23;2449,61
29.03.23;2570,61
30.03.23;2578,59
31.03.23;2550,87
03.04.23;2550,86
04.04.23;2583,74
05.04.23;2622,15
06.04.23;2557,31
07.04.23;2551,05
10.04.23;2574,52
11.04.23;2716,25
12.04.23;2703,82
13.04.23;2760,76
14.04.23;2816,84
17.04.23;2758,61
18.04.23;2815,34
