Date;SP_BTC_DRRC_40_Index
10.06.15;59,99
11.06.15;60,15
12.06.15;60,44
15.06.15;61,42
16.06.15;63,12
17.06.15;65,04
18.06.15;65,04
19.06.15;64,31
22.06.15;64,07
23.06.15;63,48
24.06.15;62,97
25.06.15;62,97
26.06.15;62,73
29.06.15;65,87
30.06.15;69,21
01.07.15;67,06
02.07.15;66,25
06.07.15;71,71
07.07.15;68,88
08.07.15;70,08
09.07.15;70,26
10.07.15;74,06
13.07.15;74,32
14.07.15;75,59
15.07.15;74,97
16.07.15;71,91
17.07.15;71,81
20.07.15;71,86
21.07.15;72,13
22.07.15;71,73
23.07.15;71,77
24.07.15;73,32
27.07.15;74,34
28.07.15;75,52
29.07.15;74,73
30.07.15;73,84
31.07.15;73,35
03.08.15;73,28
04.08.15;73,44
05.08.15;72,86
06.08.15;71,88
07.08.15;72,04
10.08.15;68,2
11.08.15;68,8
12.08.15;69,25
13.08.15;68,49
14.08.15;68,82
17.08.15;67,03
18.08.15;65,91
19.08.15;60,6
20.08.15;60,91
21.08.15;60,81
24.08.15;57,94
25.08.15;57,4
26.08.15;60,13
27.08.15;59,4
28.08.15;59,7
31.08.15;59,98
01.09.15;59,57
02.09.15;59,78
03.09.15;59,53
04.09.15;60,03
08.09.15;62,91
09.09.15;62,23
10.09.15;62,41
11.09.15;62,23
14.09.15;60,66
15.09.15;60,4
16.09.15;59,97
17.09.15;60,44
18.09.15;61,08
21.09.15;59,76
22.09.15;60,31
23.09.15;60,32
24.09.15;60,72
25.09.15;61,68
28.09.15;62,45
29.09.15;62,05
30.09.15;61,81
01.10.15;61,98
02.10.15;62,05
05.10.15;62,43
06.10.15;63,86
07.10.15;63,67
08.10.15;63,34
09.10.15;63,42
12.10.15;64,02
13.10.15;64,94
14.10.15;65,29
15.10.15;66,44
16.10.15;67,85
19.10.15;68,8
20.10.15;69,44
21.10.15;69,12
22.10.15;70,78
23.10.15;71,4
26.10.15;73,43
27.10.15;75,43
28.10.15;78,69
29.10.15;80,45
30.10.15;82,65
02.11.15;85,96
03.11.15;99,57
04.11.15;121,35
05.11.15;107,38
06.11.15;107,22
09.11.15;107,32
10.11.15;103,79
11.11.15;99,37
12.11.15;101,42
13.11.15;101,69
16.11.15;100,46
17.11.15;101,84
18.11.15;101,81
19.11.15;101,07
20.11.15;100,56
23.11.15;100,79
24.11.15;100,5
25.11.15;101
27.11.15;104,29
30.11.15;106,27
01.12.15;104,94
02.12.15;104,36
03.12.15;104,58
04.12.15;104,68
07.12.15;108,47
08.12.15;108,27
09.12.15;110,54
10.12.15;110,35
11.12.15;112,49
14.12.15;113,35
15.12.15;115,21
16.12.15;114,85
17.12.15;114,76
18.12.15;114,98
21.12.15;111,76
22.12.15;112,42
23.12.15;112,54
28.12.15;110,7
29.12.15;111,23
30.12.15;110,68
04.01.16;111,78
05.01.16;111,79
06.01.16;111,43
07.01.16;114,41
08.01.16;114,62
11.01.16;113,58
12.01.16;113,4
13.01.16;111,24
14.01.16;111,52
15.01.16;106,98
19.01.16;105,91
20.01.16;109,44
21.01.16;109,68
22.01.16;107,28
25.01.16;107,54
26.01.16;106,8
27.01.16;107,06
28.01.16;105,75
29.01.16;105,4
01.02.16;104,59
02.02.16;104,56
03.02.16;104,11
04.02.16;106,74
05.02.16;107,33
08.02.16;104,79
09.02.16;104,8
10.02.16;106,1
11.02.16;105,22
12.02.16;105,77
16.02.16;110,09
17.02.16;111,88
18.02.16;111,74
19.02.16;112,14
22.02.16;115,53
23.02.16;112,87
24.02.16;113,31
25.02.16;112,8
26.02.16;113,32
29.02.16;115,21
01.03.16;114,44
02.03.16;113,69
03.03.16;112,3
04.03.16;112,15
07.03.16;109,98
08.03.16;110,25
09.03.16;110,54
10.03.16;111,19
11.03.16;112,25
14.03.16;110,97
15.03.16;110,8
16.03.16;111,06
17.03.16;111,87
18.03.16;109,74
21.03.16;109,97
22.03.16;111,26
23.03.16;111,35
24.03.16;111,46
29.03.16;110,94
30.03.16;110,38
31.03.16;111,26
01.04.16;111,36
04.04.16;111,95
05.04.16;112,75
06.04.16;113
07.04.16;112,45
08.04.16;112,88
11.04.16;113
12.04.16;113,83
13.04.16;113,36
14.04.16;113,57
15.04.16;114,83
18.04.16;114,5
19.04.16;114,72
20.04.16;116,92
21.04.16;118,57
22.04.16;119,45
25.04.16;122,84
26.04.16;124,49
27.04.16;121,86
28.04.16;119,16
29.04.16;120,12
02.05.16;117,2
03.05.16;119,29
04.05.16;119,44
06.05.16;120,87
09.05.16;123,04
10.05.16;120,71
11.05.16;120,8
12.05.16;120,64
13.05.16;121,26
17.05.16;121,03
18.05.16;121,4
19.05.16;119,53
20.05.16;117,92
23.05.16;117,56
24.05.16;118,99
25.05.16;119,08
26.05.16;120,8
27.05.16;126,52
31.05.16;141,93
01.06.16;144,5
02.06.16;142,96
03.06.16;149
06.06.16;153,09
07.06.16;151,64
08.06.16;151,81
09.06.16;151,43
10.06.16;151,64
13.06.16;180,39
14.06.16;173
15.06.16;173,68
16.06.16;179,33
17.06.16;180,1
20.06.16;178,54
21.06.16;171,79
22.06.16;171,74
23.06.16;161,77
24.06.16;170,51
27.06.16;167,92
28.06.16;168,59
29.06.16;167,91
30.06.16;171,68
01.07.16;172,25
05.07.16;171,02
06.07.16;172,15
07.07.16;168,4
08.07.16;169,87
11.07.16;169,64
12.07.16;170,25
13.07.16;170,82
14.07.16;171,17
15.07.16;171,09
18.07.16;173,16
19.07.16;172,12
20.07.16;171,9
21.07.16;171,33
22.07.16;169,69
25.07.16;169,73
26.07.16;169,53
27.07.16;169,72
28.07.16;170,41
29.07.16;169,95
02.08.16;163,06
03.08.16;156,02
04.08.16;159,75
05.08.16;159,05
08.08.16;161,51
09.08.16;161,09
10.08.16;162,32
11.08.16;161,98
12.08.16;160,61
15.08.16;157,74
16.08.16;158,84
17.08.16;158,37
18.08.16;158,88
19.08.16;159,05
22.08.16;160,35
23.08.16;159,97
24.08.16;159,64
25.08.16;158,59
26.08.16;159,15
29.08.16;158,65
30.08.16;159,05
31.08.16;158,28
01.09.16;158,31
02.09.16;159
06.09.16;164,91
07.09.16;165,32
08.09.16;168,28
09.09.16;166,9
12.09.16;163,8
13.09.16;164,33
14.09.16;164,68
15.09.16;164,37
16.09.16;163,97
19.09.16;164,48
20.09.16;164,31
21.09.16;162,13
22.09.16;161,97
23.09.16;162,47
26.09.16;164,16
27.09.16;163,39
28.09.16;163,66
29.09.16;163,75
30.09.16;163,98
03.10.16;165,59
04.10.16;165,05
05.10.16;165,54
06.10.16;165,48
07.10.16;166,39
10.10.16;166,64
11.10.16;170,89
12.10.16;172,45
13.10.16;171,87
14.10.16;171,35
17.10.16;172,48
18.10.16;171,89
19.10.16;169,23
20.10.16;169,51
21.10.16;170,16
24.10.16;174,35
25.10.16;176,15
26.10.16;179,7
27.10.16;182,74
28.10.16;183,57
31.10.16;188,96
01.11.16;195,68
02.11.16;193,57
03.11.16;195,83
04.11.16;187,45
07.11.16;189,07
08.11.16;190,54
09.11.16;193,44
10.11.16;191,03
11.11.16;190,91
14.11.16;187,71
15.11.16;189,85
16.11.16;194,85
17.11.16;199,02
18.11.16;199,23
21.11.16;196,61
22.11.16;199,33
23.11.16;197,62
25.11.16;196,15
28.11.16;195,77
29.11.16;195,76
30.11.16;197,78
01.12.16;200,42
02.12.16;205,63
05.12.16;201,5
06.12.16;202,42
07.12.16;203,93
08.12.16;205,63
09.12.16;205,47
12.12.16;207,81
13.12.16;207,83
14.12.16;206,42
15.12.16;207,24
16.12.16;208,6
19.12.16;210,41
20.12.16;210,67
21.12.16;220,08
22.12.16;229,02
23.12.16;235,61
27.12.16;247,64
28.12.16;251,1
29.12.16;254,69
30.12.16;253,67
03.01.17;268,17
04.01.17;286,16
05.01.17;261,07
06.01.17;242,74
09.01.17;239,93
10.01.17;240,36
11.01.17;222,69
12.01.17;221,76
13.01.17;225,35
17.01.17;234,2
18.01.17;233,71
19.01.17;236,35
20.01.17;236,62
23.01.17;240,18
24.01.17;237,2
25.01.17;235,45
26.01.17;239,91
27.01.17;239,88
30.01.17;239,76
31.01.17;246,3
01.02.17;248,69
02.02.17;252,31
03.02.17;255,94
06.02.17;257,02
07.02.17;261,05
08.02.17;261,83
09.02.17;250,68
10.02.17;248,18
13.02.17;251,07
14.02.17;254,54
15.02.17;254,37
16.02.17;258,68
17.02.17;262,93
21.02.17;271,64
22.02.17;276,62
23.02.17;281,66
24.02.17;289,24
27.02.17;286,9
28.02.17;287,41
01.03.17;293,03
02.03.17;300,52
03.03.17;304,28
06.03.17;305,13
07.03.17;295,28
08.03.17;284,97
09.03.17;287,21
10.03.17;297,7
13.03.17;295,59
14.03.17;301,2
15.03.17;300,48
16.03.17;293,47
17.03.17;282,27
20.03.17;255,17
21.03.17;266,03
22.03.17;254,76
23.03.17;259,32
24.03.17;251,21
27.03.17;256,13
28.03.17;260,08
29.03.17;259,6
30.03.17;256,95
31.03.17;261,73
03.04.17;273,23
04.04.17;272,31
05.04.17;271,7
06.04.17;277,97
07.04.17;281,6
10.04.17;284,52
11.04.17;284,89
12.04.17;285,79
13.04.17;279,29
18.04.17;283,21
19.04.17;283,13
20.04.17;287,27
21.04.17;290,84
24.04.17;290,72
25.04.17;295,64
26.04.17;301,54
27.04.17;306,41
28.04.17;306,87
02.05.17;329,72
03.05.17;327,64
04.05.17;349,95
05.05.17;352,58
08.05.17;356,75
09.05.17;372,58
10.05.17;384,24
11.05.17;393,94
12.05.17;381,33
15.05.17;373,75
16.05.17;378,62
17.05.17;396,38
18.05.17;398,78
19.05.17;413,9
22.05.17;446,87
23.05.17;453,98
24.05.17;468,93
26.05.17;481,55
30.05.17;458,16
31.05.17;457,01
01.06.17;481,15
02.06.17;478,84
06.06.17;528,31
07.06.17;528,15
08.06.17;519,43
09.06.17;529,95
12.06.17;528,23
13.06.17;519,36
14.06.17;514,23
15.06.17;480,81
16.06.17;499,54
19.06.17;507,13
20.06.17;515,01
21.06.17;516,25
22.06.17;518,52
23.06.17;519,61
26.06.17;497,36
27.06.17;486,55
28.06.17;506,64
29.06.17;506,71
30.06.17;502,98
03.07.17;506,71
05.07.17;508,03
06.07.17;509,45
07.07.17;503,93
10.07.17;495,18
11.07.17;492,49
12.07.17;491,39
13.07.17;492,37
14.07.17;484,65
17.07.17;468,51
18.07.17;491,78
19.07.17;490,18
20.07.17;509,03
21.07.17;521,98
24.07.17;524,81
25.07.17;508,14
26.07.17;501,84
27.07.17;506,18
28.07.17;523,78
31.07.17;523,4
02.08.17;517,63
03.08.17;520,99
04.08.17;531
07.08.17;572,35
08.08.17;571,37
09.08.17;560,64
10.08.17;576,12
11.08.17;583,78
14.08.17;640,53
15.08.17;612,48
16.08.17;629,06
17.08.17;655,63
18.08.17;639,85
21.08.17;620,66
22.08.17;612,36
23.08.17;634,22
24.08.17;638,55
25.08.17;648,8
28.08.17;644,24
29.08.17;664,04
30.08.17;663,23
31.08.17;674,83
01.09.17;684,17
05.09.17;651,49
06.09.17;666,68
07.09.17;669,85
08.09.17;649,73
11.09.17;639,13
12.09.17;641,59
13.09.17;600,94
14.09.17;587,26
15.09.17;595,99
18.09.17;621,17
19.09.17;618,04
20.09.17;620,46
21.09.17;602,38
22.09.17;588,36
25.09.17;614,09
26.09.17;615,01
27.09.17;626,83
28.09.17;630,5
29.09.17;633,66
02.10.17;652,71
03.10.17;641,41
04.10.17;636,02
05.10.17;643,06
06.10.17;649,93
09.10.17;671,41
10.10.17;681,68
11.10.17;680,45
12.10.17;712,67
13.10.17;754,79
16.10.17;752,29
17.10.17;743,2
18.10.17;714,75
19.10.17;753,48
20.10.17;768,45
23.10.17;753,53
24.10.17;749,29
25.10.17;736,24
26.10.17;770,93
27.10.17;756,48
30.10.17;782,2
31.10.17;804,66
01.11.17;822,38
02.11.17;856,31
03.11.17;877,12
06.11.17;874,5
07.11.17;859,25
08.11.17;893,27
09.11.17;867,77
10.11.17;842,96
13.11.17;829,03
14.11.17;825,09
15.11.17;877,24
16.11.17;890,09
17.11.17;929,36
20.11.17;945,95
21.11.17;959,1
22.11.17;950,31
24.11.17;942,78
27.11.17;1063,71
28.11.17;1074,67
29.11.17;1140,43
30.11.17;1040,25
01.12.17;1129,37
04.12.17;1199,57
05.12.17;1233,45
06.12.17;1300,04
07.12.17;1542,64
08.12.17;1503,78
11.12.17;1538,04
12.12.17;1548,2
13.12.17;1558,66
14.12.17;1545,51
15.12.17;1570,34
18.12.17;1604,54
19.12.17;1585,22
20.12.17;1533,23
21.12.17;1490,58
22.12.17;1442,65
27.12.17;1507,74
28.12.17;1478,73
29.12.17;1481,44
03.01.18;1497,1
04.01.18;1483,74
05.01.18;1524,72
08.01.18;1483,72
09.01.18;1485,93
10.01.18;1477,53
11.01.18;1465,7
12.01.18;1454,71
16.01.18;1419,24
17.01.18;1336,08
18.01.18;1408,75
19.01.18;1395,43
22.01.18;1362,64
23.01.18;1371,98
24.01.18;1380,8
25.01.18;1377,4
26.01.18;1380,92
29.01.18;1381,5
30.01.18;1359,1
31.01.18;1348,99
01.02.18;1328,37
02.02.18;1321,13
05.02.18;1274,23
06.02.18;1273,07
07.02.18;1299,62
08.02.18;1299,72
09.02.18;1302,2
12.02.18;1311,82
13.02.18;1307,73
14.02.18;1331,89
15.02.18;1346,51
16.02.18;1351,83
20.02.18;1393,9
21.02.18;1367,29
22.02.18;1350,98
23.02.18;1360,09
26.02.18;1356,68
27.02.18;1366,77
28.02.18;1364,78
01.03.18;1370,09
02.03.18;1374,66
05.03.18;1392,65
06.03.18;1378,18
07.03.18;1368,98
08.03.18;1348,13
09.03.18;1320,61
12.03.18;1328,18
13.03.18;1323,75
14.03.18;1313,99
15.03.18;1301,14
16.03.18;1305,39
19.03.18;1309,07
20.03.18;1307,38
21.03.18;1322,69
22.03.18;1306,67
23.03.18;1308,96
26.03.18;1294,86
27.03.18;1294,4
28.03.18;1289,43
29.03.18;1274,72
03.04.18;1273,73
04.04.18;1259,71
05.04.18;1252,49
06.04.18;1240,8
09.04.18;1250,74
10.04.18;1251,38
11.04.18;1264,8
12.04.18;1315,6
13.04.18;1349,26
16.04.18;1339,18
17.04.18;1348,61
18.04.18;1337,83
19.04.18;1357,25
20.04.18;1377,16
23.04.18;1406,55
24.04.18;1433,8
25.04.18;1394,89
26.04.18;1399,73
27.04.18;1431,64
30.04.18;1431,17
02.05.18;1417,76
03.05.18;1442,22
04.05.18;1461,06
07.05.18;1434,21
08.05.18;1421,67
09.05.18;1434,16
11.05.18;1386,77
14.05.18;1394,09
15.05.18;1377,87
16.05.18;1356,12
17.05.18;1364,06
18.05.18;1344,99
22.05.18;1356,72
23.05.18;1329,22
24.05.18;1297,7
25.05.18;1295,04
29.05.18;1290,42
30.05.18;1288,15
31.05.18;1300,51
01.06.18;1291,13
04.06.18;1295,58
05.06.18;1289,28
06.06.18;1306,89
07.06.18;1311,38
08.06.18;1304,15
11.06.18;1233,51
12.06.18;1237,83
13.06.18;1202,18
14.06.18;1200,19
15.06.18;1213,76
18.06.18;1204,35
19.06.18;1235,93
20.06.18;1237,39
21.06.18;1233,46
22.06.18;1173,64
25.06.18;1186,59
26.06.18;1174,25
27.06.18;1160,28
28.06.18;1166,43
29.06.18;1143,66
02.07.18;1220,71
03.07.18;1217,48
05.07.18;1217,81
06.07.18;1214,47
09.07.18;1232,36
10.07.18;1195,35
11.07.18;1194,07
12.07.18;1173,19
13.07.18;1180,78
16.07.18;1221,54
17.07.18;1231,99
18.07.18;1310,94
19.07.18;1311,05
20.07.18;1314,05
23.07.18;1338,13
24.07.18;1389,17
25.07.18;1391
26.07.18;1394,01
27.07.18;1351,59
30.07.18;1390,23
31.07.18;1341,55
02.08.18;1320,01
03.08.18;1313,36
06.08.18;1256,25
07.08.18;1271,92
08.08.18;1206,37
09.08.18;1207,82
10.08.18;1199,6
13.08.18;1194,04
14.08.18;1156,02
15.08.18;1197,23
16.08.18;1187,81
17.08.18;1203,36
20.08.18;1201,39
21.08.18;1198,92
22.08.18;1223,09
23.08.18;1200,14
24.08.18;1207,76
27.08.18;1230,24
28.08.18;1267,03
29.08.18;1269,42
30.08.18;1246,18
31.08.18;1254,7
04.09.18;1299,89
05.09.18;1261,95
06.09.18;1201,58
07.09.18;1196,41
10.09.18;1184,33
11.09.18;1174,91
12.09.18;1180,55
13.09.18;1204,93
14.09.18;1200,39
17.09.18;1189,43
18.09.18;1190,62
19.09.18;1186,08
20.09.18;1196,36
21.09.18;1230,39
24.09.18;1217,09
25.09.18;1196,69
26.09.18;1206,67
27.09.18;1206,03
28.09.18;1221,51
01.10.18;1207,34
02.10.18;1204,63
03.10.18;1199,58
04.10.18;1206,07
05.10.18;1207,59
08.10.18;1216,72
09.10.18;1210,61
10.10.18;1202,6
11.10.18;1164,63
12.10.18;1164,33
15.10.18;1185,22
16.10.18;1192,95
17.10.18;1192,87
18.10.18;1193,55
19.10.18;1183,61
22.10.18;1186,27
23.10.18;1184,5
24.10.18;1192,52
25.10.18;1187,65
26.10.18;1186,34
29.10.18;1166,92
30.10.18;1165,42
31.10.18;1159,1
01.11.18;1173,64
02.11.18;1183,16
05.11.18;1190,22
06.11.18;1193,74
07.11.18;1205,04
08.11.18;1199,42
09.11.18;1179,42
12.11.18;1180,54
13.11.18;1169,53
14.11.18;1131,75
15.11.18;1029,06
16.11.18;1041,82
19.11.18;969,85
20.11.18;908,26
21.11.18;875,94
23.11.18;842,8
26.11.18;760,45
27.11.18;758,6
28.11.18;813,25
29.11.18;814,69
30.11.18;788,11
03.12.18;773,62
04.12.18;788,41
06.12.18;755,3
07.12.18;723,81
10.12.18;733,95
11.12.18;725,74
12.12.18;737,56
13.12.18;732,32
14.12.18;716,53
17.12.18;732,19
18.12.18;743,38
19.12.18;768,45
20.12.18;792,67
21.12.18;787,8
27.12.18;765,49
28.12.18;773,54
03.01.19;774,82
04.01.19;766,21
07.01.19;791,32
08.01.19;793,66
09.01.19;789,28
10.01.19;768,88
11.01.19;755,1
14.01.19;758,1
15.01.19;754,33
16.01.19;752,73
17.01.19;752,57
18.01.19;753,68
22.01.19;749,32
23.01.19;745,85
24.01.19;746,42
25.01.19;747,04
28.01.19;729,43
29.01.19;728,06
30.01.19;732,69
31.01.19;729,26
01.02.19;731,1
04.02.19;728,68
05.02.19;729,66
06.02.19;723,99
07.02.19;722,98
08.02.19;733,36
11.02.19;754,88
12.02.19;750,78
13.02.19;749,46
14.02.19;749,72
15.02.19;748,4
19.02.19;805,02
20.02.19;799,11
21.02.19;797,05
22.02.19;802,24
25.02.19;781,75
26.02.19;784,83
27.02.19;782,8
28.02.19;789,16
01.03.19;785,28
04.03.19;768,89
05.03.19;786,55
06.03.19;789,89
07.03.19;791,86
08.03.19;795,5
11.03.19;788,73
12.03.19;792,17
13.03.19;789,47
14.03.19;790,19
15.03.19;795,77
18.03.19;807,72
19.03.19;809,91
20.03.19;814,51
21.03.19;803,72
22.03.19;812,35
25.03.19;807,74
26.03.19;798,57
27.03.19;814,76
28.03.19;816,41
29.03.19;826,05
01.04.19;837,5
02.04.19;948,28
03.04.19;995,51
04.04.19;994,51
05.04.19;992,56
08.04.19;1025,84
09.04.19;1020,77
10.04.19;1029,37
11.04.19;1000,46
12.04.19;1004,96
15.04.19;1013,95
16.04.19;1000,96
17.04.19;1021,28
18.04.19;1026,11
23.04.19;1068,51
24.04.19;1051,36
25.04.19;1049,45
26.04.19;1007,56
29.04.19;1006,87
30.04.19;1021,81
02.05.19;1039
03.05.19;1088,56
06.05.19;1077,86
07.05.19;1104,03
08.05.19;1108,06
09.05.19;1128,31
10.05.19;1164,58
13.05.19;1346,53
14.05.19;1424,73
15.05.19;1415,74
16.05.19;1416,03
17.05.19;1351,15
20.05.19;1405,4
21.05.19;1416,25
22.05.19;1410,09
23.05.19;1398,14
24.05.19;1424,4
28.05.19;1475,71
29.05.19;1475,65
31.05.19;1453,16
03.06.19;1451,69
04.06.19;1415,48
05.06.19;1394,27
06.06.19;1394,62
07.06.19;1413,68
11.06.19;1402,16
12.06.19;1420,6
13.06.19;1431,71
14.06.19;1450,92
17.06.19;1547,08
18.06.19;1519,3
19.06.19;1515,69
20.06.19;1543,69
21.06.19;1587,99
24.06.19;1695,3
25.06.19;1728,57
26.06.19;1870,19
27.06.19;1790,35
28.06.19;1777,54
01.07.19;1679,88
02.07.19;1700,09
03.07.19;1756,62
05.07.19;1753,56
08.07.19;1787,37
09.07.19;1815
10.07.19;1824,16
11.07.19;1779,94
12.07.19;1771,46
15.07.19;1701,12
16.07.19;1692,86
17.07.19;1646,08
18.07.19;1685,82
19.07.19;1686,23
22.07.19;1677,88
23.07.19;1663,68
24.07.19;1656,04
25.07.19;1663,24
26.07.19;1650,41
29.07.19;1633,11
30.07.19;1636,21
31.07.19;1662,48
02.08.19;1702,41
05.08.19;1780,13
06.08.19;1775,54
07.08.19;1797,19
08.08.19;1773,57
09.08.19;1777,63
12.08.19;1751,38
13.08.19;1724,59
14.08.19;1694,46
15.08.19;1664,21
16.08.19;1669,95
19.08.19;1710,7
20.08.19;1703,19
21.08.19;1663,89
22.08.19;1669,31
23.08.19;1690,25
26.08.19;1684,16
27.08.19;1669,92
28.08.19;1673,95
29.08.19;1604,12
30.08.19;1619,71
03.09.19;1711,61
04.09.19;1690,41
05.09.19;1703,76
06.09.19;1730,46
09.09.19;1685,21
10.09.19;1673,34
11.09.19;1656,54
12.09.19;1681,86
13.09.19;1681,24
16.09.19;1666,24
17.09.19;1673,65
18.09.19;1670,19
19.09.19;1642,27
20.09.19;1669,89
23.09.19;1646,11
24.09.19;1611,54
25.09.19;1513,7
26.09.19;1497,79
27.09.19;1478,35
30.09.19;1499,14
01.10.19;1511,76
02.10.19;1502,17
03.10.19;1490,28
04.10.19;1495,45
07.10.19;1495,23
08.10.19;1497,72
09.10.19;1519,46
10.10.19;1524,56
11.10.19;1508,15
14.10.19;1503,09
15.10.19;1502,47
16.10.19;1476,61
17.10.19;1487,02
18.10.19;1470,49
21.10.19;1512,15
22.10.19;1505,21
23.10.19;1417,49
24.10.19;1418,44
25.10.19;1442,93
28.10.19;1640,76
29.10.19;1644,53
30.10.19;1623,2
31.10.19;1636,27
01.11.19;1625,82
04.11.19;1639,05
05.11.19;1644,13
06.11.19;1641,44
07.11.19;1629,63
08.11.19;1601,06
11.11.19;1592,53
12.11.19;1589,91
13.11.19;1593,99
14.11.19;1583,66
15.11.19;1569,01
18.11.19;1562,85
19.11.19;1533,29
20.11.19;1535,25
21.11.19;1487,01
22.11.19;1440,25
25.11.19;1453,51
26.11.19;1437,99
27.11.19;1458,58
29.11.19;1506,87
02.12.19;1457,79
03.12.19;1460,69
04.12.19;1473,58
05.12.19;1460,73
06.12.19;1463,79
09.12.19;1468,07
10.12.19;1450,42
11.12.19;1443,97
12.12.19;1445,12
13.12.19;1453,31
16.12.19;1431,88
17.12.19;1382,75
18.12.19;1400,72
19.12.19;1439,22
20.12.19;1441,07
23.12.19;1495,97
27.12.19;1449,25
30.12.19;1451,27
03.01.20;1461,03
06.01.20;1486,64
07.01.20;1518,1
08.01.20;1585,65
09.01.20;1534,88
10.01.20;1554,94
13.01.20;1556,88
14.01.20;1634,06
15.01.20;1641,48
16.01.20;1635,83
17.01.20;1653,43
21.01.20;1627,35
22.01.20;1627,23
23.01.20;1588,98
24.01.20;1609,02
27.01.20;1642,3
28.01.20;1674,54
29.01.20;1707,55
30.01.20;1719,61
31.01.20;1713,03
03.02.20;1705,32
04.02.20;1696,67
05.02.20;1733,44
06.02.20;1774,68
07.02.20;1774,19
10.02.20;1784,78
11.02.20;1832,18
12.02.20;1849,35
13.02.20;1838,22
14.02.20;1837,92
18.02.20;1784,43
19.02.20;1821,2
20.02.20;1745,97
21.02.20;1768,04
24.02.20;1763,46
25.02.20;1718,98
26.02.20;1665,16
27.02.20;1647,36
28.02.20;1628,74
02.03.20;1644,55
03.03.20;1634,77
