Date;SP_Ethereum_Index
03.01.19;1366,79
04.01.19;1399
07.01.19;1385,92
08.01.19;1364,85
09.01.19;1349,08
10.01.19;1158,12
11.01.19;1132,76
14.01.19;1163,64
15.01.19;1076,62
16.01.19;1099,93
17.01.19;1104,38
18.01.19;1083,82
21.01.19;1049,83
22.01.19;1074,84
23.01.19;1047,96
24.01.19;1059,26
25.01.19;1039,78
28.01.19;923,56
29.01.19;930,24
30.01.19;979,09
31.01.19;969,12
01.02.19;972,15
04.02.19;972,66
05.02.19;964,67
06.02.19;938,78
07.02.19;944,3
08.02.19;1074,84
11.02.19;1100,73
12.02.19;1118,7
13.02.19;1094,14
14.02.19;1097,26
15.02.19;1098,06
18.02.19;1312,96
19.02.19;1324,97
20.02.19;1337,31
21.02.19;1304,32
22.02.19;1341,7
25.02.19;1249,78
26.02.19;1233,14
27.02.19;1175,48
28.02.19;1234,21
01.03.19;1244,62
04.03.19;1150,38
05.03.19;1234,38
06.03.19;1239,28
07.03.19;1254,49
08.03.19;1255,56
11.03.19;1194,79
12.03.19;1203,24
13.03.19;1198,08
14.03.19;1198,08
15.03.19;1244,88
18.03.19;1248,8
19.03.19;1257,51
20.03.19;1252,51
21.03.19;1220,77
22.03.19;1238,48
25.03.19;1196,23
26.03.19;1207,87
27.03.19;1247,46
28.03.19;1242,57
29.03.19;1277,59
01.04.19;1265,44
02.04.19;1443,23
03.04.19;1551,7
04.04.19;1391,07
05.04.19;1474,91
08.04.19;1592,99
09.04.19;1584,98
10.04.19;1624,04
11.04.19;1478,29
12.04.19;1470,1
15.04.19;1413,33
16.04.19;1482,38
17.04.19;1492,61
18.04.19;1565,67
19.04.19;1545,74
22.04.19;1545,83
23.04.19;1551,08
24.04.19;1462
25.04.19;1473,3
26.04.19;1411,02
29.04.19;1439,49
30.04.19;1480,33
01.05.19;1479,89
02.05.19;1493,33
03.05.19;1565,67
06.05.19;1635,54
07.05.19;1601,59
08.05.19;1560,06
09.05.19;1526,34
10.05.19;1573,77
13.05.19;1779,34
14.05.19;1817,05
15.05.19;2151,54
16.05.19;2341,34
17.05.19;2078,45
20.05.19;2204,31
21.05.19;2284,48
22.05.19;2257,96
23.05.19;2149,23
24.05.19;2249,07
27.05.19;2400,07
28.05.19;2414,22
29.05.19;2428,19
30.05.19;2388,24
31.05.19;2317,14
03.06.19;2326,13
04.06.19;2100,64
05.06.19;2184,02
06.06.19;2119,95
07.06.19;2208,13
10.06.19;2184,91
11.06.19;2176,01
12.06.19;2285,73
13.06.19;2309,31
14.06.19;2275,05
17.06.19;2430,59
18.06.19;2348,37
19.06.19;2375,69
20.06.19;2395,98
21.06.19;2624,93
24.06.19;2744,44
25.06.19;2752,8
26.06.19;3122,89
27.06.19;2567,09
28.06.19;2767,4
01.07.19;2514,33
02.07.19;2565,49
03.07.19;2606,34
04.07.19;2623,78
05.07.19;2579,55
08.07.19;2764,46
09.07.19;2721,93
10.07.19;2555,97
11.07.19;2437,27
12.07.19;2443,23
15.07.19;2071,01
16.07.19;1818,65
17.07.19;1880,58
18.07.19;1998,31
19.07.19;1954,53
22.07.19;1892,6
23.07.19;1935,66
24.07.19;1887,7
25.07.19;1930,86
26.07.19;1958,89
29.07.19;1862,25
30.07.19;1882,01
31.07.19;1918,49
01.08.19;1926,5
02.08.19;1927,57
05.08.19;2066,11
06.08.19;2022,96
07.08.19;1991,55
08.08.19;1928,9
09.08.19;1861,99
12.08.19;1886,63
13.08.19;1847,39
14.08.19;1652,61
15.08.19;1641,31
16.08.19;1656,43
19.08.19;1765,08
20.08.19;1747,02
21.08.19;1653,5
22.08.19;1710,18
23.08.19;1729,76
26.08.19;1665,51
27.08.19;1665,6
28.08.19;1518,33
29.08.19;1506,76
30.08.19;1502,94
02.09.19;1586,05
03.09.19;1606,16
04.09.19;1581,95
05.09.19;1527,32
06.09.19;1513,53
09.09.19;1609,18
10.09.19;1579,11
11.09.19;1567,27
12.09.19;1597,26
13.09.19;1590,23
16.09.19;1704,4
17.09.19;1874,44
18.09.19;1879,96
19.09.19;1980,07
20.09.19;1928,46
23.09.19;1830,57
24.09.19;1503,29
25.09.19;1505,34
26.09.19;1469,12
27.09.19;1490,57
30.09.19;1586,05
01.10.19;1570,48
02.10.19;1585,96
03.10.19;1536,57
04.10.19;1584,36
07.10.19;1606,6
08.10.19;1591,3
09.10.19;1710
10.10.19;1711,78
11.10.19;1614,88
14.10.19;1658,12
15.10.19;1601,71
16.10.19;1543,34
17.10.19;1571,28
18.10.19;1551,79
21.10.19;1542,89
22.10.19;1529,72
23.10.19;1431,04
24.10.19;1442,25
25.10.19;1607,05
28.10.19;1630,18
29.10.19;1672,72
30.10.19;1635,08
31.10.19;1633,48
01.11.19;1617,55
04.11.19;1668
05.11.19;1691,76
06.11.19;1680,73
07.11.19;1653,94
08.11.19;1637,57
11.11.19;1651,45
12.11.19;1659,55
13.11.19;1664,18
14.11.19;1638,9
15.11.19;1597,26
18.11.19;1582,58
19.11.19;1547,43
20.11.19;1551,34
21.11.19;1414,58
22.11.19;1360,83
25.11.19;1304,86
26.11.19;1310,46
27.11.19;1365,01
28.11.19;1357,89
29.11.19;1373,47
02.12.19;1318,21
03.12.19;1313,93
04.12.19;1302,28
05.12.19;1318,3
06.12.19;1317,05
09.12.19;1305,75
10.12.19;1286,44
11.12.19;1267,31
12.12.19;1296,41
13.12.19;1284,66
16.12.19;1169,69
17.12.19;1075,64
18.12.19;1154,3
19.12.19;1127,6
20.12.19;1142,91
23.12.19;1146,91
24.12.19;1136,23
25.12.19;1116,57
26.12.19;1133,03
27.12.19;1116,75
30.12.19;1171,83
31.12.19;1136,86
01.01.20;1172,18
02.01.20;1128,49
03.01.20;1186,51
06.01.20;1266,15
07.01.20;1291,07
08.01.20;1235,1
09.01.20;1223,08
10.01.20;1274,52
13.01.20;1286,53
14.01.20;1453,46
15.01.20;1481,22
16.01.20;1471,26
17.01.20;1504,63
20.01.20;1486,03
21.01.20;1500,98
22.01.20;1493,5
23.01.20;1428,46
24.01.20;1450,88
27.01.20;1525,36
28.01.20;1531,59
29.01.20;1568,25
30.01.20;1644,78
31.01.20;1604,47
03.02.20;1692,83
04.02.20;1670,32
05.02.20;1810,64
06.02.20;1895,8
07.02.20;1945,45
10.02.20;1981,58
11.02.20;2126,71
12.02.20;2447,05
13.02.20;2366,52
14.02.20;2520,38
17.02.20;2301,12
18.02.20;2533,9
19.02.20;2443,85
20.02.20;2289,02
21.02.20;2350,95
24.02.20;2323,81
25.02.20;2208,76
26.02.20;2031,68
27.02.20;2070,12
28.02.20;1990,83
02.03.20;2063,71
03.03.20;1976,69
04.03.20;1968,77
05.03.20;2058,2
06.03.20;2131,25
09.03.20;1758,23
10.03.20;1791,87
11.03.20;1695,76
12.03.20;1229,49
13.03.20;1144,87
16.03.20;990,75
17.03.20;1045,11
18.03.20;1037,55
19.03.20;1217,74
20.03.20;1163,11
23.03.20;1161,33
24.03.20;1243,46
25.03.20;1209,2
26.03.20;1206,44
27.03.20;1217,48
30.03.20;1177,26
31.03.20;1192,29
01.04.20;1156,88
02.04.20;1250,93
03.04.20;1269
06.04.20;1476,24
07.04.20;1504,81
08.04.20;1520,73
09.04.20;1504,72
10.04.20;1410,04
13.04.20;1386,72
14.04.20;1426,77
15.04.20;1395,27
16.04.20;1520,29
17.04.20;1524,83
20.04.20;1492,53
21.04.20;1534,79
22.04.20;1619,95
23.04.20;1688,65
24.04.20;1681,7
27.04.20;1729,49
28.04.20;1741,95
29.04.20;1926,5
30.04.20;1881,21
01.05.20;1864,12
04.05.20;1821,23
05.05.20;1822,48
06.05.20;1818,3
07.05.20;1900,16
08.05.20;1897,94
11.05.20;1663,2
12.05.20;1693,81
13.05.20;1753,51
14.05.20;1809,57
15.05.20;1729,58
18.05.20;1896,78
19.05.20;1878,98
20.05.20;1863,77
21.05.20;1762,32
22.05.20;1845,08
25.05.20;1824,17
26.05.20;1774,6
27.05.20;1837,16
28.05.20;1911,82
29.05.20;1954,89
01.06.20;2119,86
02.06.20;2099,22
03.06.20;2141,48
04.06.20;2145,84
05.06.20;2152,87
08.06.20;2156,61
09.06.20;2165,87
10.06.20;2203,77
11.06.20;2055,88
12.06.20;2107,4
15.06.20;2072,17
16.06.20;2081,24
17.06.20;2044,31
18.06.20;2052,95
19.06.20;2033,99
22.06.20;2160,62
23.06.20;2168,89
24.06.20;2081,69
25.06.20;2081,15
26.06.20;2049,65
29.06.20;2012,64
30.06.20;2001,25
01.07.20;2058,91
02.07.20;2004,27
03.07.20;2011,39
06.07.20;2121,02
07.07.20;2115,77
08.07.20;2214,72
09.07.20;2133,92
10.07.20;2132,32
13.07.20;2115,68
14.07.20;2150,65
15.07.20;2109,72
16.07.20;2070,3
17.07.20;2073,32
20.07.20;2092,28
21.07.20;2187,67
22.07.20;2185,53
23.07.20;2429,88
24.07.20;2523,85
27.07.20;2887,26
28.07.20;2838,58
29.07.20;2865,99
30.07.20;2970,46
31.07.20;3066,74
03.08.20;3505,43
04.08.20;3454,97
05.08.20;3544,58
06.08.20;3541,47
07.08.20;3328,8
10.08.20;3515,66
11.08.20;3381,56
12.08.20;3446,34
13.08.20;3511,66
14.08.20;3924,81
17.08.20;3903,72
18.08.20;3779,59
19.08.20;3537,55
20.08.20;3691,23
21.08.20;3534,97
24.08.20;3582,93
25.08.20;3373,64
26.08.20;3448,21
27.08.20;3359,94
28.08.20;3523,76
31.08.20;3892,24
01.09.20;4240,52
02.09.20;3860,3
03.09.20;3574,84
04.09.20;3492,35
07.09.20;3076,17
08.09.20;2984,07
09.09.20;3169,34
10.09.20;3234,65
11.09.20;3290,89
14.09.20;3329,6
15.09.20;3240,97
16.09.20;3254,49
17.09.20;3473,39
18.09.20;3374,18
21.09.20;3068,25
22.09.20;3057,93
23.09.20;2916,36
24.09.20;3083,02
25.09.20;3156,43
28.09.20;3227,89
29.09.20;3178,68
30.09.20;3160,79
01.10.20;3135,97
02.10.20;3055,35
05.10.20;3132,23
06.10.20;3027,05
07.10.20;3032,21
08.10.20;3130,27
09.10.20;3238,92
12.10.20;3455,33
13.10.20;3365,01
14.10.20;3337,16
15.10.20;3369,1
16.10.20;3253,25
19.10.20;3379,07
20.10.20;3275,94
21.10.20;3489,14
22.10.20;3711,78
23.10.20;3640,95
26.10.20;3487,54
27.10.20;3617,73
28.10.20;3424,99
29.10.20;3464,05
30.10.20;3416,18
02.11.20;3448,48
03.11.20;3408,26
04.11.20;3581,51
05.11.20;3690,16
06.11.20;3943,58
09.11.20;3980,87
10.11.20;4004,27
11.11.20;4147,45
12.11.20;4081,69
13.11.20;4189,98
16.11.20;4119,95
17.11.20;4301,74
18.11.20;4202,79
19.11.20;4228,78
20.11.20;4532,39
23.11.20;5303,43
24.11.20;5398,91
25.11.20;5163,37
26.11.20;4660,44
27.11.20;4576,44
30.11.20;5391,35
01.12.20;5292,93
02.12.20;5313,22
03.12.20;5443,14
04.12.20;5239,72
07.12.20;5216,59
08.12.20;5001,16
09.12.20;5099,84
10.12.20;5031,06
11.12.20;4867,41
14.12.20;5225,84
15.12.20;5266,86
16.12.20;5554,99
17.12.20;5721,75
18.12.20;5783,59
21.12.20;5436,02
22.12.20;5565,23
23.12.20;5388,86
24.12.20;5383,61
25.12.20;5523,67
28.12.20;6531,86
29.12.20;6489,59
30.12.20;6703,77
31.12.20;6638,9
01.01.21;6513,35
04.01.21;9138,55
05.01.21;9813,22
06.01.21;10687,84
07.01.21;11108,2
08.01.21;10158,93
11.01.21;9100,64
12.01.21;9617,28
13.01.21;9893,31
14.01.21;10759,39
15.01.21;10108,56
18.01.21;10929,79
19.01.21;12324,88
20.01.21;11900,25
21.01.21;10738,92
22.01.21;11157,15
25.01.21;12172,09
26.01.21;11935,49
27.01.21;11474,82
28.01.21;11906,03
29.01.21;12022,96
01.02.21;11833,07
02.02.21;13631,96
03.02.21;14602,33
04.02.21;14727,71
05.02.21;15274,6
08.02.21;15289,91
09.02.21;15705,64
10.02.21;15311,53
11.02.21;15737,94
12.02.21;16486,03
15.02.21;16269
16.02.21;15607,4
17.02.21;16278,25
18.02.21;17260,01
19.02.21;17375,87
22.02.21;15724,24
23.02.21;13632,23
24.02.21;14262,06
25.02.21;13978,73
26.02.21;12873,82
01.03.21;13521,62
02.03.21;13025,45
03.03.21;14015,13
04.03.21;13605,27
05.03.21;13671,38
08.03.21;15802,9
09.03.21;16333,6
10.03.21;15991,19
11.03.21;16150,29
12.03.21;15500,98
15.03.21;15894,82
16.03.21;15858,16
17.03.21;16284,21
18.03.21;15673,79
19.03.21;16302,72
22.03.21;15421,61
23.03.21;15164,44
24.03.21;14495,46
25.03.21;14313,85
26.03.21;14837,96
