Date;SP_CC_Top10_EW_Index
09.03.22;3177,16
10.03.22;3087,18
11.03.22;2959,95
14.03.22;2947,94
15.03.22;3040,1
16.03.22;3111,83
17.03.22;3160,13
18.03.22;3242,06
21.03.22;3267,2
22.03.22;3327,58
23.03.22;3401,36
24.03.22;3561,44
25.03.22;3490,55
28.03.22;3875,04
29.03.22;3862,08
30.03.22;3892,72
31.03.22;3761,44
01.04.22;3924,47
04.04.22;3918,91
05.04.22;3938,32
06.04.22;3651,51
07.04.22;3621,04
08.04.22;3549,26
11.04.22;3221,17
12.04.22;3233,56
13.04.22;3366,39
14.04.22;3251,67
15.04.22;3280,25
18.04.22;3294,61
19.04.22;3395,65
20.04.22;3369,65
21.04.22;3342,17
22.04.22;3256,71
25.04.22;3262,47
26.04.22;3078,87
27.04.22;3093,34
28.04.22;3137,23
29.04.22;2973,83
02.05.22;2821,2
03.05.22;2781,85
04.05.22;3011,11
05.05.22;2761,49
06.05.22;2727,73
09.05.22;2112,58
10.05.22;2129,84
11.05.22;1636,66
12.05.22;1552,02
13.05.22;1730,24
16.05.22;1715,56
17.05.22;1749,22
18.05.22;1674,7
19.05.22;1675,56
20.05.22;1648,35
23.05.22;1677,92
24.05.22;1660,27
25.05.22;1652,56
26.05.22;1549,16
27.05.22;1503,52
30.05.22;1650,15
31.05.22;1688,07
01.06.22;1585,77
02.06.22;1605,54
03.06.22;1542,98
06.06.22;1630,62
07.06.22;1610,76
08.06.22;1577,58
09.06.22;1572,6
10.06.22;1491,9
13.06.22;1165,4
14.06.22;1158,49
15.06.22;1187,18
16.06.22;1131,6
17.06.22;1134,15
20.06.22;1158,32
21.06.22;1232,94
22.06.22;1179,81
23.06.22;1232,45
24.06.22;1310,51
27.06.22;1280,91
28.06.22;1236,75
29.06.22;1206,05
30.06.22;1137,46
01.07.22;1160,66
04.07.22;1200,61
05.07.22;1217,03
06.07.22;1228,13
07.07.22;1301,2
08.07.22;1294,6
11.07.22;1214,98
12.07.22;1147,41
13.07.22;1162,35
14.07.22;1234,02
15.07.22;1274,86
18.07.22;1346,82
19.07.22;1451,28
20.07.22;1430,84
21.07.22;1430,91
22.07.22;1376,96
25.07.22;1317,52
26.07.22;1243,29
27.07.22;1375,83
28.07.22;1449,98
29.07.22;1469,05
01.08.22;1431,41
02.08.22;1441,98
03.08.22;1469
04.08.22;1426,3
05.08.22;1472,82
08.08.22;1566,45
09.08.22;1501,52
10.08.22;1562,19
11.08.22;1586,17
12.08.22;1599,76
15.08.22;1614,16
16.08.22;1615,58
17.08.22;1554,93
18.08.22;1529,6
19.08.22;1398,73
22.08.22;1355,21
23.08.22;1399,2
24.08.22;1408,75
25.08.22;1419,61
26.08.22;1327,09
29.08.22;1291,26
30.08.22;1296,71
31.08.22;1302,95
01.09.22;1282,43
02.09.22;1284,79
05.09.22;1299,62
06.09.22;1258,72
07.09.22;1274,88
08.09.22;1308,31
09.09.22;1372,37
12.09.22;1403,42
13.09.22;1301,35
14.09.22;1294,19
15.09.22;1263,18
16.09.22;1236,93
19.09.22;1206,12
20.09.22;1182,35
21.09.22;1180
22.09.22;1204,42
23.09.22;1192,27
26.09.22;1206,57
27.09.22;1189,9
28.09.22;1206,51
29.09.22;1205,59
30.09.22;1210,22
03.10.22;1209,08
04.10.22;1246,37
05.10.22;1238,35
06.10.22;1233,65
07.10.22;1211,02
10.10.22;1199,03
11.10.22;1158,84
12.10.22;1159,96
13.10.22;1151,54
14.10.22;1148,92
17.10.22;1172,06
18.10.22;1156,39
19.10.22;1161,26
20.10.22;1128,86
21.10.22;1132,93
24.10.22;1155,06
25.10.22;1236,56
26.10.22;1248,44
27.10.22;1252,76
28.10.22;1274,71
31.10.22;1295,42
01.11.22;1290,3
02.11.22;1253,25
03.11.22;1283,74
04.11.22;1381,2
07.11.22;1370,24
08.11.22;1169,87
09.11.22;1048,03
10.11.22;1157,36
11.11.22;1060,59
14.11.22;996,49
15.11.22;1030,61
16.11.22;1003,57
17.11.22;996,25
18.11.22;997,04
21.11.22;929,01
22.11.22;953,64
23.11.22;1000,28
24.11.22;1004,86
25.11.22;1004,69
28.11.22;984,18
29.11.22;998,29
30.11.22;1034,7
01.12.22;1021,39
02.12.22;1037,49
05.12.22;1024,75
06.12.22;1024,91
07.12.22;1004,68
08.12.22;1031,83
09.12.22;1020,92
12.12.22;998,02
13.12.22;1023,08
14.12.22;1021,57
15.12.22;1004,02
16.12.22;958,86
19.12.22;909,07
20.12.22;926,61
21.12.22;915,68
22.12.22;920,6
23.12.22;919,19
26.12.22;923,48
27.12.22;913,06
28.12.22;892,65
29.12.22;874,52
30.12.22;889,97
02.01.23;927,26
03.01.23;935,47
04.01.23;949,82
05.01.23;961,55
06.01.23;958,13
09.01.23;1030,54
10.01.23;1052,58
11.01.23;1045,8
12.01.23;1099,33
13.01.23;1114,42
16.01.23;1238,15
17.01.23;1241,22
18.01.23;1183,27
19.01.23;1206,3
20.01.23;1277
23.01.23;1302,07
24.01.23;1292,26
25.01.23;1273,08
26.01.23;1302,14
27.01.23;1311,12
30.01.23;1273,86
31.01.23;1309,05
01.02.23;1336,52
02.02.23;1382,35
03.02.23;1371,68
06.02.23;1369,44
07.02.23;1388,42
08.02.23;1369,46
09.02.23;1302,58
10.02.23;1296,66
13.02.23;1253,68
14.02.23;1314,92
15.02.23;1400,58
16.02.23;1401,74
17.02.23;1441,41
20.02.23;1450,41
21.02.23;1411,1
22.02.23;1373,2
23.02.23;1388,2
24.02.23;1336,63
27.02.23;1325,48
28.02.23;1314,58
01.03.23;1325,49
02.03.23;1312,78
03.03.23;1254,12
06.03.23;1233,53
07.03.23;1215,24
08.03.23;1206,52
09.03.23;1101
10.03.23;1108,94
13.03.23;1270,43
14.03.23;1297,92
15.03.23;1221,61
16.03.23;1256,77
17.03.23;1306,41
20.03.23;1295,21
21.03.23;1329,85
22.03.23;1257,51
23.03.23;1344,86
24.03.23;1303,82
27.03.23;1251,7
28.03.23;1295,22
29.03.23;1327,87
30.03.23;1300,66
31.03.23;1333,9
03.04.23;1338
04.04.23;1346,62
05.04.23;1348,76
06.04.23;1331,88
07.04.23;1320,55
10.04.23;1344,1
11.04.23;1382,23
12.04.23;1368,44
13.04.23;1410,44
14.04.23;1434,95
17.04.23;1439,67
18.04.23;1452,49
19.04.23;1380,45
20.04.23;1325,71
21.04.23;1287,48
24.04.23;1300,43
25.04.23;1299,26
26.04.23;1288,77
27.04.23;1347,81
