Date;SP_CC_Fin_Index_top_15
17.01.22;7467,42
18.01.22;7248,99
19.01.22;7253,77
20.01.22;7278,01
21.01.22;6409,99
24.01.22;5711,59
25.01.22;5728,51
26.01.22;5729,24
27.01.22;5467,85
28.01.22;5846,09
31.01.22;5910,61
01.02.22;5922,34
02.02.22;5791,6
03.02.22;5532,67
04.02.22;6042,45
07.02.22;6905
08.02.22;6634,85
09.02.22;6879,34
10.02.22;6630,9
11.02.22;6268,63
14.02.22;6244,72
15.02.22;6686,38
16.02.22;6704,1
17.02.22;6283,78
18.02.22;6148,11
21.02.22;5716,04
22.02.22;5621,2
23.02.22;5691,14
24.02.22;5540,97
25.02.22;5629,82
28.02.22;5919,41
01.03.22;6235,8
02.03.22;6178,46
03.03.22;5990,39
04.03.22;5702,8
07.03.22;5568,93
08.03.22;5648,46
09.03.22;5857,23
10.03.22;5593,67
11.03.22;5508,82
14.03.22;5479,42
15.03.22;5600,89
16.03.22;5754,79
17.03.22;5882,64
18.03.22;6046,68
21.03.22;6021,39
22.03.22;6108,59
23.03.22;6140,76
24.03.22;6349,36
25.03.22;6341,06
28.03.22;6892,74
29.03.22;6860,42
30.03.22;6970,94
31.03.22;6675,83
01.04.22;6997,99
04.04.22;6906,97
05.04.22;6994,62
06.04.22;6515,69
07.04.22;6584
08.04.22;6466,15
11.04.22;5982,85
12.04.22;6120,38
13.04.22;6333,63
14.04.22;6225,52
15.04.22;6285,72
18.04.22;6203,39
19.04.22;6328,1
20.04.22;6292,72
21.04.22;6215,38
22.04.22;6121,98
25.04.22;6084,54
26.04.22;5772,4
27.04.22;5806,3
28.04.22;5978,69
29.04.22;5715,82
02.05.22;5490,77
03.05.22;5417,66
04.05.22;5742,36
05.05.22;5351,92
06.05.22;5383,29
09.05.22;4286,32
10.05.22;4545,66
11.05.22;3705,92
12.05.22;3616,63
13.05.22;3983,14
16.05.22;3978,99
17.05.22;4036,15
18.05.22;3946,77
19.05.22;4001,62
20.05.22;3971,55
23.05.22;4187,56
24.05.22;4164,87
25.05.22;4190,55
26.05.22;3958,9
27.05.22;3846,73
30.05.22;4092,01
31.05.22;4156,94
01.06.22;3941,18
02.06.22;3966,58
03.06.22;3845,24
06.06.22;3943,57
07.06.22;3844,5
08.06.22;3784,93
09.06.22;3774,71
10.06.22;3680,57
13.06.22;2903,72
14.06.22;2868,18
15.06.22;2877,58
16.06.22;2775,32
17.06.22;2796,33
20.06.22;2826,4
21.06.22;3007,04
22.06.22;2923,19
23.06.22;3077,76
24.06.22;3211,5
27.06.22;3144,87
28.06.22;3090,98
29.06.22;2983,47
30.06.22;2844,66
01.07.22;2908,94
04.07.22;3031,99
05.07.22;3087,11
06.07.22;3146,97
07.07.22;3267,08
08.07.22;3251,59
11.07.22;3108,74
12.07.22;2965,46
13.07.22;2999,94
14.07.22;3198,77
15.07.22;3272,56
18.07.22;3441,56
19.07.22;3648,17
20.07.22;3564,64
21.07.22;3577,85
22.07.22;3504,85
25.07.22;3381,29
26.07.22;3217,86
27.07.22;3572,04
28.07.22;3751,16
29.07.22;3921,34
01.08.22;3740,97
02.08.22;3811,94
03.08.22;3989,66
04.08.22;4017,31
05.08.22;4091,51
08.08.22;4254,6
09.08.22;4122,27
10.08.22;4242,22
11.08.22;4241,34
12.08.22;4255,85
15.08.22;4237,91
16.08.22;4225,67
17.08.22;4104,12
18.08.22;4018,17
19.08.22;3744,1
22.08.22;3796,6
23.08.22;3857,01
24.08.22;3875,48
25.08.22;3927,37
26.08.22;3687,91
29.08.22;3639,75
30.08.22;3639,62
31.08.22;3647,08
01.09.22;3572,16
02.09.22;3572,38
05.09.22;3571,98
06.09.22;3442,36
07.09.22;3501,8
08.09.22;3614,27
09.09.22;3756,56
12.09.22;3798,38
13.09.22;3583,68
14.09.22;3550,08
15.09.22;3467,59
16.09.22;3460,36
19.09.22;3399,5
20.09.22;3377,3
21.09.22;3380,72
22.09.22;3447,55
23.09.22;3441,84
26.09.22;3469,21
27.09.22;3442,28
28.09.22;3536,21
29.09.22;3545,39
30.09.22;3558,36
03.10.22;3573,16
04.10.22;3699,43
05.10.22;3656,22
06.10.22;3653,2
07.10.22;3545,63
10.10.22;3458,02
11.10.22;3379,45
12.10.22;3394,59
13.10.22;3419
14.10.22;3395,6
17.10.22;3490,63
18.10.22;3456,91
19.10.22;3466,54
20.10.22;3396,84
21.10.22;3413,04
24.10.22;3448
25.10.22;3630,72
26.10.22;3669,32
27.10.22;3675,43
28.10.22;3774,37
31.10.22;4040,82
01.11.22;4030,74
02.11.22;3946,49
03.11.22;4052,34
04.11.22;4324,74
07.11.22;4168,82
08.11.22;3643,63
09.11.22;3221,02
10.11.22;3535,82
11.11.22;3280,07
14.11.22;3101,64
15.11.22;3163,33
16.11.22;3091,35
17.11.22;3064,41
18.11.22;3115,49
21.11.22;2893,15
22.11.22;2988,62
23.11.22;3299,37
24.11.22;3317,97
25.11.22;3348,82
28.11.22;3273,22
29.11.22;3305,23
30.11.22;3367,08
01.12.22;3289,38
02.12.22;3303,26
05.12.22;3265,19
06.12.22;3271,24
07.12.22;3209,32
08.12.22;3280,36
09.12.22;3246,1
12.12.22;3116,24
13.12.22;3086,72
14.12.22;3058,47
15.12.22;2999,49
16.12.22;2822,14
19.12.22;2767,77
20.12.22;2841,81
21.12.22;2801,65
22.12.22;2791,7
23.12.22;2801,21
26.12.22;2775,7
27.12.22;2791,33
28.12.22;2758,76
29.12.22;2773,51
30.12.22;2763,49
02.01.23;2819,91
03.01.23;2795,72
04.01.23;2905,71
05.01.23;2927,15
06.01.23;2940,62
09.01.23;3110,97
10.01.23;3184,01
11.01.23;3171,88
12.01.23;3310,07
13.01.23;3344,64
16.01.23;3514,26
17.01.23;3524,38
18.01.23;3382,87
19.01.23;3453,56
20.01.23;3578,86
23.01.23;3641,22
24.01.23;3660,18
25.01.23;3598,04
26.01.23;3625,56
27.01.23;3635,1
30.01.23;3560,64
31.01.23;3663,58
01.02.23;3727,48
02.02.23;3885,79
03.02.23;3866,54
06.02.23;3909,73
07.02.23;3955,62
08.02.23;3859,58
09.02.23;3666,9
10.02.23;3658,69
13.02.23;3477,31
14.02.23;3583,82
15.02.23;3798,87
16.02.23;3773,21
17.02.23;3799,83
20.02.23;3826,27
21.02.23;3781,56
22.02.23;3699,75
23.02.23;3746,23
24.02.23;3650,25
27.02.23;3643
28.02.23;3627,16
01.03.23;3638,37
02.03.23;3602,85
03.03.23;3449,66
06.03.23;3424,81
07.03.23;3404,21
08.03.23;3447,63
09.03.23;3168,85
10.03.23;3216,61
13.03.23;3590,17
14.03.23;3650,94
15.03.23;3507,94
16.03.23;3724,63
17.03.23;3799,07
20.03.23;3788,97
21.03.23;3827,63
22.03.23;3586,73
23.03.23;3739,74
24.03.23;3636,67
27.03.23;3463,75
28.03.23;3569,02
29.03.23;3608,99
30.03.23;3580,12
31.03.23;3616,27
03.04.23;3589,51
04.04.23;3602,03
05.04.23;3629,39
06.04.23;3610,36
07.04.23;3583,03
10.04.23;3610,77
11.04.23;3701,36
12.04.23;3633,6
13.04.23;3717,4
14.04.23;3780,25
17.04.23;3873,68
18.04.23;3882,34
19.04.23;3688,88
20.04.23;3582,08
21.04.23;3551,24
24.04.23;3661,31
25.04.23;3656,29
26.04.23;3616,71
27.04.23;3712,59
28.04.23;3610,81
01.05.23;3588,69
02.05.23;3596,58
03.05.23;3569,33
04.05.23;3574,46
05.05.23;3627,27
